Player,Pos,Team,Opp,Salary,FPTS,ppd,Matchup,StartSit,min_sal,rep_points,PAR_PD
Trent Sherfield,WR,BUF,JAC,10,2.6,0.26,2 out of 5 stars,F,10,4.6,0
Damien Harris,RB,BUF,JAC,13,3.5,0.2692,3 out of 5 stars,F,10,4.6,-0.36666666666666653
Deonte Harty,WR,BUF,JAC,10,3.7,0.37,2 out of 5 stars,F,10,4.6,0
Gabe Davis,WR,BUF,JAC,18,9.9,0.55,2 out of 5 stars,B-,10,4.6,0.6625000000000001
Reggie Gilliam,RB,BUF,JAC,10,0.4,0.04,3 out of 5 stars,F,10,4.6,0
James Cook,RB,BUF,JAC,18,12.7,0.7056,3 out of 5 stars,B,10,4.6,1.0125
Khalil Shakir,WR,BUF,JAC,10,0.9,0.09,2 out of 5 stars,F,10,4.6,0
Tank Bigsby,RB,JAC,BUF,12,3.7,0.3083,3 out of 5 stars,F,10,4.6,-0.44999999999999973
Brandin Cooks,WR,DAL,SF,13,7.1,0.5462,3 out of 5 stars,C,10,4.6,0.8333333333333334
Michael Gallup,WR,DAL,SF,14,6.5,0.4643,3 out of 5 stars,D+,10,4.6,0.4750000000000001
Tony Pollard,RB,DAL,SF,32,15.3,0.4781,1 out of 5 stars,A,10,4.6,0.4863636363636364
CeeDee Lamb,WR,DAL,SF,27,13.9,0.5148,3 out of 5 stars,A,10,4.6,0.5470588235294118
Rico Dowdle,RB,DAL,SF,12,3.2,0.2667,1 out of 5 stars,F,10,4.6,-0.6999999999999997
Jalen Tolbert,WR,DAL,SF,10,2.1,0.21,3 out of 5 stars,F,10,4.6,0
KaVontae Turpin,WR,DAL,SF,10,1.8,0.18,3 out of 5 stars,F,10,4.6,0
Kyle Juszczyk,RB,SF,DAL,10,1.3,0.13,2 out of 5 stars,F,10,4.6,0
Christian McCaffrey,RB,SF,DAL,38,19.7,0.5184,2 out of 5 stars,A+,10,4.6,0.5392857142857143
Ray Ray McCloud III,WR,SF,DAL,10,1.3,0.13,3 out of 5 stars,F,10,4.6,0
Deebo Samuel,WR,SF,DAL,21,11.6,0.5524,3 out of 5 stars,A,10,4.6,0.6363636363636364
Brandon Aiyuk,WR,SF,DAL,21,12.3,0.5857,3 out of 5 stars,A,10,4.6,0.7000000000000001
Jauan Jennings,WR,SF,DAL,10,1.2,0.12,3 out of 5 stars,F,10,4.6,0
Tyrion Davis Price,RB,SF,DAL,10,0.3,0.03,2 out of 5 stars,F,10,4.6,0
Jordan Mason,RB,SF,DAL,10,2.4,0.24,2 out of 5 stars,F,10,4.6,0
Deuce Vaughn,RB,DAL,SF,10,2.6,0.26,1 out of 5 stars,F,10,4.6,0
Hunter Luepke,RB,DAL,SF,10,0.6,0.06,1 out of 5 stars,F,10,4.6,0
Ronnie Bell,WR,SF,DAL,10,1.7,0.17,3 out of 5 stars,F,10,4.6,0
Trent Taylor,WR,CHI,WAS,10,0.5,0.05,1 out of 5 stars,F,10,4.6,0
DJ Moore,WR,CHI,WAS,17,10.9,0.6412,1 out of 5 stars,B+,10,4.6,0.9000000000000001
Equanimeous St Brown,WR,CHI,WAS,10,3.3,0.33,1 out of 5 stars,F,10,4.6,0
Travis Homer,RB,CHI,WAS,10,0.3,0.03,3 out of 5 stars,F,10,4.6,0
Khari Blasingame,RB,CHI,WAS,10,0.3,0.03,3 out of 5 stars,F,10,4.6,0
Darnell Mooney,WR,CHI,WAS,12,6,0.5,1 out of 5 stars,D+,10,4.6,0.7000000000000002
Khalil Herbert,RB,CHI,WAS,17,11.4,0.6706,3 out of 5 stars,C+,10,4.6,0.9714285714285715
Velus Jones Jr,WR,CHI,WAS,10,0.2,0.02,1 out of 5 stars,F,10,4.6,0
Tyler Scott,WR,CHI,WAS,10,2.3,0.23,1 out of 5 stars,F,10,4.6,0
Roschon Johnson,RB,CHI,WAS,14,6.2,0.4429,3 out of 5 stars,D+,10,4.6,0.40000000000000013
Jamison Crowder,WR,WAS,CHI,10,0.2,0.02,5 out of 5 stars,F,10,4.6,0
Curtis Samuel,WR,WAS,CHI,13,7.4,0.5692,5 out of 5 stars,C,10,4.6,0.9333333333333336
Byron Pringle,WR,WAS,CHI,10,0.7,0.07,5 out of 5 stars,F,10,4.6,0
Terry McLaurin,WR,WAS,CHI,21,11.5,0.5476,5 out of 5 stars,A-,10,4.6,0.6272727272727273
Antonio Gibson,RB,WAS,CHI,14,6.3,0.45,4 out of 5 stars,D+,10,4.6,0.42500000000000004
Dyami Brown,WR,WAS,CHI,11,2.6,0.2364,5 out of 5 stars,F,10,4.6,-1.9999999999999996
Jahan Dotson,WR,WAS,CHI,15,8.8,0.5867,5 out of 5 stars,C+,10,4.6,0.8400000000000002
Derrick Gore,RB,WAS,CHI,10,0.3,0.03,4 out of 5 stars,F,10,4.6,0
DeAndre Hopkins,WR,TEN,IND,16,11,0.6875,4 out of 5 stars,B+,10,4.6,1.0666666666666667
Derrick Henry,RB,TEN,IND,29,15.6,0.5379,3 out of 5 stars,A,10,4.6,0.5789473684210527
Chris Moore,WR,TEN,IND,10,3,0.3,4 out of 5 stars,F,10,4.6,0
Nick Westbrook Ikhine,WR,TEN,IND,12,6,0.5,4 out of 5 stars,D+,10,4.6,0.7000000000000002
Tyjae Spears,RB,TEN,IND,12,7.2,0.6,3 out of 5 stars,C,10,4.6,1.3000000000000003
Colton Dowell,WR,TEN,IND,10,0.4,0.04,4 out of 5 stars,F,10,4.6,0
Isaiah McKenzie,WR,IND,TEN,10,1.9,0.19,5 out of 5 stars,F,10,4.6,0
Michael Pittman Jr,WR,IND,TEN,22,11.5,0.5227,5 out of 5 stars,A,10,4.6,0.5750000000000001
Jonathan Taylor,RB,IND,TEN,21,10.3,0.4905,3 out of 5 stars,C+,10,4.6,0.5181818181818183
Zack Moss,RB,IND,TEN,22,6.4,0.2909,3 out of 5 stars,C-,10,4.6,0.15000000000000005
Alec Pierce,WR,IND,TEN,14,5.3,0.3786,5 out of 5 stars,F,10,4.6,0.17500000000000004
Josh Downs,WR,IND,TEN,14,7.4,0.5286,5 out of 5 stars,C,10,4.6,0.7000000000000002
Trey Sermon,RB,IND,TEN,10,0.6,0.06,3 out of 5 stars,F,10,4.6,0
Amari Rodgers,WR,IND,TEN,10,0.2,0.02,5 out of 5 stars,F,10,4.6,0
Kyle Philips,WR,TEN,IND,10,1,0.1,4 out of 5 stars,F,10,4.6,0
Robert Woods,WR,HOU,ATL,15,7.8,0.52,3 out of 5 stars,C,10,4.6,0.64
Mike Boone,RB,HOU,ATL,10,1,0.1,4 out of 5 stars,F,10,4.6,0
Devin Singletary,RB,HOU,ATL,10,4.2,0.42,4 out of 5 stars,D-,10,4.6,0
Andrew Beck,RB,HOU,ATL,10,0.5,0.05,2 out of 5 stars,F,10,4.6,0
Nico Collins,WR,HOU,ATL,22,11.1,0.5045,3 out of 5 stars,A-,10,4.6,0.5416666666666666
John Metchie III,WR,HOU,ATL,10,2.3,0.23,3 out of 5 stars,F,10,4.6,0
Dameon Pierce,RB,HOU,ATL,14,11.6,0.8286,4 out of 5 stars,B-,10,4.6,1.75
Tank Dell,WR,HOU,ATL,17,10,0.5882,3 out of 5 stars,B-,10,4.6,0.7714285714285715
Cordarrelle Patterson,RB,ATL,HOU,13,1.8,0.1385,5 out of 5 stars,F,10,4.6,-0.9333333333333332
Keith Smith,RB,ATL,HOU,10,0.3,0.03,5 out of 5 stars,F,10,4.6,0
Mack Hollins,WR,ATL,HOU,10,4.6,0.46,4 out of 5 stars,F,10,4.6,0
KhaDarel Hodge,WR,ATL,HOU,10,1.2,0.12,4 out of 5 stars,F,10,4.6,0
Scott Miller,WR,ATL,HOU,10,0.4,0.04,4 out of 5 stars,F,10,4.6,0
Drake London,WR,ATL,HOU,15,8.2,0.5467,4 out of 5 stars,C+,10,4.6,0.72
Tyler Allgeier,RB,ATL,HOU,19,8.9,0.4684,5 out of 5 stars,C,10,4.6,0.47777777777777786
Bijan Robinson,RB,ATL,HOU,32,17.6,0.55,5 out of 5 stars,A+,10,4.6,0.5909090909090909
Adam Thielen,WR,CAR,DET,17,10.4,0.6118,3 out of 5 stars,B,10,4.6,0.8285714285714286
DJ Chark Jr,WR,CAR,DET,13,7,0.5385,3 out of 5 stars,C-,10,4.6,0.8000000000000002
Miles Sanders,RB,CAR,DET,17,10.8,0.6353,1 out of 5 stars,C+,10,4.6,0.8857142857142859
Laviska Shenault Jr,WR,CAR,DET,10,2.6,0.26,3 out of 5 stars,F,10,4.6,0
Terrace Marshall Jr,WR,CAR,DET,12,4.2,0.35,3 out of 5 stars,F,10,4.6,-0.19999999999999973
Chuba Hubbard,RB,CAR,DET,13,6.6,0.5077,1 out of 5 stars,C,10,4.6,0.6666666666666666
Jonathan Mingo,WR,CAR,DET,12,5,0.4167,3 out of 5 stars,F,10,4.6,0.20000000000000018
Marvin Jones Jr,WR,DET,CAR,10,2.2,0.22,2 out of 5 stars,F,10,4.6,0
Kalif Raymond,WR,DET,CAR,10,4.5,0.45,2 out of 5 stars,F,10,4.6,0
Josh Reynolds,WR,DET,CAR,14,8,0.5714,2 out of 5 stars,C,10,4.6,0.8500000000000001
David Montgomery,RB,DET,CAR,27,14.9,0.5519,5 out of 5 stars,A,10,4.6,0.6058823529411765
Craig Reynolds,RB,DET,CAR,10,0.8,0.08,5 out of 5 stars,F,10,4.6,0
Amon Ra St Brown,WR,DET,CAR,24,7.4,0.3083,2 out of 5 stars,A-,10,4.6,0.20000000000000004
Jameson Williams,WR,DET,CAR,11,5.5,0.5,2 out of 5 stars,D-,10,4.6,0.9000000000000004
Zonovan Knight,RB,DET,CAR,10,0.3,0.03,5 out of 5 stars,F,10,4.6,0
Jahmyr Gibbs,RB,DET,CAR,19,11.2,0.5895,5 out of 5 stars,C+,10,4.6,0.7333333333333333
Antoine Green,WR,DET,CAR,10,0.2,0.02,2 out of 5 stars,F,10,4.6,0
Odell Beckham Jr,WR,BAL,PIT,15,2.2,0.1467,3 out of 5 stars,F,10,4.6,-0.47999999999999987
Nelson Agholor,WR,BAL,PIT,13,4.2,0.3231,3 out of 5 stars,F,10,4.6,-0.13333333333333316
Patrick Ricard,RB,BAL,PIT,10,0.3,0.03,4 out of 5 stars,F,10,4.6,0
Gus Edwards,RB,BAL,PIT,18,9,0.5,4 out of 5 stars,C,10,4.6,0.55
Justice Hill,RB,BAL,PIT,14,4.6,0.3286,4 out of 5 stars,D-,10,4.6,0
Devin Duvernay,WR,BAL,PIT,10,2.4,0.24,3 out of 5 stars,F,10,4.6,0
Rashod Bateman,WR,BAL,PIT,12,2.4,0.2,3 out of 5 stars,F,10,4.6,-1.0999999999999999
Zay Flowers,WR,BAL,PIT,22,10.9,0.4955,3 out of 5 stars,B+,10,4.6,0.525
Allen Robinson II,WR,PIT,BAL,11,5.5,0.5,3 out of 5 stars,F,10,4.6,0.9000000000000004
Miles Boykin,WR,PIT,BAL,10,0.4,0.04,3 out of 5 stars,F,10,4.6,0
Gunner Olszewski,WR,PIT,BAL,10,0.2,0.02,3 out of 5 stars,F,10,4.6,0
Najee Harris,RB,PIT,BAL,16,9.2,0.575,3 out of 5 stars,C,10,4.6,0.7666666666666666
George Pickens,WR,PIT,BAL,18,10.6,0.5889,3 out of 5 stars,B,10,4.6,0.75
Calvin Austin III,WR,PIT,BAL,12,6.2,0.5167,3 out of 5 stars,C-,10,4.6,0.8000000000000003
Jaylen Warren,RB,PIT,BAL,15,9,0.6,3 out of 5 stars,C,10,4.6,0.8800000000000001
Melvin Gordon III,RB,BAL,PIT,13,2.6,0.2,4 out of 5 stars,F,10,4.6,-0.6666666666666665
Keaton Mitchell,RB,BAL,PIT,10,1.1,0.11,4 out of 5 stars,F,10,4.6,0
Michael Thomas,WR,NO,NE,16,8.2,0.5125,3 out of 5 stars,C+,10,4.6,0.6
Alvin Kamara,RB,NO,NE,24,13.2,0.55,3 out of 5 stars,A-,10,4.6,0.6142857142857142
Keith Kirkwood,WR,NO,NE,10,0.4,0.04,3 out of 5 stars,F,10,4.6,0
Adam Prentice,RB,NO,NE,10,0.4,0.04,3 out of 5 stars,F,10,4.6,0
Chris Olave,WR,NO,NE,21,12.2,0.581,3 out of 5 stars,A,10,4.6,0.6909090909090909
Rashid Shaheed,WR,NO,NE,14,7,0.5,3 out of 5 stars,C,10,4.6,0.6000000000000001
Kendre Miller,RB,NO,NE,13,2.7,0.2077,3 out of 5 stars,F,10,4.6,-0.6333333333333332
DeVante Parker,WR,NE,NO,11,5.9,0.5364,3 out of 5 stars,D,10,4.6,1.3000000000000007
Ty Montgomery II,WR,NE,NO,10,0.6,0.06,3 out of 5 stars,F,10,4.6,0
Ezekiel Elliott,RB,NE,NO,13,6,0.4615,3 out of 5 stars,D+,10,4.6,0.4666666666666668
JuJu Smith Schuster,WR,NE,NO,10,4.1,0.41,3 out of 5 stars,F,10,4.6,0
Kendrick Bourne,WR,NE,NO,13,6.6,0.5077,3 out of 5 stars,C-,10,4.6,0.6666666666666666
Rhamondre Stevenson,RB,NE,NO,17,11.9,0.7,3 out of 5 stars,B,10,4.6,1.042857142857143
Demario Douglas,WR,NE,NO,10,3.9,0.39,3 out of 5 stars,F,10,4.6,0
Tony Jones Jr,RB,NO,NE,10,2.3,0.23,3 out of 5 stars,F,10,4.6,0
Sterling Shepard,WR,NYG,MIA,10,0.5,0.05,4 out of 5 stars,F,10,4.6,0
Matt Breida,RB,NYG,MIA,14,5.7,0.4071,5 out of 5 stars,D,10,4.6,0.27500000000000013
Saquon Barkley,RB,NYG,MIA,31,9.9,0.3194,5 out of 5 stars,B-,10,4.6,0.25238095238095243
Parris Campbell,WR,NYG,MIA,10,3.9,0.39,4 out of 5 stars,F,10,4.6,0
Darius Slayton,WR,NYG,MIA,13,5.9,0.4538,4 out of 5 stars,D,10,4.6,0.43333333333333357
Isaiah Hodgins,WR,NYG,MIA,12,4,0.3333,4 out of 5 stars,F,10,4.6,-0.2999999999999998
Gary Brightwell,RB,NYG,MIA,11,1.8,0.1636,5 out of 5 stars,F,10,4.6,-2.8
Wan Dale Robinson,WR,NYG,MIA,14,7.1,0.5071,4 out of 5 stars,C,10,4.6,0.625
Jalin Hyatt,WR,NYG,MIA,10,4.4,0.44,4 out of 5 stars,F,10,4.6,0
Eric Gray,RB,NYG,MIA,10,0.3,0.03,5 out of 5 stars,F,10,4.6,0
Raheem Mostert,RB,MIA,NYG,28,12.4,0.4429,4 out of 5 stars,B,10,4.6,0.43333333333333335
Tyreek Hill,WR,MIA,NYG,40,18,0.45,3 out of 5 stars,A+,10,4.6,0.44666666666666666
Cedrick Wilson Jr,WR,MIA,NYG,10,0.7,0.07,3 out of 5 stars,F,10,4.6,0
Braxton Berrios,WR,MIA,NYG,12,5.8,0.4833,3 out of 5 stars,D-,10,4.6,0.6000000000000001
Alec Ingold,RB,MIA,NYG,10,1.2,0.12,4 out of 5 stars,F,10,4.6,0
Salvon Ahmed,RB,MIA,NYG,14,0.4,0.0286,4 out of 5 stars,F,10,4.6,-1.0499999999999998
Jaylen Waddle,WR,MIA,NYG,23,13.3,0.5783,3 out of 5 stars,A,10,4.6,0.6692307692307693
De Von Achane,RB,MIA,NYG,27,14.3,0.5296,4 out of 5 stars,A,10,4.6,0.5705882352941177
Chris Brooks,RB,MIA,NYG,10,0.3,0.03,4 out of 5 stars,F,10,4.6,0
Robbie Chosen,WR,MIA,NYG,10,0.9,0.09,3 out of 5 stars,F,10,4.6,0
Jeff Wilson Jr,RB,MIA,NYG,12,0.6,0.05,4 out of 5 stars,F,10,4.6,-1.9999999999999998
Boston Scott,RB,PHI,LA,10,0.8,0.08,1 out of 5 stars,F,10,4.6,0
A J Brown,WR,PHI,LA,25,15,0.6,2 out of 5 stars,A+,10,4.6,0.6933333333333334
Olamide Zaccheaus,WR,PHI,LA,10,2.8,0.28,2 out of 5 stars,F,10,4.6,0
D Andre Swift,RB,PHI,LA,23,13.6,0.5913,1 out of 5 stars,A,10,4.6,0.6923076923076923
Quez Watkins,WR,PHI,LA,10,1.3,0.13,2 out of 5 stars,F,10,4.6,0
DeVonta Smith,WR,PHI,LA,25,13.1,0.524,2 out of 5 stars,A,10,4.6,0.5666666666666667
Kenneth Gainwell,RB,PHI,LA,13,6.4,0.4923,1 out of 5 stars,C-,10,4.6,0.6000000000000002
Van Jefferson,WR,LA,PHI,12,4.4,0.3667,3 out of 5 stars,F,10,4.6,-0.09999999999999964
Tutu Atwell,WR,LA,PHI,20,8.5,0.425,3 out of 5 stars,C+,10,4.6,0.39
Ben Skowronek,WR,LA,PHI,10,0.6,0.06,3 out of 5 stars,F,10,4.6,0
Kyren Williams,RB,LA,PHI,19,13.2,0.6947,2 out of 5 stars,A-,10,4.6,0.9555555555555555
Ronnie Rivers,RB,LA,PHI,12,3.9,0.325,2 out of 5 stars,F,10,4.6,-0.34999999999999987
Puka Nacua,WR,LA,PHI,32,13.6,0.425,3 out of 5 stars,A,10,4.6,0.4090909090909091
Zach Evans,RB,LA,PHI,10,0.3,0.03,2 out of 5 stars,F,10,4.6,0
Britain Covey,WR,PHI,LA,10,0.2,0.02,2 out of 5 stars,F,10,4.6,0
Royce Freeman,RB,LA,PHI,10,0.3,0.03,2 out of 5 stars,F,10,4.6,0
Cooper Kupp,WR,LA,PHI,28,9.9,0.3536,3 out of 5 stars,B,10,4.6,0.2944444444444445
Tyler Boyd,WR,CIN,ARI,15,8.6,0.5733,4 out of 5 stars,C+,10,4.6,0.8
Joe Mixon,RB,CIN,ARI,21,14.8,0.7048,4 out of 5 stars,A,10,4.6,0.9272727272727274
Trayveon Williams,RB,CIN,ARI,10,2.5,0.25,4 out of 5 stars,F,10,4.6,0
Trenton Irwin,WR,CIN,ARI,10,3.4,0.34,4 out of 5 stars,F,10,4.6,0
Tee Higgins,WR,CIN,ARI,20,3.2,0.16,4 out of 5 stars,F,10,4.6,-0.13999999999999996
Ja Marr Chase,WR,CIN,ARI,30,15.3,0.51,4 out of 5 stars,A+,10,4.6,0.535
Chris Evans,RB,CIN,ARI,10,0.3,0.03,4 out of 5 stars,F,10,4.6,0
Chase Brown,RB,CIN,ARI,10,0.8,0.08,4 out of 5 stars,F,10,4.6,0
Andrei Iosivas,WR,CIN,ARI,10,1.2,0.12,4 out of 5 stars,F,10,4.6,0
James Conner,RB,ARI,CIN,19,12.6,0.6632,3 out of 5 stars,B,10,4.6,0.8888888888888888
Zach Pascal,WR,ARI,CIN,10,1.6,0.16,3 out of 5 stars,F,10,4.6,0
Marquise Brown,WR,ARI,CIN,18,11.5,0.6389,3 out of 5 stars,A-,10,4.6,0.8625
Rondale Moore,WR,ARI,CIN,14,5.9,0.4214,3 out of 5 stars,D,10,4.6,0.3250000000000002
Keaontay Ingram,RB,ARI,CIN,10,1.4,0.14,3 out of 5 stars,F,10,4.6,0
Michael Wilson,WR,ARI,CIN,12,7.5,0.625,3 out of 5 stars,C,10,4.6,1.4500000000000002
Emari Demercado,RB,ARI,CIN,10,2.6,0.26,3 out of 5 stars,F,10,4.6,0
Randall Cobb,WR,NYJ,DEN,10,2.6,0.26,3 out of 5 stars,F,10,4.6,0
Dalvin Cook,RB,NYJ,DEN,15,5.7,0.38,4 out of 5 stars,D,10,4.6,0.2200000000000001
Nick Bawden,RB,NYJ,DEN,10,0.3,0.03,4 out of 5 stars,F,10,4.6,0
Allen Lazard,WR,NYJ,DEN,11,6.1,0.5545,3 out of 5 stars,D+,10,4.6,1.5
Mecole Hardman Jr,WR,NYJ,DEN,10,1.8,0.18,3 out of 5 stars,F,10,4.6,0
Michael Carter,RB,NYJ,DEN,13,3.1,0.2385,4 out of 5 stars,F,10,4.6,-0.49999999999999983
Garrett Wilson,WR,NYJ,DEN,20,12.2,0.61,3 out of 5 stars,A,10,4.6,0.76
Breece Hall,RB,NYJ,DEN,21,12.3,0.5857,4 out of 5 stars,B,10,4.6,0.7000000000000001
Xavier Gipson,WR,NYJ,DEN,10,0.9,0.09,3 out of 5 stars,F,10,4.6,0
Michael Burton,RB,DEN,NYJ,10,0.3,0.03,2 out of 5 stars,F,10,4.6,0
Samaje Perine,RB,DEN,NYJ,13,8.2,0.6308,2 out of 5 stars,C,10,4.6,1.2
Courtland Sutton,WR,DEN,NYJ,15,9.5,0.6333,2 out of 5 stars,B-,10,4.6,0.9800000000000001
Lil Jordan Humphrey,WR,DEN,NYJ,10,1.5,0.15,2 out of 5 stars,F,10,4.6,0
Jerry Jeudy,WR,DEN,NYJ,14,9.4,0.6714,2 out of 5 stars,B-,10,4.6,1.2000000000000002
Javonte Williams,RB,DEN,NYJ,17,2.7,0.1588,2 out of 5 stars,D-,10,4.6,-0.27142857142857135
Brandon Johnson,WR,DEN,NYJ,11,3.9,0.3545,2 out of 5 stars,F,10,4.6,-0.6999999999999997
Marvin Mims Jr,WR,DEN,NYJ,14,6.5,0.4643,2 out of 5 stars,C-,10,4.6,0.4750000000000001
Jaleel McLaughlin,RB,DEN,NYJ,17,8.5,0.5,2 out of 5 stars,C,10,4.6,0.5571428571428572
Jerick McKinnon,RB,KC,MIN,15,5.3,0.3533,2 out of 5 stars,D,10,4.6,0.14000000000000004
Justin Watson,WR,KC,MIN,14,5.1,0.3643,3 out of 5 stars,F,10,4.6,0.125
Marquez Valdes Scantling,WR,KC,MIN,14,5.8,0.4143,3 out of 5 stars,D-,10,4.6,0.30000000000000004
Clyde Edwards Helaire,RB,KC,MIN,11,4.1,0.3727,2 out of 5 stars,F,10,4.6,-0.5
Kadarius Toney,WR,KC,MIN,12,5.8,0.4833,3 out of 5 stars,D-,10,4.6,0.6000000000000001
Skyy Moore,WR,KC,MIN,14,6.7,0.4786,3 out of 5 stars,C-,10,4.6,0.5250000000000001
Isiah Pacheco,RB,KC,MIN,18,13.1,0.7278,2 out of 5 stars,B+,10,4.6,1.0625
Justyn Ross,WR,KC,MIN,10,1.7,0.17,3 out of 5 stars,F,10,4.6,0
Rashee Rice,WR,KC,MIN,13,8.1,0.6231,3 out of 5 stars,C,10,4.6,1.1666666666666667
C J Ham,RB,MIN,KC,10,0.6,0.06,3 out of 5 stars,F,10,4.6,0
Brandon Powell,WR,MIN,KC,10,0.4,0.04,3 out of 5 stars,F,10,4.6,0
Alexander Mattison,RB,MIN,KC,13,12.2,0.9385,3 out of 5 stars,B,10,4.6,2.533333333333333
Justin Jefferson,WR,MIN,KC,37,18,0.4865,3 out of 5 stars,A+,10,4.6,0.4962962962962963
K J Osborn,WR,MIN,KC,14,6.6,0.4714,3 out of 5 stars,C-,10,4.6,0.5
Ty Chandler,RB,MIN,KC,10,0.9,0.09,3 out of 5 stars,F,10,4.6,0
Jordan Addison,WR,MIN,KC,17,9,0.5294,3 out of 5 stars,C+,10,4.6,0.6285714285714287
Cam Akers,RB,MIN,KC,12,5.1,0.425,3 out of 5 stars,D,10,4.6,0.25
