Player,Pos,Team,Opp,Salary,FPTS,ppd,Matchup,StartSit,min_sal,rep_points,PAR_PD
Bailey Zappe,QB,NE,LV,20,8.2,0.41,4 out of 5 stars,F,20,12.8,0
Jimmy Garoppolo,QB,LV,NE,21,14.5,0.6905,3 out of 5 stars,D-,20,12.8,1.6999999999999993
Aidan O Connell,QB,LV,NE,20,0,0,3 out of 5 stars,F,20,12.8,0
Joshua Dobbs,QB,ARI,LA,24,15.2,0.6333,3 out of 5 stars,D+,20,12.8,0.5999999999999996
Matthew Stafford,QB,LA,ARI,30,17.9,0.5967,4 out of 5 stars,B,20,12.8,0.5099999999999998
Jalen Hurts,QB,PHI,NYJ,34,21.8,0.6412,2 out of 5 stars,A,20,12.8,0.6428571428571429
Zach Wilson,QB,NYJ,PHI,21,12,0.5714,4 out of 5 stars,F,20,12.8,-0.8000000000000007
Tyrod Taylor,QB,NYG,BUF,20,10.9,0.545,2 out of 5 stars,F,20,12.8,0
Josh Allen,QB,BUF,NYG,40,23.1,0.5775,4 out of 5 stars,A+,20,12.8,0.515
Dak Prescott,QB,DAL,LAC,27,17.1,0.6333,5 out of 5 stars,B-,20,12.8,0.6142857142857144
Justin Herbert,QB,LAC,DAL,32,19.3,0.6031,2 out of 5 stars,B+,20,12.8,0.5416666666666666
Odell Beckham Jr,WR,BAL,TEN,14,4.7,0.3357,4 out of 5 stars,F,10,8.4,-0.925
Nelson Agholor,WR,BAL,TEN,12,4.9,0.4083,4 out of 5 stars,F,10,8.4,-1.75
Patrick Ricard,RB,BAL,TEN,10,0.8,0.08,3 out of 5 stars,F,10,8.4,0
Gus Edwards,RB,BAL,TEN,13,8.7,0.6692,3 out of 5 stars,C,10,8.4,0.09999999999999964
Justice Hill,RB,BAL,TEN,11,6.7,0.6091,3 out of 5 stars,C,10,8.4,-1.7000000000000002
Devin Duvernay,WR,BAL,TEN,10,1.1,0.11,4 out of 5 stars,F,10,8.4,0
Rashod Bateman,WR,BAL,TEN,11,4.1,0.3727,4 out of 5 stars,F,10,8.4,-4.300000000000001
Derrick Henry,RB,TEN,BAL,30,13.4,0.4467,3 out of 5 stars,B+,10,8.4,0.25
Chris Moore,WR,TEN,BAL,10,3,0.3,3 out of 5 stars,F,10,8.4,0
Nick Westbrook Ikhine,WR,TEN,BAL,13,5.3,0.4077,3 out of 5 stars,F,10,8.4,-1.0333333333333334
Zay Flowers,WR,BAL,TEN,18,11.3,0.6278,4 out of 5 stars,B-,10,8.4,0.36250000000000004
DeAndre Hopkins,WR,TEN,BAL,16,11.4,0.7125,3 out of 5 stars,B+,10,8.4,0.5
Tyjae Spears,RB,TEN,BAL,14,6.7,0.4786,3 out of 5 stars,C,10,8.4,-0.42500000000000004
Colton Dowell,WR,TEN,BAL,10,0.7,0.07,3 out of 5 stars,F,10,8.4,0
Kyle Philips,WR,TEN,BAL,10,1.9,0.19,3 out of 5 stars,F,10,8.4,0
Keaton Mitchell,RB,BAL,TEN,10,1,0.1,3 out of 5 stars,F,10,8.4,0
Kenyan Drake,RB,BAL,TEN,10,0.5,0.05,3 out of 5 stars,F,10,8.4,0
Michael Burton,RB,DEN,KC,10,0.3,0.03,3 out of 5 stars,F,10,8.4,0
Samaje Perine,RB,DEN,KC,12,5.8,0.4833,3 out of 5 stars,D+,10,8.4,-1.3000000000000003
Courtland Sutton,WR,DEN,KC,15,8.3,0.5533,3 out of 5 stars,C,10,8.4,-0.019999999999999928
Jerry Jeudy,WR,DEN,KC,13,9.4,0.7231,3 out of 5 stars,C+,10,8.4,0.3333333333333333
Javonte Williams,RB,DEN,KC,14,8.3,0.5929,3 out of 5 stars,C,10,8.4,-0.02499999999999991
Brandon Johnson,WR,DEN,KC,10,3.3,0.33,3 out of 5 stars,F,10,8.4,0
Marvin Mims Jr,WR,DEN,KC,14,5.4,0.3857,3 out of 5 stars,D-,10,8.4,-0.75
Jaleel McLaughlin,RB,DEN,KC,16,6.5,0.4062,3 out of 5 stars,C-,10,8.4,-0.3166666666666667
Jerick McKinnon,RB,KC,DEN,16,5.3,0.3312,4 out of 5 stars,D,10,8.4,-0.5166666666666667
Justin Watson,WR,KC,DEN,11,5.1,0.4636,3 out of 5 stars,F,10,8.4,-3.3000000000000007
Marquez Valdes Scantling,WR,KC,DEN,12,4.3,0.3583,3 out of 5 stars,F,10,8.4,-2.0500000000000003
Clyde Edwards Helaire,RB,KC,DEN,15,4.5,0.3,4 out of 5 stars,F,10,8.4,-0.78
Kadarius Toney,WR,KC,DEN,10,5.8,0.58,3 out of 5 stars,D-,10,8.4,0
Skyy Moore,WR,KC,DEN,14,5.3,0.3786,3 out of 5 stars,D-,10,8.4,-0.7750000000000001
Isiah Pacheco,RB,KC,DEN,24,14.1,0.5875,4 out of 5 stars,A-,10,8.4,0.4071428571428571
Justyn Ross,WR,KC,DEN,10,3,0.3,3 out of 5 stars,F,10,8.4,0
Rashee Rice,WR,KC,DEN,16,7.6,0.475,3 out of 5 stars,C,10,8.4,-0.13333333333333344
Jamison Crowder,WR,WAS,ATL,10,0,0,2 out of 5 stars,F,10,8.4,0
Curtis Samuel,WR,WAS,ATL,10,7.5,0.75,2 out of 5 stars,C,10,8.4,0
Byron Pringle,WR,WAS,ATL,10,0.9,0.09,2 out of 5 stars,F,10,8.4,0
Terry McLaurin,WR,WAS,ATL,17,10.6,0.6235,2 out of 5 stars,B-,10,8.4,0.31428571428571417
Antonio Gibson,RB,WAS,ATL,10,5.9,0.59,4 out of 5 stars,D,10,8.4,0
Dyami Brown,WR,WAS,ATL,10,2.8,0.28,2 out of 5 stars,F,10,8.4,0
Jahan Dotson,WR,WAS,ATL,14,8.2,0.5857,2 out of 5 stars,C,10,8.4,-0.050000000000000266
Cordarrelle Patterson,RB,ATL,WAS,10,2.3,0.23,3 out of 5 stars,F,10,8.4,0
Keith Smith,RB,ATL,WAS,10,0.3,0.03,3 out of 5 stars,F,10,8.4,0
Mack Hollins,WR,ATL,WAS,10,4,0.4,3 out of 5 stars,F,10,8.4,0
KhaDarel Hodge,WR,ATL,WAS,10,1.5,0.15,3 out of 5 stars,F,10,8.4,0
Scott Miller,WR,ATL,WAS,10,0.8,0.08,3 out of 5 stars,F,10,8.4,0
Drake London,WR,ATL,WAS,14,9.3,0.6643,3 out of 5 stars,C+,10,8.4,0.2250000000000001
Tyler Allgeier,RB,ATL,WAS,16,8.8,0.55,3 out of 5 stars,C,10,8.4,0.06666666666666672
Bijan Robinson,RB,ATL,WAS,28,15.8,0.5643,3 out of 5 stars,A,10,8.4,0.41111111111111115
Marvin Jones Jr,WR,DET,TB,10,2.4,0.24,3 out of 5 stars,F,10,8.4,0
Kalif Raymond,WR,DET,TB,13,4.1,0.3154,3 out of 5 stars,F,10,8.4,-1.4333333333333336
Josh Reynolds,WR,DET,TB,15,7.2,0.48,3 out of 5 stars,C-,10,8.4,-0.24000000000000005
David Montgomery,RB,DET,TB,28,15.8,0.5643,3 out of 5 stars,A,10,8.4,0.41111111111111115
Craig Reynolds,RB,DET,TB,10,3.8,0.38,3 out of 5 stars,F,10,8.4,0
Amon Ra St Brown,WR,DET,TB,26,12.2,0.4692,3 out of 5 stars,A,10,8.4,0.23749999999999993
Jameson Williams,WR,DET,TB,14,5.2,0.3714,3 out of 5 stars,F,10,8.4,-0.8
Antoine Green,WR,DET,TB,10,0,0,3 out of 5 stars,F,10,8.4,0
Mike Evans,WR,TB,DET,24,11.7,0.4875,3 out of 5 stars,A-,10,8.4,0.23571428571428563
Chris Godwin,WR,TB,DET,16,11.3,0.7062,3 out of 5 stars,B,10,8.4,0.4833333333333334
Ke Shawn Vaughn,RB,TB,DET,10,2.3,0.23,1 out of 5 stars,F,10,8.4,0
Rachaad White,RB,TB,DET,15,11.7,0.78,1 out of 5 stars,B,10,8.4,0.6599999999999998
Deven Thompkins,WR,TB,DET,10,2.7,0.27,3 out of 5 stars,F,10,8.4,0
Trey Palmer,WR,TB,DET,10,4,0.4,3 out of 5 stars,F,10,8.4,0
Rakim Jarrett,WR,TB,DET,10,0,0,3 out of 5 stars,F,10,8.4,0
Sean Tucker,RB,TB,DET,10,1.7,0.17,1 out of 5 stars,F,10,8.4,0
Kyle Juszczyk,RB,SF,CLE,10,2.2,0.22,2 out of 5 stars,F,10,8.4,0
Christian McCaffrey,RB,SF,CLE,38,19.5,0.5132,2 out of 5 stars,A+,10,8.4,0.3964285714285714
Ray Ray McCloud III,WR,SF,CLE,10,0.6,0.06,2 out of 5 stars,F,10,8.4,0
Deebo Samuel,WR,SF,CLE,18,11.3,0.6278,2 out of 5 stars,B,10,8.4,0.36250000000000004
Brandon Aiyuk,WR,SF,CLE,19,12,0.6316,2 out of 5 stars,A-,10,8.4,0.39999999999999997
Jauan Jennings,WR,SF,CLE,10,2.9,0.29,2 out of 5 stars,F,10,8.4,0
Elijah Mitchell,RB,SF,CLE,12,2.1,0.175,2 out of 5 stars,F,10,8.4,-3.1500000000000004
Tyrion Davis Price,RB,SF,CLE,10,0.5,0.05,2 out of 5 stars,F,10,8.4,0
Jordan Mason,RB,SF,CLE,10,3.6,0.36,2 out of 5 stars,F,10,8.4,0
Ronnie Bell,WR,SF,CLE,10,0.7,0.07,2 out of 5 stars,F,10,8.4,0
Marquise Goodwin,WR,CLE,SF,10,0.6,0.06,3 out of 5 stars,F,10,8.4,0
Amari Cooper,WR,CLE,SF,19,10.2,0.5368,3 out of 5 stars,C+,10,8.4,0.19999999999999987
Kareem Hunt,RB,CLE,SF,14,4.7,0.3357,2 out of 5 stars,F,10,8.4,-0.925
Donovan Peoples Jones,WR,CLE,SF,10,3.3,0.33,3 out of 5 stars,F,10,8.4,0
Elijah Moore,WR,CLE,SF,13,7.5,0.5769,3 out of 5 stars,C-,10,8.4,-0.3000000000000001
David Bell,WR,CLE,SF,10,0.7,0.07,3 out of 5 stars,F,10,8.4,0
Pierre Strong Jr,RB,CLE,SF,10,1.7,0.17,2 out of 5 stars,F,10,8.4,0
Jerome Ford,RB,CLE,SF,16,9.8,0.6125,2 out of 5 stars,C+,10,8.4,0.2333333333333334
Cedric Tillman,WR,CLE,SF,10,0.3,0.03,3 out of 5 stars,F,10,8.4,0
Michael Thomas,WR,NO,HOU,12,9.9,0.825,4 out of 5 stars,C+,10,8.4,0.75
Alvin Kamara,RB,NO,HOU,22,15.4,0.7,5 out of 5 stars,A,10,8.4,0.5833333333333334
Keith Kirkwood,WR,NO,HOU,10,0.7,0.07,4 out of 5 stars,F,10,8.4,0
Chris Olave,WR,NO,HOU,17,12,0.7059,4 out of 5 stars,A,10,8.4,0.5142857142857142
Rashid Shaheed,WR,NO,HOU,12,6.6,0.55,4 out of 5 stars,D,10,8.4,-0.9000000000000004
Kendre Miller,RB,NO,HOU,12,5.2,0.4333,5 out of 5 stars,D-,10,8.4,-1.6
Robert Woods,WR,HOU,NO,14,7.8,0.5571,3 out of 5 stars,C,10,8.4,-0.15000000000000013
Mike Boone,RB,HOU,NO,10,1,0.1,3 out of 5 stars,F,10,8.4,0
Devin Singletary,RB,HOU,NO,10,5,0.5,3 out of 5 stars,F,10,8.4,0
Andrew Beck,RB,HOU,NO,10,0.7,0.07,3 out of 5 stars,F,10,8.4,0
Nico Collins,WR,HOU,NO,24,11.2,0.4667,3 out of 5 stars,B,10,8.4,0.19999999999999993
John Metchie III,WR,HOU,NO,10,3.7,0.37,3 out of 5 stars,F,10,8.4,0
Dameon Pierce,RB,HOU,NO,17,10.8,0.6353,3 out of 5 stars,B,10,8.4,0.3428571428571429
Xavier Hutchinson,WR,HOU,NO,10,0.5,0.05,3 out of 5 stars,F,10,8.4,0
Noah Brown,WR,HOU,NO,10,1.9,0.19,3 out of 5 stars,F,10,8.4,0
Adam Thielen,WR,CAR,MIA,19,11.7,0.6158,4 out of 5 stars,A-,10,8.4,0.36666666666666653
DJ Chark Jr,WR,CAR,MIA,14,7.3,0.5214,4 out of 5 stars,C-,10,8.4,-0.27500000000000013
Laviska Shenault Jr,WR,CAR,MIA,10,3.7,0.37,4 out of 5 stars,F,10,8.4,0
Terrace Marshall Jr,WR,CAR,MIA,10,3.1,0.31,4 out of 5 stars,F,10,8.4,0
Chuba Hubbard,RB,CAR,MIA,14,9.8,0.7,5 out of 5 stars,C+,10,8.4,0.3500000000000001
Raheem Blackshear,RB,CAR,MIA,10,0.9,0.09,5 out of 5 stars,F,10,8.4,0
Jonathan Mingo,WR,CAR,MIA,11,6.2,0.5636,4 out of 5 stars,D,10,8.4,-2.2
Raheem Mostert,RB,MIA,CAR,27,15.6,0.5778,5 out of 5 stars,A,10,8.4,0.4235294117647058
Tyreek Hill,WR,MIA,CAR,36,18.3,0.5083,3 out of 5 stars,A+,10,8.4,0.3807692307692308
Cedrick Wilson Jr,WR,MIA,CAR,12,2,0.1667,3 out of 5 stars,F,10,8.4,-3.2
Braxton Berrios,WR,MIA,CAR,12,5.1,0.425,3 out of 5 stars,F,10,8.4,-1.6500000000000004
Alec Ingold,RB,MIA,CAR,10,1.1,0.11,5 out of 5 stars,F,10,8.4,0
Salvon Ahmed,RB,MIA,CAR,10,4,0.4,5 out of 5 stars,F,10,8.4,0
Jaylen Waddle,WR,MIA,CAR,19,12.9,0.6789,3 out of 5 stars,A,10,8.4,0.5
Chris Brooks,RB,MIA,CAR,10,3,0.3,5 out of 5 stars,F,10,8.4,0
Robbie Chosen,WR,MIA,CAR,10,0.2,0.02,3 out of 5 stars,F,10,8.4,0
Chase Claypool,WR,MIA,CAR,10,0.7,0.07,3 out of 5 stars,F,10,8.4,0
Jeff Wilson Jr,RB,MIA,CAR,10,5,0.5,5 out of 5 stars,D+,10,8.4,0
Tyler Lockett,WR,SEA,CIN,19,10.7,0.5632,2 out of 5 stars,B-,10,8.4,0.2555555555555554
DK Metcalf,WR,SEA,CIN,19,11.6,0.6105,2 out of 5 stars,A-,10,8.4,0.35555555555555546
DeeJay Dallas,RB,SEA,CIN,10,1.4,0.14,3 out of 5 stars,F,10,8.4,0
Kenneth Walker III,RB,SEA,CIN,27,13.7,0.5074,3 out of 5 stars,A-,10,8.4,0.3117647058823529
Jaxon Smith Njigba,WR,SEA,CIN,10,6.8,0.68,2 out of 5 stars,D+,10,8.4,0
Zach Charbonnet,RB,SEA,CIN,12,6.3,0.525,3 out of 5 stars,D,10,8.4,-1.0500000000000003
Jake Bobo,WR,SEA,CIN,10,1.2,0.12,2 out of 5 stars,F,10,8.4,0
Tyler Boyd,WR,CIN,SEA,17,8,0.4706,3 out of 5 stars,C,10,8.4,-0.0571428571428572
Joe Mixon,RB,CIN,SEA,18,15.3,0.85,2 out of 5 stars,A-,10,8.4,0.8625
Trayveon Williams,RB,CIN,SEA,10,3.3,0.33,2 out of 5 stars,F,10,8.4,0
Trenton Irwin,WR,CIN,SEA,12,3.9,0.325,3 out of 5 stars,F,10,8.4,-2.25
Tee Higgins,WR,CIN,SEA,21,8.3,0.3952,3 out of 5 stars,C,10,8.4,-0.00909090909090906
Ja Marr Chase,WR,CIN,SEA,31,16.7,0.5387,3 out of 5 stars,A+,10,8.4,0.39523809523809517
Chris Evans,RB,CIN,SEA,10,0.3,0.03,2 out of 5 stars,F,10,8.4,0
Chase Brown,RB,CIN,SEA,10,0.6,0.06,2 out of 5 stars,F,10,8.4,0
Andrei Iosivas,WR,CIN,SEA,10,1.1,0.11,3 out of 5 stars,F,10,8.4,0
Isaiah McKenzie,WR,IND,JAC,10,1.5,0.15,3 out of 5 stars,F,10,8.4,0
Michael Pittman Jr,WR,IND,JAC,19,11.9,0.6263,3 out of 5 stars,A-,10,8.4,0.3888888888888889
Zack Moss,RB,IND,JAC,25,10,0.4,3 out of 5 stars,C+,10,8.4,0.10666666666666665
Trey Sermon,RB,IND,JAC,10,0.3,0.03,3 out of 5 stars,F,10,8.4,0
Alec Pierce,WR,IND,JAC,11,4.2,0.3818,3 out of 5 stars,F,10,8.4,-4.2
Josh Downs,WR,IND,JAC,12,8.6,0.7167,3 out of 5 stars,C,10,8.4,0.09999999999999964
Zay Jones,WR,JAC,IND,17,5,0.2941,4 out of 5 stars,F,10,8.4,-0.48571428571428577
Jamal Agnew,WR,JAC,IND,10,1.8,0.18,4 out of 5 stars,F,10,8.4,0
Calvin Ridley,WR,JAC,IND,17,12.6,0.7412,4 out of 5 stars,A,10,8.4,0.5999999999999999
Christian Kirk,WR,JAC,IND,19,11.6,0.6105,4 out of 5 stars,A-,10,8.4,0.35555555555555546
D Ernest Johnson,RB,JAC,IND,10,1.4,0.14,3 out of 5 stars,F,10,8.4,0
JaMycal Hasty,RB,JAC,IND,10,0.5,0.05,3 out of 5 stars,F,10,8.4,0
Travis Etienne Jr,RB,JAC,IND,24,15.9,0.6625,3 out of 5 stars,A,10,8.4,0.5357142857142857
Tim Jones,WR,JAC,IND,10,1.7,0.17,4 out of 5 stars,F,10,8.4,0
Tank Bigsby,RB,JAC,IND,10,4.4,0.44,3 out of 5 stars,F,10,8.4,0
Amari Rodgers,WR,IND,JAC,10,0,0,3 out of 5 stars,F,10,8.4,0
Jonathan Taylor,RB,IND,JAC,21,10.8,0.5143,3 out of 5 stars,B-,10,8.4,0.21818181818181823
C J Ham,RB,MIN,CHI,10,1.2,0.12,4 out of 5 stars,F,10,8.4,0
Brandon Powell,WR,MIN,CHI,12,4,0.3333,4 out of 5 stars,F,10,8.4,-2.2
Alexander Mattison,RB,MIN,CHI,19,11.9,0.6263,4 out of 5 stars,B,10,8.4,0.3888888888888889
Cam Akers,RB,MIN,CHI,16,6.3,0.3938,4 out of 5 stars,D+,10,8.4,-0.3500000000000001
K J Osborn,WR,MIN,CHI,15,9.1,0.6067,4 out of 5 stars,C+,10,8.4,0.13999999999999985
Ty Chandler,RB,MIN,CHI,10,0.5,0.05,4 out of 5 stars,F,10,8.4,0
Jordan Addison,WR,MIN,CHI,20,11.6,0.58,4 out of 5 stars,B+,10,8.4,0.31999999999999995
D Onta Foreman,RB,CHI,MIN,10,8.4,0.84,2 out of 5 stars,C,10,8.4,0
Trent Taylor,WR,CHI,MIN,10,0.8,0.08,3 out of 5 stars,F,10,8.4,0
DJ Moore,WR,CHI,MIN,24,12.7,0.5292,3 out of 5 stars,A,10,8.4,0.30714285714285705
Equanimeous St Brown,WR,CHI,MIN,10,1.9,0.19,3 out of 5 stars,F,10,8.4,0
Khari Blasingame,RB,CHI,MIN,10,0.9,0.09,2 out of 5 stars,F,10,8.4,0
Darnell Mooney,WR,CHI,MIN,17,6,0.3529,3 out of 5 stars,D,10,8.4,-0.3428571428571429
Velus Jones Jr,WR,CHI,MIN,10,0.5,0.05,3 out of 5 stars,F,10,8.4,0
Tyler Scott,WR,CHI,MIN,10,2.1,0.21,3 out of 5 stars,F,10,8.4,0
N Keal Harry,WR,MIN,CHI,10,0.9,0.09,4 out of 5 stars,F,10,8.4,0
Darrynton Evans,RB,CHI,MIN,10,0.5,0.05,2 out of 5 stars,F,10,8.4,0
DeVante Parker,WR,NE,LV,11,6.4,0.5818,4 out of 5 stars,D+,10,8.4,-2
Ty Montgomery II,WR,NE,LV,10,1.7,0.17,3 out of 5 stars,F,10,8.4,0
Ezekiel Elliott,RB,NE,LV,11,6.5,0.5909,3 out of 5 stars,C-,10,8.4,-1.9000000000000004
JuJu Smith Schuster,WR,NE,LV,10,3.3,0.33,4 out of 5 stars,F,10,8.4,0
Kendrick Bourne,WR,NE,LV,13,7.3,0.5615,4 out of 5 stars,C-,10,8.4,-0.36666666666666686
Rhamondre Stevenson,RB,NE,LV,16,11.6,0.725,3 out of 5 stars,B,10,8.4,0.5333333333333332
Demario Douglas,WR,NE,LV,10,2.8,0.28,4 out of 5 stars,F,10,8.4,0
Kayshon Boutte,WR,NE,LV,10,0.5,0.05,4 out of 5 stars,F,10,8.4,0
Davante Adams,WR,LV,NE,30,14.9,0.4967,3 out of 5 stars,A+,10,8.4,0.325
Ameer Abdullah,RB,LV,NE,10,2.4,0.24,3 out of 5 stars,F,10,8.4,0
DeAndre Carter,WR,LV,NE,10,1.1,0.11,3 out of 5 stars,F,10,8.4,0
Jakob Johnson,RB,LV,NE,10,0.3,0.03,3 out of 5 stars,F,10,8.4,0
Josh Jacobs,RB,LV,NE,23,15.5,0.6739,3 out of 5 stars,A,10,8.4,0.5461538461538461
Hunter Renfrow,WR,LV,NE,10,3.4,0.34,3 out of 5 stars,F,10,8.4,0
Jakobi Meyers,WR,LV,NE,16,11.2,0.7,3 out of 5 stars,B,10,8.4,0.4666666666666665
Zamir White,RB,LV,NE,10,2.2,0.22,3 out of 5 stars,F,10,8.4,0
Tre Tucker,WR,LV,NE,10,1.2,0.12,3 out of 5 stars,F,10,8.4,0
Zach Pascal,WR,ARI,LA,10,1.7,0.17,2 out of 5 stars,F,10,8.4,0
Marquise Brown,WR,ARI,LA,16,11.5,0.7188,2 out of 5 stars,B+,10,8.4,0.5166666666666666
Greg Dortch,WR,ARI,LA,10,0,0,2 out of 5 stars,F,10,8.4,0
Rondale Moore,WR,ARI,LA,11,5.9,0.5364,2 out of 5 stars,D,10,8.4,-2.5
Keaontay Ingram,RB,ARI,LA,10,5.6,0.56,2 out of 5 stars,D,10,8.4,0
Michael Wilson,WR,ARI,LA,14,7.2,0.5143,2 out of 5 stars,C-,10,8.4,-0.30000000000000004
Emari Demercado,RB,ARI,LA,13,8.9,0.6846,2 out of 5 stars,C,10,8.4,0.16666666666666666
Van Jefferson,WR,ATL,LA,10,2,0.2,3 out of 5 stars,F,10,8.4,0
Tutu Atwell,WR,LA,ARI,12,8.4,0.7,4 out of 5 stars,C,10,8.4,0
Ben Skowronek,WR,LA,ARI,10,0.4,0.04,4 out of 5 stars,F,10,8.4,0
Kyren Williams,RB,LA,ARI,28,15.5,0.5536,4 out of 5 stars,A,10,8.4,0.39444444444444443
Ronnie Rivers,RB,LA,ARI,12,3.9,0.325,4 out of 5 stars,F,10,8.4,-2.25
Puka Nacua,WR,LA,ARI,28,13,0.4643,4 out of 5 stars,A,10,8.4,0.25555555555555554
Zach Evans,RB,LA,ARI,10,0.3,0.03,4 out of 5 stars,F,10,8.4,0
Cooper Kupp,WR,LA,ARI,28,15.5,0.5536,4 out of 5 stars,A+,10,8.4,0.39444444444444443
Corey Clement,RB,ARI,LA,10,1,0.1,2 out of 5 stars,F,10,8.4,0
Boston Scott,RB,PHI,NYJ,10,0.9,0.09,2 out of 5 stars,F,10,8.4,0
A J Brown,WR,PHI,NYJ,27,13.2,0.4889,2 out of 5 stars,A,10,8.4,0.28235294117647053
Olamide Zaccheaus,WR,PHI,NYJ,10,2.6,0.26,2 out of 5 stars,F,10,8.4,0
D Andre Swift,RB,PHI,NYJ,25,13.6,0.544,2 out of 5 stars,B+,10,8.4,0.3466666666666666
DeVonta Smith,WR,PHI,NYJ,19,11.5,0.6053,2 out of 5 stars,B+,10,8.4,0.3444444444444444
Kenneth Gainwell,RB,PHI,NYJ,13,5.6,0.4308,2 out of 5 stars,D,10,8.4,-0.9333333333333336
Britain Covey,WR,PHI,NYJ,10,0.2,0.02,2 out of 5 stars,F,10,8.4,0
Randall Cobb,WR,NYJ,PHI,10,2.4,0.24,3 out of 5 stars,F,10,8.4,0
Dalvin Cook,RB,NYJ,PHI,10,4.4,0.44,2 out of 5 stars,F,10,8.4,0
Allen Lazard,WR,NYJ,PHI,14,5.7,0.4071,3 out of 5 stars,D,10,8.4,-0.675
Mecole Hardman Jr,WR,NYJ,PHI,10,0.2,0.02,3 out of 5 stars,F,10,8.4,0
Michael Carter,RB,NYJ,PHI,10,4,0.4,2 out of 5 stars,F,10,8.4,0
Garrett Wilson,WR,NYJ,PHI,21,11.1,0.5286,3 out of 5 stars,B,10,8.4,0.2454545454545454
Breece Hall,RB,NYJ,PHI,19,12.8,0.6737,2 out of 5 stars,B,10,8.4,0.48888888888888893
Xavier Gipson,WR,NYJ,PHI,10,1.4,0.14,3 out of 5 stars,F,10,8.4,0
Irvin Charles,WR,NYJ,PHI,10,0,0,3 out of 5 stars,F,10,8.4,0
Sterling Shepard,WR,NYG,BUF,10,0.8,0.08,4 out of 5 stars,F,10,8.4,0
Matt Breida,RB,NYG,BUF,10,4.6,0.46,3 out of 5 stars,F,10,8.4,0
Saquon Barkley,RB,NYG,BUF,27,7.2,0.2667,3 out of 5 stars,C+,10,8.4,-0.07058823529411766
Parris Campbell,WR,NYG,BUF,10,2.9,0.29,4 out of 5 stars,F,10,8.4,0
Darius Slayton,WR,NYG,BUF,10,5.5,0.55,4 out of 5 stars,D,10,8.4,0
Isaiah Hodgins,WR,NYG,BUF,10,3.9,0.39,4 out of 5 stars,F,10,8.4,0
Gary Brightwell,RB,NYG,BUF,10,1.6,0.16,3 out of 5 stars,F,10,8.4,0
Wan Dale Robinson,WR,NYG,BUF,15,6.6,0.44,4 out of 5 stars,D+,10,8.4,-0.36000000000000015
Jalin Hyatt,WR,NYG,BUF,10,4,0.4,4 out of 5 stars,F,10,8.4,0
Eric Gray,RB,NYG,BUF,10,2.7,0.27,3 out of 5 stars,F,10,8.4,0
Latavius Murray,RB,BUF,NYG,15,5.1,0.34,4 out of 5 stars,D-,10,8.4,-0.6600000000000001
Stefon Diggs,WR,BUF,NYG,32,16,0.5,3 out of 5 stars,A+,10,8.4,0.34545454545454546
Trent Sherfield,WR,BUF,NYG,10,2.6,0.26,3 out of 5 stars,F,10,8.4,0
