Player,Pos,Team,Opp,Salary,FPTS,ppd,Matchup,StartSit,min_sal,rep_points,PAR_PD
Aidan O Connell,QB,LV,KC,20,11.7,0.585,2 out of 5 stars,F,20,13.5,0
Lamar Jackson,QB,BAL,LAC,38,21.9,0.5763,5 out of 5 stars,A,20,13.5,0.46666666666666656
Justin Herbert,QB,LAC,BAL,31,16.9,0.5452,1 out of 5 stars,B-,20,13.5,0.30909090909090897
Justin Fields,QB,CHI,MIN,36,18.5,0.5139,2 out of 5 stars,B+,20,13.5,0.3125
Joshua Dobbs,QB,MIN,CHI,31,17.5,0.5645,5 out of 5 stars,B,20,13.5,0.36363636363636365
Raheem Mostert,RB,MIA,NYJ,26,12.8,0.4923,2 out of 5 stars,B+,10,6.4,0.4
Tyreek Hill,WR,MIA,NYJ,37,17.7,0.4784,2 out of 5 stars,A+,10,6.4,0.41851851851851846
Cedrick Wilson Jr,WR,MIA,NYJ,10,3.8,0.38,2 out of 5 stars,F,10,6.4,0
Braxton Berrios,WR,MIA,NYJ,10,2.2,0.22,2 out of 5 stars,F,10,6.4,0
Jeff Wilson Jr,RB,MIA,NYJ,10,4.3,0.43,2 out of 5 stars,F,10,6.4,0
Alec Ingold,RB,MIA,NYJ,10,1.7,0.17,2 out of 5 stars,F,10,6.4,0
Salvon Ahmed,RB,MIA,NYJ,12,0.3,0.025,2 out of 5 stars,F,10,6.4,-3.0500000000000003
Jaylen Waddle,WR,MIA,NYJ,19,11.3,0.5947,2 out of 5 stars,A-,10,6.4,0.5444444444444445
Dalvin Cook,RB,NYJ,MIA,11,3.8,0.3455,5 out of 5 stars,F,10,6.4,-2.6000000000000005
Nick Bawden,RB,NYJ,MIA,10,0,0,5 out of 5 stars,F,10,6.4,0
Allen Lazard,WR,NYJ,MIA,11,4.9,0.4455,4 out of 5 stars,F,10,6.4,-1.5
Garrett Wilson,WR,NYJ,MIA,21,10.8,0.5143,4 out of 5 stars,B,10,6.4,0.4
Breece Hall,RB,NYJ,MIA,22,13.4,0.6091,5 out of 5 stars,A-,10,6.4,0.5833333333333334
Irvin Charles,WR,NYJ,MIA,10,0.2,0.02,4 out of 5 stars,F,10,6.4,0
Israel Abanikanda,RB,NYJ,MIA,10,1.9,0.19,5 out of 5 stars,F,10,6.4,0
Jason Brownlee,WR,NYJ,MIA,10,1.4,0.14,4 out of 5 stars,F,10,6.4,0
Xavier Gipson,WR,NYJ,MIA,10,3.8,0.38,4 out of 5 stars,F,10,6.4,0
River Cracraft,WR,MIA,NYJ,10,2.1,0.21,2 out of 5 stars,F,10,6.4,0
De Von Achane,RB,MIA,NYJ,31,2.6,0.0839,2 out of 5 stars,F,10,6.4,-0.18095238095238098
Robbie Chosen,WR,MIA,NYJ,10,0,0,2 out of 5 stars,F,10,6.4,0
AJ Dillon,RB,GB,DET,16,10.4,0.65,2 out of 5 stars,C+,10,6.4,0.6666666666666666
Christian Watson,WR,GB,DET,14,8.2,0.5857,4 out of 5 stars,C,10,6.4,0.44999999999999973
Romeo Doubs,WR,GB,DET,17,8,0.4706,4 out of 5 stars,C,10,6.4,0.2285714285714285
Samori Toure,WR,GB,DET,10,0.7,0.07,4 out of 5 stars,F,10,6.4,0
Jayden Reed,WR,GB,DET,16,8.2,0.5125,4 out of 5 stars,C,10,6.4,0.2999999999999998
Dontayvion Wicks,WR,GB,DET,13,3.3,0.2538,4 out of 5 stars,F,10,6.4,-1.0333333333333334
Malik Heath,WR,GB,DET,10,1.7,0.17,4 out of 5 stars,F,10,6.4,0
Emanuel Wilson,RB,GB,DET,10,0.6,0.06,2 out of 5 stars,F,10,6.4,0
Kalif Raymond,WR,DET,GB,10,4.1,0.41,2 out of 5 stars,F,10,6.4,0
Josh Reynolds,WR,DET,GB,11,5.5,0.5,2 out of 5 stars,F,10,6.4,-0.9000000000000004
David Montgomery,RB,DET,GB,32,13.3,0.4156,4 out of 5 stars,A-,10,6.4,0.31363636363636366
Craig Reynolds,RB,DET,GB,10,0.5,0.05,4 out of 5 stars,F,10,6.4,0
Donovan Peoples Jones,WR,DET,GB,10,0.7,0.07,2 out of 5 stars,F,10,6.4,0
Amon Ra St Brown,WR,DET,GB,31,15.6,0.5032,2 out of 5 stars,A+,10,6.4,0.43809523809523804
Jameson Williams,WR,DET,GB,12,5.9,0.4917,2 out of 5 stars,D,10,6.4,-0.25
Jahmyr Gibbs,RB,DET,GB,26,14.3,0.55,4 out of 5 stars,A,10,6.4,0.49375
Jamison Crowder,WR,WAS,DAL,10,1.8,0.18,2 out of 5 stars,F,10,6.4,0
Curtis Samuel,WR,WAS,DAL,12,6.3,0.525,2 out of 5 stars,D+,10,6.4,-0.050000000000000266
Byron Pringle,WR,WAS,DAL,10,1.8,0.18,2 out of 5 stars,F,10,6.4,0
Terry McLaurin,WR,WAS,DAL,17,10.5,0.6176,2 out of 5 stars,B-,10,6.4,0.5857142857142856
Antonio Gibson,RB,WAS,DAL,13,4.5,0.3462,3 out of 5 stars,D-,10,6.4,-0.6333333333333334
Dyami Brown,WR,WAS,DAL,10,3.3,0.33,2 out of 5 stars,F,10,6.4,0
Jahan Dotson,WR,WAS,DAL,11,6.9,0.6273,2 out of 5 stars,C-,10,6.4,0.5
Chris Rodriguez Jr,RB,WAS,DAL,11,2.7,0.2455,3 out of 5 stars,F,10,6.4,-3.7
Brandin Cooks,WR,DAL,WAS,22,8.2,0.3727,5 out of 5 stars,C,10,6.4,0.1499999999999999
Michael Gallup,WR,DAL,WAS,14,5.6,0.4,5 out of 5 stars,F,10,6.4,-0.20000000000000018
Tony Pollard,RB,DAL,WAS,19,14.3,0.7526,4 out of 5 stars,A,10,6.4,0.8777777777777778
CeeDee Lamb,WR,DAL,WAS,40,17.8,0.445,5 out of 5 stars,A+,10,6.4,0.38
Rico Dowdle,RB,DAL,WAS,10,6.4,0.64,4 out of 5 stars,D,10,6.4,0
Jalen Tolbert,WR,DAL,WAS,10,4.5,0.45,5 out of 5 stars,F,10,6.4,0
KaVontae Turpin,WR,DAL,WAS,13,2.2,0.1692,5 out of 5 stars,F,10,6.4,-1.4000000000000001
Deuce Vaughn,RB,DAL,WAS,10,0,0,4 out of 5 stars,F,10,6.4,0
Jalen Brooks,WR,DAL,WAS,10,0.9,0.09,5 out of 5 stars,F,10,6.4,0
Hunter Luepke,RB,DAL,WAS,10,0.4,0.04,4 out of 5 stars,F,10,6.4,0
Derrick Gore,RB,WAS,DAL,11,0,0,3 out of 5 stars,F,10,6.4,-6.4
Kyle Juszczyk,RB,SF,SEA,10,1.9,0.19,3 out of 5 stars,F,10,6.4,0
Christian McCaffrey,RB,SF,SEA,42,20.5,0.4881,3 out of 5 stars,A+,10,6.4,0.440625
Ray Ray McCloud III,WR,SF,SEA,10,0.4,0.04,3 out of 5 stars,F,10,6.4,0
Deebo Samuel,WR,SF,SEA,23,11.2,0.487,3 out of 5 stars,A-,10,6.4,0.36923076923076914
Brandon Aiyuk,WR,SF,SEA,24,12.1,0.5042,3 out of 5 stars,A,10,6.4,0.4071428571428571
Jauan Jennings,WR,SF,SEA,10,3.7,0.37,3 out of 5 stars,F,10,6.4,0
Elijah Mitchell,RB,SF,SEA,10,4,0.4,3 out of 5 stars,F,10,6.4,0
Jordan Mason,RB,SF,SEA,10,0.9,0.09,3 out of 5 stars,F,10,6.4,0
Ronnie Bell,WR,SF,SEA,10,0.4,0.04,3 out of 5 stars,F,10,6.4,0
Tyler Lockett,WR,SEA,SF,21,10,0.4762,3 out of 5 stars,B-,10,6.4,0.3272727272727272
DK Metcalf,WR,SEA,SF,21,11,0.5238,3 out of 5 stars,B+,10,6.4,0.41818181818181815
DeeJay Dallas,RB,SEA,SF,12,2,0.1667,3 out of 5 stars,F,10,6.4,-2.2
Dee Eskridge,WR,SEA,SF,10,0.5,0.05,3 out of 5 stars,F,10,6.4,0
Kenneth Walker III,RB,SEA,SF,25,0.3,0.012,3 out of 5 stars,F,10,6.4,-0.4066666666666667
Jaxon Smith Njigba,WR,SEA,SF,16,6.6,0.4125,3 out of 5 stars,C-,10,6.4,0.033333333333333215
Zach Charbonnet,RB,SEA,SF,18,11.7,0.65,3 out of 5 stars,B-,10,6.4,0.6624999999999999
Jake Bobo,WR,SEA,SF,12,3.2,0.2667,3 out of 5 stars,F,10,6.4,-1.6
Kenny McIntosh,RB,SEA,SF,10,0.6,0.06,3 out of 5 stars,F,10,6.4,0
Zay Jones,WR,JAC,HOU,13,6.4,0.4923,3 out of 5 stars,D+,10,6.4,0
Calvin Ridley,WR,JAC,HOU,16,11.1,0.6938,3 out of 5 stars,B+,10,6.4,0.7833333333333332
Christian Kirk,WR,JAC,HOU,21,11.2,0.5333,3 out of 5 stars,A-,10,6.4,0.4363636363636363
D Ernest Johnson,RB,JAC,HOU,10,3.8,0.38,3 out of 5 stars,F,10,6.4,0
Travis Etienne Jr,RB,JAC,HOU,31,16.4,0.529,3 out of 5 stars,A+,10,6.4,0.4761904761904761
Tim Jones,WR,JAC,HOU,10,1.1,0.11,3 out of 5 stars,F,10,6.4,0
Tank Bigsby,RB,JAC,HOU,10,2.3,0.23,3 out of 5 stars,F,10,6.4,0
Robert Woods,WR,HOU,JAC,14,6,0.4286,3 out of 5 stars,D,10,6.4,-0.10000000000000009
Noah Brown,WR,HOU,JAC,19,4.4,0.2316,3 out of 5 stars,F,10,6.4,-0.2222222222222222
Dare Ogunbowale,RB,HOU,JAC,10,0,0,3 out of 5 stars,F,10,6.4,0
Mike Boone,RB,HOU,JAC,10,1.8,0.18,3 out of 5 stars,F,10,6.4,0
Devin Singletary,RB,HOU,JAC,24,10.8,0.45,3 out of 5 stars,C+,10,6.4,0.31428571428571433
Andrew Beck,RB,HOU,JAC,10,0.7,0.07,4 out of 5 stars,F,10,6.4,0
Nico Collins,WR,HOU,JAC,22,11.1,0.5045,3 out of 5 stars,B+,10,6.4,0.3916666666666666
John Metchie III,WR,HOU,JAC,10,1.3,0.13,3 out of 5 stars,F,10,6.4,0
Dameon Pierce,RB,HOU,JAC,14,6.1,0.4357,3 out of 5 stars,D,10,6.4,-0.07500000000000018
Tank Dell,WR,HOU,JAC,23,12.1,0.5261,3 out of 5 stars,A,10,6.4,0.4384615384615384
Parker Washington,WR,JAC,HOU,10,0.2,0.02,3 out of 5 stars,F,10,6.4,0
Allen Robinson II,WR,PIT,CIN,10,3.2,0.32,2 out of 5 stars,F,10,6.4,0
Diontae Johnson,WR,PIT,CIN,16,9.7,0.6062,2 out of 5 stars,B-,10,6.4,0.5499999999999998
Miles Boykin,WR,PIT,CIN,10,0,0,2 out of 5 stars,F,10,6.4,0
Anthony McFarland Jr,RB,PIT,CIN,10,0,0,4 out of 5 stars,F,10,6.4,0
Najee Harris,RB,PIT,CIN,19,9.5,0.5,4 out of 5 stars,C,10,6.4,0.3444444444444444
George Pickens,WR,PIT,CIN,14,8.2,0.5857,2 out of 5 stars,C,10,6.4,0.44999999999999973
Calvin Austin III,WR,PIT,CIN,10,2.1,0.21,2 out of 5 stars,F,10,6.4,0
Jaylen Warren,RB,PIT,CIN,26,11.5,0.4423,4 out of 5 stars,C+,10,6.4,0.31875
Tyler Boyd,WR,CIN,PIT,16,6.5,0.4062,3 out of 5 stars,D+,10,6.4,0.016666666666666607
Joe Mixon,RB,CIN,PIT,21,12.7,0.6048,2 out of 5 stars,B,10,6.4,0.5727272727272726
Trayveon Williams,RB,CIN,PIT,10,1.9,0.19,2 out of 5 stars,F,10,6.4,0
Trenton Irwin,WR,CIN,PIT,12,3.5,0.2917,3 out of 5 stars,F,10,6.4,-1.4500000000000002
Tee Higgins,WR,CIN,PIT,20,5.7,0.285,3 out of 5 stars,D+,10,6.4,-0.07000000000000002
Ja Marr Chase,WR,CIN,PIT,26,11.6,0.4462,3 out of 5 stars,A-,10,6.4,0.32499999999999996
Chris Evans,RB,CIN,PIT,10,0,0,2 out of 5 stars,F,10,6.4,0
Andrei Iosivas,WR,CIN,PIT,10,0.8,0.08,3 out of 5 stars,F,10,6.4,0
Charlie Jones,WR,CIN,PIT,10,0,0,3 out of 5 stars,F,10,6.4,0
Adam Thielen,WR,CAR,TEN,22,11.7,0.5318,4 out of 5 stars,A-,10,6.4,0.4416666666666666
DJ Chark Jr,WR,CAR,TEN,13,5.2,0.4,4 out of 5 stars,F,10,6.4,-0.4000000000000001
Miles Sanders,RB,CAR,TEN,12,7.1,0.5917,3 out of 5 stars,D,10,6.4,0.34999999999999964
Laviska Shenault Jr,WR,CAR,TEN,10,1.8,0.18,4 out of 5 stars,F,10,6.4,0
Terrace Marshall Jr,WR,CAR,TEN,10,0.3,0.03,4 out of 5 stars,F,10,6.4,0
Chuba Hubbard,RB,CAR,TEN,16,8.3,0.5188,3 out of 5 stars,C,10,6.4,0.3166666666666667
Raheem Blackshear,RB,CAR,TEN,10,1.4,0.14,3 out of 5 stars,F,10,6.4,0
Jonathan Mingo,WR,CAR,TEN,10,5.9,0.59,4 out of 5 stars,D-,10,6.4,0
DeAndre Hopkins,WR,TEN,CAR,17,11,0.6471,3 out of 5 stars,B,10,6.4,0.6571428571428571
Derrick Henry,RB,TEN,CAR,26,13.8,0.5308,5 out of 5 stars,A,10,6.4,0.4625
Chris Moore,WR,TEN,CAR,10,3.2,0.32,3 out of 5 stars,F,10,6.4,0
Nick Westbrook Ikhine,WR,TEN,CAR,10,3.8,0.38,3 out of 5 stars,F,10,6.4,0
Treylon Burks,WR,TEN,CAR,10,2.3,0.23,3 out of 5 stars,F,10,6.4,0
Kyle Philips,WR,TEN,CAR,10,4.4,0.44,3 out of 5 stars,F,10,6.4,0
Tyjae Spears,RB,TEN,CAR,17,7.1,0.4176,5 out of 5 stars,D+,10,6.4,0.0999999999999999
Colton Dowell,WR,TEN,CAR,10,0,0,3 out of 5 stars,F,10,6.4,0
Mike Strachan,WR,CAR,TEN,10,1,0.1,4 out of 5 stars,F,10,6.4,0
Michael Thomas,WR,NO,ATL,12,1.3,0.1083,3 out of 5 stars,F,10,6.4,-2.5500000000000003
Alvin Kamara,RB,NO,ATL,28,14.7,0.525,3 out of 5 stars,A,10,6.4,0.461111111111111
Jamaal Williams,RB,NO,ATL,10,4,0.4,3 out of 5 stars,F,10,6.4,0
Lynn Bowden Jr,WR,NO,ATL,10,1.4,0.14,3 out of 5 stars,F,10,6.4,0
Chris Olave,WR,NO,ATL,21,11.7,0.5571,3 out of 5 stars,A,10,6.4,0.4818181818181817
Rashid Shaheed,WR,NO,ATL,15,8.2,0.5467,3 out of 5 stars,C,10,6.4,0.35999999999999976
Kendre Miller,RB,NO,ATL,10,1.4,0.14,3 out of 5 stars,F,10,6.4,0
A T Perry,WR,NO,ATL,11,4.6,0.4182,3 out of 5 stars,F,10,6.4,-1.8000000000000007
Cordarrelle Patterson,RB,ATL,NO,10,1.7,0.17,3 out of 5 stars,F,10,6.4,0
Keith Smith,RB,ATL,NO,10,0.3,0.03,3 out of 5 stars,F,10,6.4,0
Mack Hollins,WR,ATL,NO,10,2.3,0.23,3 out of 5 stars,F,10,6.4,0
KhaDarel Hodge,WR,ATL,NO,10,2.2,0.22,3 out of 5 stars,F,10,6.4,0
Scott Miller,WR,ATL,NO,10,1.8,0.18,3 out of 5 stars,F,10,6.4,0
Van Jefferson,WR,ATL,NO,10,2.5,0.25,3 out of 5 stars,F,10,6.4,0
Drake London,WR,ATL,NO,18,8.7,0.4833,3 out of 5 stars,C+,10,6.4,0.28749999999999987
Tyler Allgeier,RB,ATL,NO,13,7.2,0.5538,3 out of 5 stars,C-,10,6.4,0.2666666666666666
Bijan Robinson,RB,ATL,NO,20,13.3,0.665,3 out of 5 stars,B+,10,6.4,0.6900000000000001
Keith Kirkwood,WR,NO,ATL,10,0,0,3 out of 5 stars,F,10,6.4,0
Mike Evans,WR,TB,IND,28,12.7,0.4536,4 out of 5 stars,A,10,6.4,0.3499999999999999
Chris Godwin,WR,TB,IND,17,10.4,0.6118,4 out of 5 stars,B,10,6.4,0.5714285714285714
Chase Edmonds,RB,TB,IND,10,3.7,0.37,3 out of 5 stars,F,10,6.4,0
Ke Shawn Vaughn,RB,TB,IND,10,0,0,3 out of 5 stars,F,10,6.4,0
Rachaad White,RB,TB,IND,25,13.4,0.536,3 out of 5 stars,A-,10,6.4,0.4666666666666667
Deven Thompkins,WR,TB,IND,10,2.2,0.22,4 out of 5 stars,F,10,6.4,0
Trey Palmer,WR,TB,IND,12,5.5,0.4583,4 out of 5 stars,F,10,6.4,-0.4500000000000002
Rakim Jarrett,WR,TB,IND,10,0.4,0.04,4 out of 5 stars,F,10,6.4,0
Sean Tucker,RB,TB,IND,10,0,0,3 out of 5 stars,F,10,6.4,0
Isaiah McKenzie,WR,IND,TB,10,2,0.2,4 out of 5 stars,F,10,6.4,0
Michael Pittman Jr,WR,IND,TB,25,12.3,0.492,4 out of 5 stars,A,10,6.4,0.39333333333333337
Jonathan Taylor,RB,IND,TB,26,14.7,0.5654,2 out of 5 stars,A+,10,6.4,0.5187499999999999
Zack Moss,RB,IND,TB,12,5.7,0.475,2 out of 5 stars,F,10,6.4,-0.3500000000000001
Trey Sermon,RB,IND,TB,10,0,0,2 out of 5 stars,F,10,6.4,0
Alec Pierce,WR,IND,TB,12,4.2,0.35,4 out of 5 stars,F,10,6.4,-1.1
Josh Downs,WR,IND,TB,21,8.9,0.4238,4 out of 5 stars,C+,10,6.4,0.22727272727272727
DeVante Parker,WR,NE,NYG,10,3.5,0.35,3 out of 5 stars,F,10,6.4,0
Ty Montgomery II,WR,NE,NYG,10,0,0,4 out of 5 stars,F,10,6.4,0
Ezekiel Elliott,RB,NE,NYG,16,7.2,0.45,4 out of 5 stars,C-,10,6.4,0.1333333333333333
JuJu Smith Schuster,WR,NE,NYG,12,3.8,0.3167,3 out of 5 stars,F,10,6.4,-1.3000000000000003
Jalen Reagor,WR,NE,NYG,10,0,0,3 out of 5 stars,F,10,6.4,0
Rhamondre Stevenson,RB,NE,NYG,20,12.2,0.61,4 out of 5 stars,B-,10,6.4,0.5799999999999998
Tyquan Thornton,WR,NE,NYG,10,0.3,0.03,3 out of 5 stars,F,10,6.4,0
Demario Douglas,WR,NE,NYG,16,8.3,0.5188,3 out of 5 stars,C+,10,6.4,0.3166666666666667
Kayshon Boutte,WR,NE,NYG,10,1.7,0.17,3 out of 5 stars,F,10,6.4,0
Sterling Shepard,WR,NYG,NE,10,1.8,0.18,3 out of 5 stars,F,10,6.4,0
Matt Breida,RB,NYG,NE,10,3,0.3,3 out of 5 stars,F,10,6.4,0
Saquon Barkley,RB,NYG,NE,26,13.8,0.5308,3 out of 5 stars,A,10,6.4,0.4625
Parris Campbell,WR,NYG,NE,10,1.7,0.17,3 out of 5 stars,F,10,6.4,0
Darius Slayton,WR,NYG,NE,13,5.8,0.4462,3 out of 5 stars,D-,10,6.4,-0.20000000000000018
Isaiah Hodgins,WR,NYG,NE,10,3.1,0.31,3 out of 5 stars,F,10,6.4,0
Wan Dale Robinson,WR,NYG,NE,11,5.7,0.5182,3 out of 5 stars,D-,10,6.4,-0.7000000000000002
Jashaun Corbin,RB,NYG,NE,10,0,0,3 out of 5 stars,F,10,6.4,0
Jalin Hyatt,WR,NYG,NE,10,5,0.5,3 out of 5 stars,F,10,6.4,0
Marquise Goodwin,WR,CLE,DEN,10,1.2,0.12,4 out of 5 stars,F,10,6.4,0
Amari Cooper,WR,CLE,DEN,21,8.6,0.4095,4 out of 5 stars,C+,10,6.4,0.19999999999999993
Kareem Hunt,RB,CLE,DEN,20,7.8,0.39,4 out of 5 stars,C-,10,6.4,0.13999999999999996
Elijah Moore,WR,CLE,DEN,14,6.3,0.45,4 out of 5 stars,D,10,6.4,-0.025000000000000133
David Bell,WR,CLE,DEN,10,0.3,0.03,4 out of 5 stars,F,10,6.4,0
Pierre Strong Jr,RB,CLE,DEN,10,1.4,0.14,4 out of 5 stars,F,10,6.4,0
Jerome Ford,RB,CLE,DEN,22,11.4,0.5182,4 out of 5 stars,C+,10,6.4,0.4166666666666667
Cedric Tillman,WR,CLE,DEN,10,3.8,0.38,4 out of 5 stars,F,10,6.4,0
Michael Burton,RB,DEN,CLE,10,0,0,2 out of 5 stars,F,10,6.4,0
Samaje Perine,RB,DEN,CLE,10,5.3,0.53,2 out of 5 stars,F,10,6.4,0
Courtland Sutton,WR,DEN,CLE,17,9.7,0.5706,2 out of 5 stars,C+,10,6.4,0.47142857142857125
Lil Jordan Humphrey,WR,DEN,CLE,10,1.5,0.15,2 out of 5 stars,F,10,6.4,0
Jerry Jeudy,WR,DEN,CLE,11,7.1,0.6455,2 out of 5 stars,C-,10,6.4,0.6999999999999993
Javonte Williams,RB,DEN,CLE,19,12,0.6316,2 out of 5 stars,B,10,6.4,0.6222222222222222
Marvin Mims Jr,WR,DEN,CLE,10,5.2,0.52,2 out of 5 stars,F,10,6.4,0
Jaleel McLaughlin,RB,DEN,CLE,11,4.7,0.4273,2 out of 5 stars,F,10,6.4,-1.7000000000000002
Demarcus Robinson,WR,LA,ARI,10,1.5,0.15,4 out of 5 stars,F,10,6.4,0
Cooper Kupp,WR,LA,ARI,28,8.2,0.2929,4 out of 5 stars,B,10,6.4,0.09999999999999994
Royce Freeman,RB,LA,ARI,18,6.3,0.35,4 out of 5 stars,D,10,6.4,-0.012500000000000067
Darrell Henderson Jr,RB,LA,ARI,12,0.3,0.025,4 out of 5 stars,F,10,6.4,-3.0500000000000003
Tutu Atwell,WR,LA,ARI,13,6.6,0.5077,4 out of 5 stars,C-,10,6.4,0.06666666666666643
Ben Skowronek,WR,LA,ARI,10,1.2,0.12,4 out of 5 stars,F,10,6.4,0
Austin Trammell,WR,LA,ARI,10,2.2,0.22,4 out of 5 stars,F,10,6.4,0
Puka Nacua,WR,LA,ARI,25,12.4,0.496,4 out of 5 stars,A,10,6.4,0.4
Zach Evans,RB,LA,ARI,10,0,0,4 out of 5 stars,F,10,6.4,0
Zach Pascal,WR,ARI,LA,10,0.9,0.09,2 out of 5 stars,F,10,6.4,0
Marquise Brown,WR,ARI,LA,17,9.9,0.5824,2 out of 5 stars,B-,10,6.4,0.5
Greg Dortch,WR,ARI,LA,12,3.4,0.2833,2 out of 5 stars,F,10,6.4,-1.5000000000000002
Rondale Moore,WR,ARI,LA,15,6.5,0.4333,2 out of 5 stars,D+,10,6.4,0.019999999999999928
Keaontay Ingram,RB,ARI,LA,10,0.7,0.07,3 out of 5 stars,F,10,6.4,0
Michael Wilson,WR,ARI,LA,15,4.9,0.3267,2 out of 5 stars,F,10,6.4,-0.3
Emari Demercado,RB,ARI,LA,10,0.4,0.04,3 out of 5 stars,F,10,6.4,0
James Conner,RB,ARI,LA,18,12.5,0.6944,3 out of 5 stars,B,10,6.4,0.7625
Michael Carter,RB,ARI,LA,10,1.2,0.12,3 out of 5 stars,F,10,6.4,0
Kyren Williams,RB,LA,ARI,26,12.5,0.4808,4 out of 5 stars,B,10,6.4,0.38125
Latavius Murray,RB,BUF,PHI,10,6.1,0.61,2 out of 5 stars,D-,10,6.4,0
Stefon Diggs,WR,BUF,PHI,30,15.5,0.5167,3 out of 5 stars,A+,10,6.4,0.45499999999999996
Trent Sherfield,WR,BUF,PHI,10,1,0.1,3 out of 5 stars,F,10,6.4,0
Ty Johnson,RB,BUF,PHI,10,1.9,0.19,2 out of 5 stars,F,10,6.4,0
Deonte Harty,WR,BUF,PHI,10,1.9,0.19,3 out of 5 stars,F,10,6.4,0
Gabe Davis,WR,BUF,PHI,18,8.1,0.45,3 out of 5 stars,C,10,6.4,0.2124999999999999
Reggie Gilliam,RB,BUF,PHI,10,0,0,2 out of 5 stars,F,10,6.4,0
James Cook,RB,BUF,PHI,15,9.7,0.6467,2 out of 5 stars,C,10,6.4,0.6599999999999998
Khalil Shakir,WR,BUF,PHI,16,6.5,0.4062,3 out of 5 stars,C-,10,6.4,0.016666666666666607
Julio Jones,WR,PHI,BUF,11,2.5,0.2273,4 out of 5 stars,F,10,6.4,-3.9000000000000004
Boston Scott,RB,PHI,BUF,10,1.1,0.11,4 out of 5 stars,F,10,6.4,0
A J Brown,WR,PHI,BUF,38,15.6,0.4105,4 out of 5 stars,A+,10,6.4,0.32857142857142857
Olamide Zaccheaus,WR,PHI,BUF,10,2.5,0.25,4 out of 5 stars,F,10,6.4,0
