Contest ID,Entry ID,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF," ",Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
13010325,202902165," "," "," "," "," "," "," "," "," "," ",1. The Contest ID column lists the contest you are editing; you may only edit one contest at a time," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," ",2. The Entry ID column lists all of your contest entries for this contest," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," ",3. Your current lineup is listed next to each entry (blank for reserved entries)," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," ",4. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," ","5. Use values from the ""ID"" or ""ID + Name"" column (you cannot use just the player's name)"," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," ",6. For faster processing only include entries you are changing in the file you upload," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," ","Note: For each entry, the salary cap is 200"," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," "," ",nfl.p.27535$nfl.g.13470257,Mike,Evans,nfl.p.27535$nfl.g.13470257 - Mike Evans,WR,TB,BUF,TB@BUF,8:15PM EDT,23,13.9," "," "
" "," "," "," "," "," "," "," "," "," "," "," "," ",nfl.p.30197$nfl.g.13470257,Chris,Godwin,nfl.p.30197$nfl.g.13470257 - Chris Godwin,WR,TB,BUF,TB@BUF,8:15PM EDT,17,10.5," "," "
" "," "," "," "," "," "," "," "," "," "," "," "," ",nfl.p.30971$nfl.g.13470257,Baker,Mayfield,nfl.p.30971$nfl.g.13470257 - Baker Mayfield,QB,TB,BUF,TB@BUF,8:15PM EDT,20,16.5," "," "
" "," "," "," "," "," "," "," "," "," "," "," "," ",nfl.p.31283$nfl.g.13470257,David,Wells,nfl.p.31283$nfl.g.13470257 - David Wells,TE,TB,BUF,TB@BUF,8:15PM EDT,10,0.0,O," "
" "," "," "," "," "," "," "," "," "," "," "," "," ",nfl.p.32746$nfl.g.13470257,Ke'Shawn,Vaughn,nfl.p.32746$nfl.g.13470257 - Ke'Shawn Vaughn,RB,TB,BUF,TB@BUF,8:15PM EDT,10,1.0," "," "
