Player,Pos,Team,Opp,Salary,FPTS,ppd,Matchup,StartSit,min_sal,rep_points,PAR_PD
Jayden Reed,WR,GB,ARI,29,12.8,0.4414,2 out of 5 stars,A+,10,9.3,0.18421052631578946
Dontayvion Wicks,WR,GB,ARI,20,9.8,0.49,2 out of 5 stars,B-,10,9.3,0.05
Malik Heath,WR,GB,ARI,10,1.5,0.15,2 out of 5 stars,F,10,9.3,0
Chris Brooks,RB,GB,ARI,10,0.1,0.01,3 out of 5 stars,F,10,9.3,0
Emanuel Wilson,RB,GB,ARI,13,7.3,0.5615,3 out of 5 stars,D+,10,9.3,-0.666666666666667
Michael Pittman Jr,WR,IND,TEN,22,8.2,0.3727,1 out of 5 stars,C,10,9.3,-0.09166666666666679
Jonathan Taylor,RB,IND,TEN,33,2.7,0.0818,3 out of 5 stars,D+,10,9.3,-0.28695652173913044
Trey Sermon,RB,IND,TEN,10,9.2,0.92,3 out of 5 stars,C,10,9.3,0
Alec Pierce,WR,IND,TEN,17,7.2,0.4235,1 out of 5 stars,C-,10,9.3,-0.3000000000000001
Tyler Goodson,RB,IND,TEN,10,4.5,0.45,3 out of 5 stars,F,10,9.3,0
Josh Downs,WR,IND,TEN,20,9.3,0.465,1 out of 5 stars,B-,10,9.3,0
Adonai Mitchell,WR,IND,TEN,10,4.5,0.45,1 out of 5 stars,F,10,9.3,0
DeAndre Hopkins,WR,TEN,IND,17,9,0.5294,5 out of 5 stars,C+,10,9.3,-0.04285714285714296
Tyler Boyd,WR,TEN,IND,11,4,0.3636,5 out of 5 stars,F,10,9.3,-5.300000000000001
Calvin Ridley,WR,TEN,IND,21,9.2,0.4381,5 out of 5 stars,C+,10,9.3,-0.00909090909090922
Tony Pollard,RB,TEN,IND,27,13.4,0.4963,5 out of 5 stars,B+,10,9.3,0.24117647058823527
Treylon Burks,WR,TEN,IND,10,2.1,0.21,5 out of 5 stars,F,10,9.3,0
Tyjae Spears,RB,TEN,IND,18,7.8,0.4333,5 out of 5 stars,C,10,9.3,-0.1875000000000001
Evan Hull,RB,IND,TEN,10,0.1,0.01,3 out of 5 stars,F,10,9.3,0
Amari Cooper,WR,CLE,PHI,25,10.6,0.424,5 out of 5 stars,B,10,9.3,0.0866666666666666
D Onta Foreman,RB,CLE,PHI,10,6,0.6,4 out of 5 stars,D-,10,9.3,0
Jerry Jeudy,WR,CLE,PHI,18,7.8,0.4333,5 out of 5 stars,C-,10,9.3,-0.1875000000000001
Elijah Moore,WR,CLE,PHI,10,4.6,0.46,5 out of 5 stars,F,10,9.3,0
Pierre Strong Jr,RB,CLE,PHI,10,1.7,0.17,4 out of 5 stars,F,10,9.3,0
Jerome Ford,RB,CLE,PHI,21,10.7,0.5095,4 out of 5 stars,C+,10,9.3,0.12727272727272715
Cedric Tillman,WR,CLE,PHI,10,1.4,0.14,5 out of 5 stars,F,10,9.3,0
Saquon Barkley,RB,PHI,CLE,36,16.5,0.4583,4 out of 5 stars,A+,10,9.3,0.2769230769230769
A J Brown,WR,PHI,CLE,29,12.8,0.4414,2 out of 5 stars,A,10,9.3,0.18421052631578946
DeVonta Smith,WR,PHI,CLE,28,11.3,0.4036,2 out of 5 stars,B+,10,9.3,0.1111111111111111
Kenneth Gainwell,RB,PHI,CLE,10,1.9,0.19,4 out of 5 stars,F,10,9.3,0
Jahan Dotson,WR,PHI,CLE,10,2.2,0.22,2 out of 5 stars,F,10,9.3,0
Will Shipley,RB,PHI,CLE,10,0.1,0.01,4 out of 5 stars,F,10,9.3,0
Robert Woods,WR,HOU,NE,10,2.5,0.25,3 out of 5 stars,F,10,9.3,0
Stefon Diggs,WR,HOU,NE,25,12.4,0.496,3 out of 5 stars,A,10,9.3,0.20666666666666664
Joe Mixon,RB,HOU,NE,32,2.4,0.075,3 out of 5 stars,D,10,9.3,-0.31363636363636366
Dare Ogunbowale,RB,HOU,NE,10,6.2,0.62,3 out of 5 stars,D,10,9.3,0
Cam Akers,RB,HOU,NE,10,7.5,0.75,3 out of 5 stars,C-,10,9.3,0
John Metchie III,WR,HOU,NE,10,1.8,0.18,3 out of 5 stars,F,10,9.3,0
Dameon Pierce,RB,HOU,NE,10,2,0.2,3 out of 5 stars,F,10,9.3,0
Tank Dell,WR,HOU,NE,20,9.2,0.46,3 out of 5 stars,C+,10,9.3,-0.010000000000000142
Xavier Hutchinson,WR,HOU,NE,10,4.5,0.45,3 out of 5 stars,F,10,9.3,0
Kendrick Bourne,WR,NE,HOU,17,2.7,0.1588,3 out of 5 stars,F,10,9.3,-0.942857142857143
Antonio Gibson,RB,NE,HOU,15,7.3,0.4867,2 out of 5 stars,C-,10,9.3,-0.4000000000000002
K J Osborn,WR,NE,HOU,10,1.3,0.13,3 out of 5 stars,F,10,9.3,0
JaMycal Hasty,RB,NE,HOU,10,0.7,0.07,2 out of 5 stars,F,10,9.3,0
Rhamondre Stevenson,RB,NE,HOU,25,11.4,0.456,2 out of 5 stars,B,10,9.3,0.13999999999999999
DeMario Douglas,WR,NE,HOU,13,6.1,0.4692,3 out of 5 stars,D,10,9.3,-1.066666666666667
Kayshon Boutte,WR,NE,HOU,10,1.7,0.17,3 out of 5 stars,F,10,9.3,0
Ja Lynn Polk,WR,NE,HOU,10,5,0.5,3 out of 5 stars,D,10,9.3,0
Jeremy McNichols,RB,WAS,BAL,10,2.8,0.28,1 out of 5 stars,F,10,9.3,0
Noah Brown,WR,WAS,BAL,12,4.4,0.3667,5 out of 5 stars,F,10,9.3,-2.45
Austin Ekeler,RB,WAS,BAL,21,7.3,0.3476,1 out of 5 stars,C-,10,9.3,-0.1818181818181819
Terry McLaurin,WR,WAS,BAL,26,11.8,0.4538,5 out of 5 stars,A-,10,9.3,0.15625
Olamide Zaccheaus,WR,WAS,BAL,10,4.3,0.43,5 out of 5 stars,F,10,9.3,0
Dyami Brown,WR,WAS,BAL,10,4.4,0.44,5 out of 5 stars,F,10,9.3,0
Brian Robinson Jr,RB,WAS,BAL,28,13,0.4643,1 out of 5 stars,B,10,9.3,0.20555555555555552
Luke McCaffrey,WR,WAS,BAL,10,4.8,0.48,5 out of 5 stars,D-,10,9.3,0
Nelson Agholor,WR,BAL,WAS,10,3.2,0.32,5 out of 5 stars,F,10,9.3,0
Derrick Henry,RB,BAL,WAS,36,16.6,0.4611,4 out of 5 stars,A+,10,9.3,0.28076923076923077
Patrick Ricard,RB,BAL,WAS,10,0.2,0.02,4 out of 5 stars,F,10,9.3,0
Justice Hill,RB,BAL,WAS,17,7.4,0.4353,4 out of 5 stars,C-,10,9.3,-0.27142857142857146
Rashod Bateman,WR,BAL,WAS,16,6.9,0.43120000000000003,5 out of 5 stars,C-,10,9.3,-0.4000000000000001
Zay Flowers,WR,BAL,WAS,25,11.9,0.476,5 out of 5 stars,A-,10,9.3,0.1733333333333333
Gus Edwards,RB,LAC,DEN,11,5.5,0.5,3 out of 5 stars,D-,10,9.3,-3.8000000000000007
J K Dobbins,RB,LAC,DEN,28,11.5,0.4107,3 out of 5 stars,B,10,9.3,0.12222222222222218
Joshua Palmer,WR,LAC,DEN,15,5.2,0.3467,1 out of 5 stars,D,10,9.3,-0.8200000000000001
Quentin Johnston,WR,LAC,DEN,19,7.1,0.3737,1 out of 5 stars,C-,10,9.3,-0.24444444444444458
Derius Davis,WR,LAC,DEN,10,0.6,0.06,1 out of 5 stars,F,10,9.3,0
Ladd McConkey,WR,LAC,DEN,20,9,0.45,1 out of 5 stars,C+,10,9.3,-0.030000000000000072
Kimani Vidal,RB,LAC,DEN,10,0,0,3 out of 5 stars,F,10,9.3,0
Josh Reynolds,WR,DEN,LAC,13,5.3,0.4077,1 out of 5 stars,D,10,9.3,-1.3333333333333337
Courtland Sutton,WR,DEN,LAC,19,8.9,0.4684,1 out of 5 stars,C,10,9.3,-0.04444444444444448
Lil Jordan Humphrey,WR,DEN,LAC,12,4.4,0.3667,1 out of 5 stars,F,10,9.3,-2.45
Javonte Williams,RB,DEN,LAC,21,10.2,0.4857,3 out of 5 stars,C+,10,9.3,0.08181818181818169
Marvin Mims Jr,WR,DEN,LAC,10,1.4,0.14,1 out of 5 stars,F,10,9.3,0
