Player,Pos,Team,Opp,Salary,FPTS,ppd,Matchup,StartSit,min_sal,rep_points,PAR_PD
De Von Achane,RB,MIA,IND,27,12,0.4444,2 out of 5 stars,B,10,9.5,0.14705882352941177
Jaylen Wright,RB,MIA,IND,10,4.3,0.43,2 out of 5 stars,F,10,9.5,0
Malik Washington,WR,MIA,IND,10,1.3,0.13,4 out of 5 stars,F,10,9.5,0
Ashton Dulin,WR,IND,MIA,10,0.5,0.05,3 out of 5 stars,F,10,9.5,0
Michael Pittman Jr,WR,IND,MIA,22,8.7,0.3955,3 out of 5 stars,C,10,9.5,-0.06666666666666672
Jonathan Taylor,RB,IND,MIA,33,3.5,0.1061,5 out of 5 stars,C,10,9.5,-0.2608695652173913
Trey Sermon,RB,IND,MIA,10,4,0.4,5 out of 5 stars,D-,10,9.5,0
Alec Pierce,WR,IND,MIA,16,5.2,0.325,3 out of 5 stars,F,10,9.5,-0.7166666666666667
Tyler Goodson,RB,IND,MIA,10,5.5,0.55,5 out of 5 stars,D+,10,9.5,0
Josh Downs,WR,IND,MIA,24,9.4,0.3917,3 out of 5 stars,C+,10,9.5,-0.0071428571428571175
Adonai Mitchell,WR,IND,MIA,10,2.7,0.27,3 out of 5 stars,F,10,9.5,0
Evan Hull,RB,IND,MIA,10,0.2,0.02,5 out of 5 stars,F,10,9.5,0
DeAndre Hopkins,WR,TEN,BUF,17,8.1,0.4765,3 out of 5 stars,C-,10,9.5,-0.20000000000000004
Tyler Boyd,WR,TEN,BUF,11,4.2,0.3818,3 out of 5 stars,F,10,9.5,-5.3
Calvin Ridley,WR,TEN,BUF,19,7.9,0.4158,3 out of 5 stars,C-,10,9.5,-0.17777777777777773
Tony Pollard,RB,TEN,BUF,27,13.7,0.5074,4 out of 5 stars,A-,10,9.5,0.24705882352941172
Nick Westbrook Ikhine,WR,TEN,BUF,10,0.8,0.08,3 out of 5 stars,F,10,9.5,0
Treylon Burks,WR,TEN,BUF,10,1.1,0.11,3 out of 5 stars,F,10,9.5,0
Julius Chestnut,RB,TEN,BUF,10,2.2,0.22,4 out of 5 stars,F,10,9.5,0
Tyjae Spears,RB,TEN,BUF,17,0.6,0.0353,4 out of 5 stars,F,10,9.5,-1.2714285714285716
Jha Quan Jackson,WR,TEN,BUF,10,0,0,3 out of 5 stars,F,10,9.5,0
Curtis Samuel,WR,BUF,TEN,10,4.9,0.49,2 out of 5 stars,F,10,9.5,0
Mack Hollins,WR,BUF,TEN,10,2.1,0.21,2 out of 5 stars,F,10,9.5,0
Marquez Valdes Scantling,WR,BUF,TEN,10,0.1,0.01,-,F,10,9.5,0
Ty Johnson,RB,BUF,TEN,10,2.8,0.28,2 out of 5 stars,F,10,9.5,0
Reggie Gilliam,RB,BUF,TEN,10,0,0,2 out of 5 stars,F,10,9.5,0
James Cook,RB,BUF,TEN,28,12.2,0.4357,2 out of 5 stars,B,10,9.5,0.14999999999999997
Khalil Shakir,WR,BUF,TEN,24,8.1,0.3375,2 out of 5 stars,C,10,9.5,-0.10000000000000002
Keon Coleman,WR,BUF,TEN,16,6.7,0.4188,2 out of 5 stars,D,10,9.5,-0.4666666666666666
Ray Davis,RB,BUF,TEN,10,6.4,0.64,2 out of 5 stars,D,10,9.5,0
Davante Adams,WR,NYJ,LA,27,9.5,0.3519,3 out of 5 stars,B,10,9.5,0
Ameer Abdullah,RB,LV,LA,10,2.9,0.29,3 out of 5 stars,F,10,9.5,0
Alexander Mattison,RB,LV,LA,19,9.8,0.5158,3 out of 5 stars,C,10,9.5,0.03333333333333341
Jakobi Meyers,WR,LV,LA,22,8.6,0.3909,2 out of 5 stars,C,10,9.5,-0.07500000000000002
DJ Turner,WR,LV,LA,10,4.1,0.41,2 out of 5 stars,F,10,9.5,0
Zamir White,RB,LV,LA,13,4.4,0.3385,3 out of 5 stars,F,10,9.5,-1.7
Tyreik McAllister,WR,LV,LA,10,0,0,3 out of 5 stars,F,10,9.5,0
Tre Tucker,WR,LV,LA,16,7.5,0.4688,2 out of 5 stars,D+,10,9.5,-0.3333333333333333
Dylan Laube,RB,LV,LA,10,0.1,0.01,3 out of 5 stars,F,10,9.5,0
Demarcus Robinson,WR,LA,LV,16,5.9,0.3688,4 out of 5 stars,D-,10,9.5,-0.6
Cooper Kupp,WR,LA,LV,28,11.8,0.4214,4 out of 5 stars,A,10,9.5,0.12777777777777782
Tyler Johnson,WR,LA,LV,10,1.5,0.15,4 out of 5 stars,F,10,9.5,0
Tutu Atwell,WR,LA,LV,15,7.7,0.5133,4 out of 5 stars,D+,10,9.5,-0.36
Kyren Williams,RB,LA,LV,35,16.6,0.4743,3 out of 5 stars,A+,10,9.5,0.28400000000000003
Ronnie Rivers,RB,LA,LV,10,0.8,0.08,3 out of 5 stars,F,10,9.5,0
Blake Corum,RB,LA,LV,10,4.3,0.43,3 out of 5 stars,F,10,9.5,0
Jordan Whittington,WR,LA,LV,15,7.2,0.48,4 out of 5 stars,D,10,9.5,-0.45999999999999996
Alex Bachman,WR,LV,LA,10,1.2,0.12,2 out of 5 stars,F,10,9.5,0
Kristian Wilkerson,WR,LV,LA,10,1.2,0.12,2 out of 5 stars,F,10,9.5,0
David Moore,WR,CAR,WAS,10,0.4,0.04,4 out of 5 stars,F,10,9.5,0
Miles Sanders,RB,CAR,WAS,10,5.3,0.53,4 out of 5 stars,F,10,9.5,0
Diontae Johnson,WR,CAR,WAS,26,13.1,0.5038,4 out of 5 stars,A,10,9.5,0.22499999999999998
Chuba Hubbard,RB,CAR,WAS,28,14,0.5,4 out of 5 stars,A,10,9.5,0.25
Raheem Blackshear,RB,CAR,WAS,10,0.2,0.02,4 out of 5 stars,F,10,9.5,0
Jonathan Mingo,WR,CAR,WAS,10,2.5,0.25,4 out of 5 stars,F,10,9.5,0
Xavier Legette,WR,CAR,WAS,18,8.5,0.4722,4 out of 5 stars,C,10,9.5,-0.125
Jalen Coker,WR,CAR,WAS,10,4.5,0.45,4 out of 5 stars,F,10,9.5,0
Jeremy McNichols,RB,WAS,CAR,10,3.6,0.36,4 out of 5 stars,F,10,9.5,0
Noah Brown,WR,WAS,CAR,13,7.7,0.5923,3 out of 5 stars,D,10,9.5,-0.6
Austin Ekeler,RB,WAS,CAR,23,10.4,0.4522,4 out of 5 stars,C,10,9.5,0.06923076923076926
Terry McLaurin,WR,WAS,CAR,29,12.7,0.4379,3 out of 5 stars,A,10,9.5,0.16842105263157892
Olamide Zaccheaus,WR,WAS,CAR,10,4.3,0.43,3 out of 5 stars,F,10,9.5,0
Dyami Brown,WR,WAS,CAR,10,2,0.2,3 out of 5 stars,F,10,9.5,0
Brian Robinson Jr,RB,WAS,CAR,28,12.5,0.4464,4 out of 5 stars,B+,10,9.5,0.16666666666666666
Luke McCaffrey,WR,WAS,CAR,10,4.5,0.45,3 out of 5 stars,F,10,9.5,0
Chris Rodriguez Jr,RB,WAS,CAR,10,0,0,4 out of 5 stars,F,10,9.5,0
JuJu Smith Schuster,WR,KC,SF,18,8.8,0.4889,2 out of 5 stars,C+,10,9.5,-0.08749999999999991
Kareem Hunt,RB,KC,SF,26,12.4,0.4769,4 out of 5 stars,B,10,9.5,0.18125000000000002
Samaje Perine,RB,KC,SF,12,2.7,0.225,4 out of 5 stars,F,10,9.5,-3.4
Justin Watson,WR,KC,SF,10,4.5,0.45,2 out of 5 stars,F,10,9.5,0
Skyy Moore,WR,KC,SF,10,0.3,0.03,2 out of 5 stars,F,10,9.5,0
Xavier Worthy,WR,KC,SF,22,9.4,0.4273,2 out of 5 stars,C+,10,9.5,-0.008333333333333304
Carson Steele,RB,KC,SF,10,2.8,0.28,4 out of 5 stars,F,10,9.5,0
Kyle Juszczyk,RB,SF,KC,10,2.9,0.29,1 out of 5 stars,F,10,9.5,0
Chris Conley,WR,SF,KC,10,0.3,0.03,3 out of 5 stars,F,10,9.5,0
Deebo Samuel Sr,WR,SF,KC,27,12,0.4444,3 out of 5 stars,A,10,9.5,0.14705882352941177
Brandon Aiyuk,WR,SF,KC,22,10.9,0.4955,3 out of 5 stars,A-,10,9.5,0.1166666666666667
Jauan Jennings,WR,SF,KC,23,7.2,0.313,3 out of 5 stars,D,10,9.5,-0.1769230769230769
Patrick Taylor Jr,RB,SF,KC,10,2.6,0.26,1 out of 5 stars,F,10,9.5,0
Jordan Mason,RB,SF,KC,26,13,0.5,1 out of 5 stars,B+,10,9.5,0.21875
Ronnie Bell,WR,SF,KC,10,0,0,3 out of 5 stars,F,10,9.5,0
Jacob Cowing,WR,SF,KC,10,0.1,0.01,3 out of 5 stars,F,10,9.5,0
Isaac Guerendo,RB,SF,KC,10,5.7,0.57,1 out of 5 stars,D,10,9.5,0
Mike Williams,WR,NYJ,PIT,14,3.2,0.2286,3 out of 5 stars,F,10,9.5,-1.575
Allen Lazard,WR,NYJ,PIT,17,7.7,0.4529,3 out of 5 stars,C-,10,9.5,-0.2571428571428571
Garrett Wilson,WR,NYJ,PIT,26,11.5,0.4423,3 out of 5 stars,A-,10,9.5,0.125
Breece Hall,RB,NYJ,PIT,30,14.2,0.4733,3 out of 5 stars,A,10,9.5,0.23499999999999996
Xavier Gipson,WR,NYJ,PIT,10,0.3,0.03,3 out of 5 stars,F,10,9.5,0
Braelon Allen,RB,NYJ,PIT,18,6.8,0.3778,3 out of 5 stars,D,10,9.5,-0.3375
Isaiah Davis,RB,NYJ,PIT,10,0,0,3 out of 5 stars,F,10,9.5,0
Cordarrelle Patterson,RB,PIT,NYJ,10,1.6,0.16,3 out of 5 stars,F,10,9.5,0
Scotty Miller,WR,PIT,NYJ,10,0.2,0.02,1 out of 5 stars,F,10,9.5,0
Van Jefferson,WR,PIT,NYJ,10,2.3,0.23,1 out of 5 stars,F,10,9.5,0
Najee Harris,RB,PIT,NYJ,25,11,0.44,3 out of 5 stars,C+,10,9.5,0.1
George Pickens,WR,PIT,NYJ,22,9.7,0.4409,1 out of 5 stars,B-,10,9.5,0.016666666666666607
Calvin Austin III,WR,PIT,NYJ,10,4.6,0.46,1 out of 5 stars,F,10,9.5,0
Jaylen Warren,RB,PIT,NYJ,13,6.9,0.5308,3 out of 5 stars,D,10,9.5,-0.8666666666666666
Roman Wilson,WR,PIT,NYJ,10,1.4,0.14,1 out of 5 stars,F,10,9.5,0
Aaron Shampklin,RB,PIT,NYJ,10,0.2,0.02,3 out of 5 stars,F,10,9.5,0
Nelson Agholor,WR,BAL,TB,10,4.3,0.43,2 out of 5 stars,F,10,9.5,0
