Player,Pos,Team,Opp,Salary,FPTS,ppd,Matchup,StartSit,min_sal,rep_points,PAR_PD
Patrick Mahomes,QB,KC,TB,27,18.2,0.6741,4 out of 5 stars,B,20,15.4,0.39999999999999986
Robert Woods,WR,HOU,NYJ,10,4.5,0.45,2 out of 5 stars,F,10,6,0
Joe Mixon,RB,HOU,NYJ,36,16.5,0.4583,3 out of 5 stars,A,10,6,0.40384615384615385
Dare Ogunbowale,RB,HOU,NYJ,10,4.1,0.41,3 out of 5 stars,F,10,6,0
John Metchie III,WR,HOU,NYJ,10,5.4,0.54,2 out of 5 stars,F,10,6,0
Tank Dell,WR,HOU,NYJ,22,10.8,0.4909,2 out of 5 stars,B+,10,6,0.4000000000000001
Xavier Hutchinson,WR,HOU,NYJ,10,5.2,0.52,2 out of 5 stars,F,10,6,0
Davante Adams,WR,NYJ,HOU,27,11.2,0.4148,4 out of 5 stars,A,10,6,0.30588235294117644
Mike Williams,WR,NYJ,HOU,10,4.7,0.47,4 out of 5 stars,F,10,6,0
Garrett Wilson,WR,NYJ,HOU,30,12,0.4,4 out of 5 stars,A,10,6,0.3
Breece Hall,RB,NYJ,HOU,35,15.9,0.4543,2 out of 5 stars,A,10,6,0.396
Xavier Gipson,WR,NYJ,HOU,10,1,0.1,4 out of 5 stars,F,10,6,0
Malachi Corley,WR,NYJ,HOU,10,0,0,4 out of 5 stars,F,10,6,0
Braelon Allen,RB,NYJ,HOU,13,5.9,0.4538,2 out of 5 stars,D,10,6,-0.033333333333333215
Isaiah Davis,RB,NYJ,HOU,10,0.1,0.01,2 out of 5 stars,F,10,6,0
Jeremy McNichols,RB,WAS,NYG,10,2.2,0.22,3 out of 5 stars,F,10,6,0
Noah Brown,WR,WAS,NYG,15,7,0.4667,3 out of 5 stars,D+,10,6,0.2
Austin Ekeler,RB,WAS,NYG,17,8.3,0.4882,3 out of 5 stars,C,10,6,0.3285714285714287
Terry McLaurin,WR,WAS,NYG,30,12.2,0.4067,3 out of 5 stars,A,10,6,0.30999999999999994
Olamide Zaccheaus,WR,WAS,NYG,10,4.4,0.44,3 out of 5 stars,F,10,6,0
Dyami Brown,WR,WAS,NYG,10,3.3,0.33,3 out of 5 stars,F,10,6,0
Brian Robinson Jr,RB,WAS,NYG,26,12.4,0.4769,3 out of 5 stars,B,10,6,0.4
Luke McCaffrey,WR,WAS,NYG,10,3.7,0.37,3 out of 5 stars,F,10,6,0
Devin Singletary,RB,NYG,WAS,20,9.1,0.455,4 out of 5 stars,C,10,6,0.30999999999999994
Darius Slayton,WR,NYG,WAS,18,6.2,0.3444,4 out of 5 stars,D,10,6,0.025000000000000022
Wan Dale Robinson,WR,NYG,WAS,23,8.8,0.3826,4 out of 5 stars,C,10,6,0.21538461538461545
Jalin Hyatt,WR,NYG,WAS,10,0.4,0.04,4 out of 5 stars,F,10,6,0
Eric Gray,RB,NYG,WAS,10,3,0.3,4 out of 5 stars,F,10,6,0
Bryce Ford Wheaton,WR,NYG,WAS,10,0,0,4 out of 5 stars,F,10,6,0
Malik Nabers,WR,NYG,WAS,36,13.9,0.3861,4 out of 5 stars,A,10,6,0.3038461538461539
Tyrone Tracy Jr,RB,NYG,WAS,17,4.6,0.2706,4 out of 5 stars,D+,10,6,-0.20000000000000004
Ashton Dulin,WR,IND,MIN,10,1.1,0.11,2 out of 5 stars,F,10,6,0
Michael Pittman Jr,WR,IND,MIN,19,9.4,0.4947,2 out of 5 stars,B-,10,6,0.3777777777777778
Jonathan Taylor,RB,IND,MIN,36,14.8,0.4111,2 out of 5 stars,A-,10,6,0.3384615384615385
Trey Sermon,RB,IND,MIN,10,2.4,0.24,2 out of 5 stars,F,10,6,0
Alec Pierce,WR,IND,MIN,15,6.1,0.4067,2 out of 5 stars,D,10,6,0.019999999999999928
Tyler Goodson,RB,IND,MIN,10,3.3,0.33,2 out of 5 stars,F,10,6,0
Josh Downs,WR,IND,MIN,22,11,0.5,2 out of 5 stars,A-,10,6,0.4166666666666667
Adonai Mitchell,WR,IND,MIN,10,5.1,0.51,2 out of 5 stars,F,10,6,0
C J Ham,RB,MIN,IND,10,0.4,0.04,3 out of 5 stars,F,10,6,0
Aaron Jones,RB,MIN,IND,32,15,0.4688,3 out of 5 stars,A-,10,6,0.4090909090909091
Trent Sherfield Sr,WR,MIN,IND,10,0.1,0.01,3 out of 5 stars,F,10,6,0
Brandon Powell,WR,MIN,IND,10,0.2,0.02,3 out of 5 stars,F,10,6,0
Justin Jefferson,WR,MIN,IND,35,16.7,0.4771,3 out of 5 stars,A+,10,6,0.428
Cam Akers,RB,MIN,IND,10,1,0.1,3 out of 5 stars,F,10,6,0
Ty Chandler,RB,MIN,IND,11,4.5,0.4091,3 out of 5 stars,F,10,6,-1.5
Jalen Nailor,WR,MIN,IND,13,5.5,0.4231,3 out of 5 stars,F,10,6,-0.16666666666666666
Jordan Addison,WR,MIN,IND,21,8.9,0.4238,3 out of 5 stars,C,10,6,0.26363636363636367
J K Dobbins,RB,LAC,CLE,26,11.8,0.4538,3 out of 5 stars,B,10,6,0.36250000000000004
Joshua Palmer,WR,LAC,CLE,14,5.9,0.4214,3 out of 5 stars,D,10,6,-0.02499999999999991
Simi Fehoko,WR,LAC,CLE,10,3.6,0.36,3 out of 5 stars,F,10,6,0
Hassan Haskins,RB,LAC,CLE,10,1,0.1,3 out of 5 stars,F,10,6,0
Quentin Johnston,WR,LAC,CLE,18,4.7,0.2611,3 out of 5 stars,F,10,6,-0.16249999999999998
Derius Davis,WR,LAC,CLE,10,0.3,0.03,3 out of 5 stars,F,10,6,0
Ladd McConkey,WR,LAC,CLE,26,10.4,0.4,3 out of 5 stars,B,10,6,0.275
Kimani Vidal,RB,LAC,CLE,10,4.9,0.49,3 out of 5 stars,D-,10,6,0
D Onta Foreman,RB,CLE,LAC,10,3.4,0.34,2 out of 5 stars,F,10,6,0
Jerry Jeudy,WR,CLE,LAC,18,8.9,0.4944,4 out of 5 stars,C,10,6,0.36250000000000004
Elijah Moore,WR,CLE,LAC,14,7.8,0.5571,4 out of 5 stars,C,10,6,0.44999999999999996
Pierre Strong Jr,RB,CLE,LAC,10,2.3,0.23,2 out of 5 stars,F,10,6,0
Jerome Ford,RB,CLE,LAC,16,1.4,0.0875,2 out of 5 stars,F,10,6,-0.7666666666666666
Cedric Tillman,WR,CLE,LAC,20,9.3,0.465,4 out of 5 stars,C+,10,6,0.33000000000000007
Nick Chubb,RB,CLE,LAC,18,11.7,0.65,2 out of 5 stars,C+,10,6,0.7124999999999999
DJ Chark Jr,WR,LAC,CLE,10,2.6,0.26,3 out of 5 stars,F,10,6,0
Jaelon Darden,WR,CLE,LAC,10,0,0,4 out of 5 stars,F,10,6,0
Jalen Reagor,WR,LAC,CLE,10,0.9,0.09,3 out of 5 stars,F,10,6,0
Odell Beckham Jr,WR,MIA,BUF,10,2.7,0.27,3 out of 5 stars,F,10,6,0
Raheem Mostert,RB,MIA,BUF,20,9,0.45,3 out of 5 stars,C,10,6,0.3
Tyreek Hill,WR,MIA,BUF,28,14,0.5,3 out of 5 stars,A,10,6,0.4444444444444444
Alec Ingold,RB,MIA,BUF,10,0.9,0.09,3 out of 5 stars,F,10,6,0
Jaylen Waddle,WR,MIA,BUF,20,10.2,0.51,3 out of 5 stars,B,10,6,0.41999999999999993
De Von Achane,RB,MIA,BUF,27,15.2,0.563,3 out of 5 stars,A,10,6,0.5411764705882353
Jaylen Wright,RB,MIA,BUF,10,3.4,0.34,3 out of 5 stars,F,10,6,0
Malik Washington,WR,MIA,BUF,10,1.1,0.11,3 out of 5 stars,F,10,6,0
Amari Cooper,WR,BUF,MIA,26,10.2,0.3923,3 out of 5 stars,B,10,6,0.26249999999999996
Curtis Samuel,WR,BUF,MIA,10,0.5,0.05,3 out of 5 stars,F,10,6,0
Mack Hollins,WR,BUF,MIA,10,2.8,0.28,3 out of 5 stars,F,10,6,0
Ty Johnson,RB,BUF,MIA,10,2,0.2,5 out of 5 stars,F,10,6,0
James Cook,RB,BUF,MIA,30,14.8,0.4933,5 out of 5 stars,A-,10,6,0.44000000000000006
Khalil Shakir,WR,BUF,MIA,24,10.1,0.4208,3 out of 5 stars,B,10,6,0.2928571428571428
Keon Coleman,WR,BUF,MIA,21,9,0.4286,3 out of 5 stars,C+,10,6,0.2727272727272727
Ray Davis,RB,BUF,MIA,12,7.2,0.6,5 out of 5 stars,D,10,6,0.6000000000000001
Dee Eskridge,WR,MIA,BUF,10,0.4,0.04,3 out of 5 stars,F,10,6,0
Ezekiel Elliott,RB,DAL,ATL,13,4,0.3077,2 out of 5 stars,F,10,6,-0.6666666666666666
CeeDee Lamb,WR,DAL,ATL,40,16.5,0.4125,4 out of 5 stars,A+,10,6,0.35
Rico Dowdle,RB,DAL,ATL,19,9.3,0.4895,2 out of 5 stars,C,10,6,0.36666666666666675
Jalen Tolbert,WR,DAL,ATL,18,7.9,0.4389,4 out of 5 stars,C,10,6,0.23750000000000004
KaVontae Turpin,WR,DAL,ATL,10,4.2,0.42,4 out of 5 stars,F,10,6,0
Deuce Vaughn,RB,DAL,ATL,10,0.1,0.01,2 out of 5 stars,F,10,6,0
Jalen Brooks,WR,DAL,ATL,10,3.4,0.34,4 out of 5 stars,F,10,6,0
Hunter Luepke,RB,DAL,ATL,10,0.8,0.08,2 out of 5 stars,F,10,6,0
KhaDarel Hodge,WR,ATL,DAL,10,1,0.1,3 out of 5 stars,F,10,6,0
Darnell Mooney,WR,ATL,DAL,25,10.8,0.432,3 out of 5 stars,B+,10,6,0.32000000000000006
Avery Williams,RB,ATL,DAL,10,0,0,4 out of 5 stars,F,10,6,0
Drake London,WR,ATL,DAL,33,13.9,0.4212,3 out of 5 stars,A,10,6,0.34347826086956523
Tyler Allgeier,RB,ATL,DAL,15,8.5,0.5667,4 out of 5 stars,C,10,6,0.5
Bijan Robinson,RB,ATL,DAL,36,16.9,0.4694,4 out of 5 stars,A,10,6,0.4192307692307692
Dalvin Cook,RB,DAL,ATL,10,1.4,0.14,2 out of 5 stars,F,10,6,0
Alvin Kamara,RB,NO,CAR,33,16.7,0.5061,5 out of 5 stars,A,10,6,0.4652173913043478
Jamaal Williams,RB,NO,CAR,10,1.8,0.18,5 out of 5 stars,F,10,6,0
Cedrick Wilson Jr,WR,NO,CAR,10,1.2,0.12,2 out of 5 stars,F,10,6,0
Adam Prentice,RB,NO,CAR,10,0.2,0.02,5 out of 5 stars,F,10,6,0
Chris Olave,WR,NO,CAR,25,11.6,0.464,2 out of 5 stars,A,10,6,0.3733333333333333
Mason Tipton,WR,NO,CAR,10,4.9,0.49,2 out of 5 stars,F,10,6,0
David Moore,WR,CAR,NO,10,2.6,0.26,3 out of 5 stars,F,10,6,0
Miles Sanders,RB,CAR,NO,10,4.7,0.47,5 out of 5 stars,D-,10,6,0
Chuba Hubbard,RB,CAR,NO,24,11.8,0.4917,5 out of 5 stars,B-,10,6,0.4142857142857143
Raheem Blackshear,RB,CAR,NO,10,0.3,0.03,5 out of 5 stars,F,10,6,0
Jonathan Mingo,WR,CAR,NO,10,3.5,0.35,3 out of 5 stars,F,10,6,0
Xavier Legette,WR,CAR,NO,17,8.2,0.4824,3 out of 5 stars,C,10,6,0.31428571428571417
Jalen Coker,WR,CAR,NO,15,6.2,0.4133,3 out of 5 stars,D,10,6,0.040000000000000036
Marquez Valdes Scantling,WR,NO,CAR,10,1.5,0.15,2 out of 5 stars,F,10,6,0
Adam Thielen,WR,CAR,NO,10,2.1,0.21,3 out of 5 stars,F,10,6,0
Jonathon Brooks,RB,CAR,NO,10,1.2,0.12,5 out of 5 stars,F,10,6,0
Equanimeous St Brown,WR,NO,CAR,10,0.8,0.08,2 out of 5 stars,F,10,6,0
Kendrick Bourne,WR,NE,TEN,10,4.2,0.42,2 out of 5 stars,F,10,6,0
Antonio Gibson,RB,NE,TEN,12,5.3,0.4417,2 out of 5 stars,D,10,6,-0.3500000000000001
K J Osborn,WR,NE,TEN,10,1.5,0.15,2 out of 5 stars,F,10,6,0
JaMycal Hasty,RB,NE,TEN,10,1.1,0.11,2 out of 5 stars,F,10,6,0
Rhamondre Stevenson,RB,NE,TEN,24,11.7,0.4875,2 out of 5 stars,B-,10,6,0.4071428571428571
Tyquan Thornton,WR,NE,TEN,10,0.3,0.03,2 out of 5 stars,F,10,6,0
DeMario Douglas,WR,NE,TEN,17,7.7,0.4529,2 out of 5 stars,C-,10,6,0.24285714285714288
Kayshon Boutte,WR,NE,TEN,12,5.3,0.4417,2 out of 5 stars,F,10,6,-0.3500000000000001
Ja Lynn Polk,WR,NE,TEN,10,2.1,0.21,2 out of 5 stars,F,10,6,0
Tyler Boyd,WR,TEN,NE,12,5.2,0.4333,4 out of 5 stars,F,10,6,-0.3999999999999999
Calvin Ridley,WR,TEN,NE,21,10.3,0.4905,4 out of 5 stars,B,10,6,0.390909090909091
Tony Pollard,RB,TEN,NE,25,12,0.48,4 out of 5 stars,B,10,6,0.4
Nick Westbrook Ikhine,WR,TEN,NE,12,5.5,0.4583,4 out of 5 stars,F,10,6,-0.25
Julius Chestnut,RB,TEN,NE,10,2.4,0.24,4 out of 5 stars,F,10,6,0
Jha Quan Jackson,WR,TEN,NE,10,0,0,4 out of 5 stars,F,10,6,0
Mason Kinsey,WR,TEN,NE,10,0,0,4 out of 5 stars,F,10,6,0
Joshua Kelley,RB,TEN,NE,10,0.3,0.03,4 out of 5 stars,F,10,6,0
Ameer Abdullah,RB,LV,CIN,10,1.9,0.19,3 out of 5 stars,F,10,6,0
Alexander Mattison,RB,LV,CIN,18,11,0.6111,3 out of 5 stars,C+,10,6,0.625
Jakobi Meyers,WR,LV,CIN,27,9.7,0.3593,3 out of 5 stars,B,10,6,0.21764705882352936
DJ Turner,WR,LV,CIN,11,5.1,0.4636,3 out of 5 stars,F,10,6,-0.9000000000000004
Zamir White,RB,LV,CIN,10,3.7,0.37,3 out of 5 stars,F,10,6,0
Tyreik McAllister,WR,LV,CIN,10,0.1,0.01,-,F,10,6,0
Tre Tucker,WR,LV,CIN,13,7.1,0.5462,3 out of 5 stars,C-,10,6,0.36666666666666653
Dylan Laube,RB,LV,CIN,10,0,0,3 out of 5 stars,F,10,6,0
Trayveon Williams,RB,CIN,LV,10,0.2,0.02,4 out of 5 stars,F,10,6,0
Trenton Irwin,WR,CIN,LV,10,0.8,0.08,4 out of 5 stars,F,10,6,0
Tee Higgins,WR,CIN,LV,30,5.1,0.17,4 out of 5 stars,C-,10,6,-0.04500000000000002
Zack Moss,RB,CIN,LV,16,5.9,0.3688,4 out of 5 stars,C-,10,6,-0.016666666666666607
Ja Marr Chase,WR,CIN,LV,37,15.1,0.4081,4 out of 5 stars,A+,10,6,0.337037037037037
Charlie Jones,WR,CIN,LV,10,0,0,4 out of 5 stars,F,10,6,0
Chase Brown,RB,CIN,LV,21,13.7,0.6524,4 out of 5 stars,B,10,6,0.7
Andrei Iosivas,WR,CIN,LV,11,5.7,0.5182,4 out of 5 stars,D-,10,6,-0.2999999999999998
Jermaine Burton,WR,CIN,LV,10,1.9,0.19,4 out of 5 stars,F,10,6,0
Alex Bachman,WR,LV,CIN,10,0.6,0.06,3 out of 5 stars,F,10,6,0
Diontae Johnson,WR,BAL,DEN,25,5.6,0.224,3 out of 5 stars,D-,10,6,-0.02666666666666669
Michael Burton,RB,DEN,BAL,10,0.6,0.06,-,F,10,6,0
Courtland Sutton,WR,DEN,BAL,20,9.6,0.48,4 out of 5 stars,B-,10,6,0.36
Lil Jordan Humphrey,WR,DEN,BAL,10,4.2,0.42,4 out of 5 stars,F,10,6,0
Javonte Williams,RB,DEN,BAL,22,9.4,0.4273,3 out of 5 stars,C,10,6,0.2833333333333334
Marvin Mims Jr,WR,DEN,BAL,10,2.6,0.26,4 out of 5 stars,F,10,6,0
Jaleel McLaughlin,RB,DEN,BAL,13,5.3,0.4077,3 out of 5 stars,D,10,6,-0.2333333333333334
Troy Franklin,WR,DEN,BAL,12,5.4,0.45,4 out of 5 stars,F,10,6,-0.2999999999999998
Audric Estime,RB,DEN,BAL,10,1.6,0.16,3 out of 5 stars,F,10,6,0
Devaughn Vele,WR,DEN,BAL,15,4.9,0.3267,4 out of 5 stars,F,10,6,-0.21999999999999992
Nelson Agholor,WR,BAL,DEN,10,3.7,0.37,3 out of 5 stars,F,10,6,0
Derrick Henry,RB,BAL,DEN,40,17,0.425,2 out of 5 stars,A+,10,6,0.36666666666666664
Patrick Ricard,RB,BAL,DEN,10,1,0.1,2 out of 5 stars,F,10,6,0
Justice Hill,RB,BAL,DEN,13,7.3,0.5615,2 out of 5 stars,D+,10,6,0.4333333333333333
Rashod Bateman,WR,BAL,DEN,19,7.5,0.3947,3 out of 5 stars,C-,10,6,0.16666666666666666
Tylan Wallace,WR,BAL,DEN,10,0.3,0.03,3 out of 5 stars,F,10,6,0
Zay Flowers,WR,BAL,DEN,28,10.9,0.3893,3 out of 5 stars,A-,10,6,0.27222222222222225
Devontez Walker,WR,BAL,DEN,10,0,0,3 out of 5 stars,F,10,6,0
Chris Collier,RB,BAL,DEN,10,0,0,2 out of 5 stars,F,10,6,0
Keenan Allen,WR,CHI,ARI,21,9,0.4286,5 out of 5 stars,C+,10,6,0.2727272727272727
DeAndre Carter,WR,CHI,ARI,10,0.7,0.07,5 out of 5 stars,F,10,6,0
DJ Moore,WR,CHI,ARI,26,11.2,0.4308,5 out of 5 stars,A-,10,6,0.32499999999999996
D Andre Swift,RB,CHI,ARI,31,14.7,0.4742,3 out of 5 stars,B+,10,6,0.41428571428571426
Khalil Herbert,RB,CHI,ARI,10,0,0,3 out of 5 stars,F,10,6,0
Roschon Johnson,RB,CHI,ARI,15,5.9,0.3933,3 out of 5 stars,D,10,6,-0.019999999999999928
Rome Odunze,WR,CHI,ARI,17,8.3,0.4882,5 out of 5 stars,C,10,6,0.3285714285714287
Zay Jones,WR,ARI,CHI,11,3.1,0.2818,2 out of 5 stars,F,10,6,-2.9
James Conner,RB,ARI,CHI,28,14.3,0.5107,3 out of 5 stars,B+,10,6,0.46111111111111114
Zach Pascal,WR,ARI,CHI,10,0,0,2 out of 5 stars,F,10,6,0
Greg Dortch,WR,ARI,CHI,11,4.9,0.4455,2 out of 5 stars,F,10,6,-1.0999999999999996
DeeJay Dallas,RB,ARI,CHI,10,0,0,3 out of 5 stars,F,10,6,0
Michael Wilson,WR,ARI,CHI,16,7.1,0.4438,2 out of 5 stars,C-,10,6,0.18333333333333326
Emari Demercado,RB,ARI,CHI,10,2.8,0.28,3 out of 5 stars,F,10,6,0
Marvin Harrison Jr,WR,ARI,CHI,23,11,0.4783,2 out of 5 stars,A-,10,6,0.38461538461538464
Trey Benson,RB,ARI,CHI,10,2.9,0.29,3 out of 5 stars,F,10,6,0
Travis Homer,RB,CHI,ARI,10,0,0,3 out of 5 stars,F,10,6,0
Kalif Raymond,WR,DET,GB,12,5.6,0.4667,2 out of 5 stars,F,10,6,-0.20000000000000018
Tim Patrick,WR,DET,GB,11,5.3,0.4818,2 out of 5 stars,F,10,6,-0.7000000000000002
David Montgomery,RB,DET,GB,29,13.5,0.4655,3 out of 5 stars,B,10,6,0.39473684210526316
Craig Reynolds,RB,DET,GB,10,0.2,0.02,3 out of 5 stars,F,10,6,0
Amon Ra St Brown,WR,DET,GB,33,14.4,0.4364,2 out of 5 stars,A+,10,6,0.3652173913043478
Jahmyr Gibbs,RB,DET,GB,36,15.1,0.4194,3 out of 5 stars,A,10,6,0.35
Sione Vaki,RB,DET,GB,10,0.1,0.01,3 out of 5 stars,F,10,6,0
Isaiah Williams,WR,DET,GB,10,0.4,0.04,2 out of 5 stars,F,10,6,0
Josh Jacobs,RB,GB,DET,31,14.1,0.4548,2 out of 5 stars,B,10,6,0.3857142857142857
Christian Watson,WR,GB,DET,17,7.7,0.4529,2 out of 5 stars,C-,10,6,0.24285714285714288
Romeo Doubs,WR,GB,DET,22,9.3,0.4227,2 out of 5 stars,C+,10,6,0.2750000000000001
Bo Melton,WR,GB,DET,10,2.2,0.22,2 out of 5 stars,F,10,6,0
Jayden Reed,WR,GB,DET,24,11,0.4583,2 out of 5 stars,A-,10,6,0.35714285714285715
Dontayvion Wicks,WR,GB,DET,15,6.1,0.4067,2 out of 5 stars,D,10,6,0.019999999999999928
Chris Brooks,RB,GB,DET,10,1.3,0.13,2 out of 5 stars,F,10,6,0
Emanuel Wilson,RB,GB,DET,10,4.6,0.46,2 out of 5 stars,F,10,6,0
Demarcus Robinson,WR,LA,SEA,17,5.8,0.3412,3 out of 5 stars,D,10,6,-0.0285714285714286
Cooper Kupp,WR,LA,SEA,29,12.7,0.4379,3 out of 5 stars,A,10,6,0.3526315789473684
Tyler Johnson,WR,LA,SEA,10,1.1,0.11,3 out of 5 stars,F,10,6,0
Tutu Atwell,WR,LA,SEA,13,4.6,0.3538,3 out of 5 stars,F,10,6,-0.4666666666666668
Kyren Williams,RB,LA,SEA,37,17.3,0.4676,4 out of 5 stars,A+,10,6,0.41851851851851857
Ronnie Rivers,RB,LA,SEA,10,0.3,0.03,4 out of 5 stars,F,10,6,0
Blake Corum,RB,LA,SEA,10,3.7,0.37,4 out of 5 stars,F,10,6,0
Jordan Whittington,WR,LA,SEA,15,1.1,0.0733,3 out of 5 stars,F,10,6,-0.9800000000000001
Tyler Lockett,WR,SEA,LA,19,8.9,0.4684,2 out of 5 stars,C,10,6,0.32222222222222224
Laviska Shenault Jr,WR,SEA,LA,10,1.7,0.17,2 out of 5 stars,F,10,6,0
Kenneth Walker III,RB,SEA,LA,33,15.5,0.4697,3 out of 5 stars,A,10,6,0.41304347826086957
Jaxon Smith Njigba,WR,SEA,LA,19,9.3,0.4895,2 out of 5 stars,B-,10,6,0.36666666666666675
Zach Charbonnet,RB,SEA,LA,15,7.4,0.4933,3 out of 5 stars,C-,10,6,0.2800000000000001
Kenny McIntosh,RB,SEA,LA,10,0,0,3 out of 5 stars,F,10,6,0
Jake Bobo,WR,SEA,LA,10,4.4,0.44,2 out of 5 stars,F,10,6,0
Puka Nacua,WR,LA,SEA,34,13.3,0.3912,3 out of 5 stars,A,10,6,0.3041666666666667
D Ernest Johnson,RB,JAC,PHI,10,2.9,0.29,3 out of 5 stars,F,10,6,0
Gabe Davis,WR,JAC,PHI,15,6.9,0.46,2 out of 5 stars,D+,10,6,0.18000000000000008
Travis Etienne Jr,RB,JAC,PHI,18,7.6,0.4222,3 out of 5 stars,C-,10,6,0.19999999999999996
Tim Jones,WR,JAC,PHI,10,2.2,0.22,2 out of 5 stars,F,10,6,0
Tank Bigsby,RB,JAC,PHI,21,9.6,0.4571,3 out of 5 stars,C,10,6,0.3272727272727272
Parker Washington,WR,JAC,PHI,10,5.5,0.55,2 out of 5 stars,D-,10,6,0
Brian Thomas Jr,WR,JAC,PHI,29,10.1,0.3483,2 out of 5 stars,B,10,6,0.2157894736842105
Saquon Barkley,RB,PHI,JAC,37,17.7,0.4784,3 out of 5 stars,A+,10,6,0.4333333333333333
A J Brown,WR,PHI,JAC,36,14.6,0.4056,3 out of 5 stars,A+,10,6,0.33076923076923076
DeVonta Smith,WR,PHI,JAC,27,11.5,0.4259,3 out of 5 stars,A,10,6,0.3235294117647059
Kenneth Gainwell,RB,PHI,JAC,10,2.8,0.28,3 out of 5 stars,F,10,6,0
Jahan Dotson,WR,PHI,JAC,10,2.9,0.29,3 out of 5 stars,F,10,6,0
Will Shipley,RB,PHI,JAC,10,1,0.1,3 out of 5 stars,F,10,6,0
Johnny Wilson,WR,PHI,JAC,10,0,0,3 out of 5 stars,F,10,6,0
Ainias Smith,WR,PHI,JAC,10,0.2,0.02,3 out of 5 stars,F,10,6,0
