Player,Pos,Team,Opp,Salary,FPTS,ppd,Matchup,StartSit,min_sal,rep_points,PAR_PD
Jha Quan Jackson,WR,TEN,HOU,10,0.4,0.04,4 out of 5 stars,F,10,8.9,0
Bryce Oliver,WR,TEN,HOU,10,0.6,0.06,4 out of 5 stars,F,10,8.9,0
Robert Woods,WR,HOU,TEN,10,2.2,0.22,2 out of 5 stars,F,10,8.9,0
Joe Mixon,RB,HOU,TEN,37,17,0.4595,3 out of 5 stars,A,10,8.9,0.3
Dare Ogunbowale,RB,HOU,TEN,10,2,0.2,3 out of 5 stars,F,10,8.9,0
J J Taylor,RB,HOU,TEN,10,0,0,3 out of 5 stars,F,10,8.9,0
John Metchie III,WR,HOU,TEN,10,4.7,0.47,2 out of 5 stars,D-,10,8.9,0
Dameon Pierce,RB,HOU,TEN,10,1.5,0.15,3 out of 5 stars,F,10,8.9,0
Tank Dell,WR,HOU,TEN,22,9.6,0.4364,2 out of 5 stars,B,10,8.9,0.05833333333333327
Xavier Hutchinson,WR,HOU,TEN,10,2.1,0.21,2 out of 5 stars,F,10,8.9,0
Nico Collins,WR,HOU,TEN,36,13.1,0.3639,2 out of 5 stars,A+,10,8.9,0.16153846153846152
Treylon Burks,WR,TEN,HOU,10,0,0,4 out of 5 stars,F,10,8.9,0
Kendrick Bourne,WR,NE,MIA,14,5,0.3571,2 out of 5 stars,D-,10,8.9,-0.9750000000000001
Antonio Gibson,RB,NE,MIA,10,3.7,0.37,5 out of 5 stars,D-,10,8.9,0
K J Osborn,WR,NE,MIA,10,0.4,0.04,2 out of 5 stars,F,10,8.9,0
JaMycal Hasty,RB,NE,MIA,10,2.4,0.24,5 out of 5 stars,F,10,8.9,0
Rhamondre Stevenson,RB,NE,MIA,25,12.9,0.516,5 out of 5 stars,B,10,8.9,0.26666666666666666
DeMario Douglas,WR,NE,MIA,17,7.9,0.4647,2 out of 5 stars,C,10,8.9,-0.14285714285714285
Kayshon Boutte,WR,NE,MIA,14,6.6,0.4714,2 out of 5 stars,C-,10,8.9,-0.5750000000000002
Ja Lynn Polk,WR,NE,MIA,10,2.6,0.26,2 out of 5 stars,F,10,8.9,0
Javon Baker,WR,NE,MIA,10,0,0,2 out of 5 stars,F,10,8.9,0
Odell Beckham Jr,WR,MIA,NE,10,3.5,0.35,4 out of 5 stars,F,10,8.9,0
Raheem Mostert,RB,MIA,NE,16,4.5,0.2812,4 out of 5 stars,D+,10,8.9,-0.7333333333333334
Tyreek Hill,WR,MIA,NE,28,13,0.4643,4 out of 5 stars,A,10,8.9,0.22777777777777775
Jeff Wilson Jr,RB,MIA,NE,10,0,0,4 out of 5 stars,F,10,8.9,0
Alec Ingold,RB,MIA,NE,10,0.1,0.01,4 out of 5 stars,F,10,8.9,0
Jaylen Waddle,WR,MIA,NE,17,8.8,0.5176,4 out of 5 stars,B-,10,8.9,-0.014285714285714235
De Von Achane,RB,MIA,NE,33,18,0.5455,4 out of 5 stars,A+,10,8.9,0.39565217391304347
Jaylen Wright,RB,MIA,NE,10,5,0.5,4 out of 5 stars,C-,10,8.9,0
Malik Washington,WR,MIA,NE,10,3,0.3,4 out of 5 stars,F,10,8.9,0
River Cracraft,WR,MIA,NE,10,0.2,0.02,4 out of 5 stars,F,10,8.9,0
Ezekiel Elliott,RB,DAL,WAS,10,3.6,0.36,4 out of 5 stars,D-,10,8.9,0
CeeDee Lamb,WR,DAL,WAS,32,12.9,0.4031,4 out of 5 stars,A,10,8.9,0.18181818181818182
Rico Dowdle,RB,DAL,WAS,23,11.2,0.487,4 out of 5 stars,B-,10,8.9,0.17692307692307685
Jalen Tolbert,WR,DAL,WAS,14,5.1,0.3643,4 out of 5 stars,D,10,8.9,-0.9500000000000002
KaVontae Turpin,WR,DAL,WAS,10,3.1,0.31,4 out of 5 stars,F,10,8.9,0
Jonathan Mingo,WR,DAL,WAS,10,1.8,0.18,4 out of 5 stars,F,10,8.9,0
Deuce Vaughn,RB,DAL,WAS,10,0.6,0.06,4 out of 5 stars,F,10,8.9,0
Jalen Brooks,WR,DAL,WAS,10,1.2,0.12,4 out of 5 stars,F,10,8.9,0
Hunter Luepke,RB,DAL,WAS,10,0.4,0.04,4 out of 5 stars,F,10,8.9,0
Ryan Flournoy,WR,DAL,WAS,10,2.1,0.21,4 out of 5 stars,F,10,8.9,0
Jeremy McNichols,RB,WAS,DAL,10,3,0.3,4 out of 5 stars,F,10,8.9,0
Noah Brown,WR,WAS,DAL,16,7.3,0.4562,4 out of 5 stars,C,10,8.9,-0.2666666666666668
Austin Ekeler,RB,WAS,DAL,20,9.4,0.47,4 out of 5 stars,C+,10,8.9,0.05
Terry McLaurin,WR,WAS,DAL,29,11.7,0.4034,4 out of 5 stars,A,10,8.9,0.1473684210526315
Olamide Zaccheaus,WR,WAS,DAL,10,3,0.3,4 out of 5 stars,F,10,8.9,0
Dyami Brown,WR,WAS,DAL,10,2.4,0.24,4 out of 5 stars,F,10,8.9,0
Brian Robinson Jr,RB,WAS,DAL,29,13.5,0.4655,4 out of 5 stars,B+,10,8.9,0.2421052631578947
Luke McCaffrey,WR,WAS,DAL,10,2.6,0.26,4 out of 5 stars,F,10,8.9,0
Chris Rodriguez Jr,RB,WAS,DAL,10,0,0,-,F,10,8.9,0
Brandin Cooks,WR,DAL,WAS,15,0.7,0.0467,4 out of 5 stars,F,10,8.9,-1.6400000000000001
C J Ham,RB,MIN,CHI,10,0.2,0.02,4 out of 5 stars,F,10,8.9,0
Aaron Jones,RB,MIN,CHI,28,13.2,0.4714,4 out of 5 stars,B,10,8.9,0.23888888888888882
Trent Sherfield Sr,WR,MIN,CHI,10,0.9,0.09,3 out of 5 stars,F,10,8.9,0
Brandon Powell,WR,MIN,CHI,10,0.7,0.07,3 out of 5 stars,F,10,8.9,0
Justin Jefferson,WR,MIN,CHI,33,15.2,0.4606,3 out of 5 stars,A+,10,8.9,0.27391304347826084
Cam Akers,RB,MIN,CHI,12,5.6,0.4667,4 out of 5 stars,C,10,8.9,-1.6500000000000004
Ty Chandler,RB,MIN,CHI,10,0.4,0.04,4 out of 5 stars,F,10,8.9,0
Jalen Nailor,WR,MIN,CHI,10,3.5,0.35,3 out of 5 stars,F,10,8.9,0
Jordan Addison,WR,MIN,CHI,19,7.9,0.4158,3 out of 5 stars,C,10,8.9,-0.1111111111111111
Keenan Allen,WR,CHI,MIN,17,8.1,0.4765,3 out of 5 stars,C+,10,8.9,-0.1142857142857144
DeAndre Carter,WR,CHI,MIN,10,0.2,0.02,3 out of 5 stars,F,10,8.9,0
DJ Moore,WR,CHI,MIN,19,9.2,0.4842,3 out of 5 stars,B,10,8.9,0.033333333333333215
Travis Homer,RB,CHI,MIN,10,0.1,0.01,1 out of 5 stars,F,10,8.9,0
D Andre Swift,RB,CHI,MIN,28,11.3,0.4036,1 out of 5 stars,B-,10,8.9,0.13333333333333336
Tyler Scott,WR,CHI,MIN,10,0,0,3 out of 5 stars,F,10,8.9,0
Roschon Johnson,RB,CHI,MIN,14,5.5,0.3929,1 out of 5 stars,C,10,8.9,-0.8500000000000001
Rome Odunze,WR,CHI,MIN,18,8.8,0.4889,3 out of 5 stars,B-,10,8.9,-0.012499999999999956
DeAndre Hopkins,WR,KC,CAR,22,9.2,0.4182,2 out of 5 stars,B,10,8.9,0.02499999999999991
JuJu Smith Schuster,WR,KC,CAR,12,3.5,0.2917,2 out of 5 stars,F,10,8.9,-2.7
Kareem Hunt,RB,KC,CAR,19,12.8,0.6737,4 out of 5 stars,B,10,8.9,0.43333333333333335
Samaje Perine,RB,KC,CAR,10,3.3,0.33,4 out of 5 stars,F,10,8.9,0
Justin Watson,WR,KC,CAR,10,3.8,0.38,2 out of 5 stars,F,10,8.9,0
Clyde Edwards Helaire,RB,KC,CAR,10,0,0,4 out of 5 stars,F,10,8.9,0
Xavier Worthy,WR,KC,CAR,19,8,0.4211,2 out of 5 stars,C+,10,8.9,-0.10000000000000003
Carson Steele,RB,KC,CAR,10,1.1,0.11,4 out of 5 stars,F,10,8.9,0
David Moore,WR,CAR,KC,10,3.2,0.32,4 out of 5 stars,F,10,8.9,0
Miles Sanders,RB,CAR,KC,10,0,0,1 out of 5 stars,F,10,8.9,0
Chuba Hubbard,RB,CAR,KC,27,12.6,0.4667,1 out of 5 stars,B,10,8.9,0.21764705882352936
Raheem Blackshear,RB,CAR,KC,10,0,0,1 out of 5 stars,F,10,8.9,0
Xavier Legette,WR,CAR,KC,17,7.6,0.4471,4 out of 5 stars,C,10,8.9,-0.1857142857142858
Jalen Coker,WR,CAR,KC,14,6.2,0.4429,4 out of 5 stars,C-,10,8.9,-0.675
Jonathon Brooks,RB,CAR,KC,11,4.1,0.3727,1 out of 5 stars,D,10,8.9,-4.800000000000001
Adam Thielen,WR,CAR,KC,16,5.1,0.3188,4 out of 5 stars,D,10,8.9,-0.6333333333333334
Isiah Pacheco,RB,KC,CAR,19,1.9,0.1,4 out of 5 stars,D+,10,8.9,-0.7777777777777778
Courtland Sutton,WR,DEN,LV,27,11.2,0.4148,3 out of 5 stars,A,10,8.9,0.13529411764705876
Lil Jordan Humphrey,WR,DEN,LV,11,4.9,0.4455,3 out of 5 stars,D,10,8.9,-4
Javonte Williams,RB,DEN,LV,17,9.8,0.5765,4 out of 5 stars,C+,10,8.9,0.12857142857142861
Marvin Mims Jr,WR,DEN,LV,10,4.6,0.46,3 out of 5 stars,D-,10,8.9,0
Jaleel McLaughlin,RB,DEN,LV,10,3.9,0.39,4 out of 5 stars,D,10,8.9,0
Troy Franklin,WR,DEN,LV,10,4.7,0.47,3 out of 5 stars,D-,10,8.9,0
Audric Estime,RB,DEN,LV,10,8.9,0.89,4 out of 5 stars,C,10,8.9,0
Devaughn Vele,WR,DEN,LV,15,6.4,0.4267,3 out of 5 stars,C-,10,8.9,-0.5
Ameer Abdullah,RB,LV,DEN,10,4.8,0.48,2 out of 5 stars,D+,10,8.9,0
Alexander Mattison,RB,LV,DEN,18,1.7,0.0944,2 out of 5 stars,D,10,8.9,-0.9
Jakobi Meyers,WR,LV,DEN,26,9.1,0.35,3 out of 5 stars,B,10,8.9,0.012499999999999956
DJ Turner,WR,LV,DEN,11,2.7,0.2455,3 out of 5 stars,F,10,8.9,-6.2
Zamir White,RB,LV,DEN,10,1.4,0.14,2 out of 5 stars,F,10,8.9,0
Tre Tucker,WR,LV,DEN,12,6,0.5,3 out of 5 stars,D+,10,8.9,-1.4500000000000002
Dylan Laube,RB,LV,DEN,10,1.1,0.11,2 out of 5 stars,F,10,8.9,0
Ramel Keyton,WR,LV,DEN,10,0.4,0.04,3 out of 5 stars,F,10,8.9,0
Michael Burton,RB,DEN,LV,10,0.2,0.02,4 out of 5 stars,F,10,8.9,0
Josh Reynolds,WR,DEN,LV,10,0.5,0.05,3 out of 5 stars,F,10,8.9,0
Terrace Marshall Jr,WR,LV,DEN,10,0,0,3 out of 5 stars,F,10,8.9,0
Zay Jones,WR,ARI,SEA,10,1.6,0.16,3 out of 5 stars,F,10,8.9,0
James Conner,RB,ARI,SEA,31,15.4,0.4968,3 out of 5 stars,A,10,8.9,0.30952380952380953
Zach Pascal,WR,ARI,SEA,10,0,0,3 out of 5 stars,F,10,8.9,0
Greg Dortch,WR,ARI,SEA,10,2.6,0.26,3 out of 5 stars,F,10,8.9,0
DeeJay Dallas,RB,ARI,SEA,10,0,0,3 out of 5 stars,F,10,8.9,0
Michael Wilson,WR,ARI,SEA,13,6.2,0.4769,3 out of 5 stars,C-,10,8.9,-0.9
Emari Demercado,RB,ARI,SEA,10,2.3,0.23,3 out of 5 stars,F,10,8.9,0
Marvin Harrison Jr,WR,ARI,SEA,25,10,0.4,3 out of 5 stars,B+,10,8.9,0.0733333333333333
Trey Benson,RB,ARI,SEA,10,5.4,0.54,3 out of 5 stars,C-,10,8.9,0
Tyler Lockett,WR,SEA,ARI,17,7.6,0.4471,4 out of 5 stars,C,10,8.9,-0.1857142857142858
DK Metcalf,WR,SEA,ARI,27,12.8,0.4741,4 out of 5 stars,A,10,8.9,0.22941176470588237
Laviska Shenault Jr,WR,SEA,ARI,10,0,0,4 out of 5 stars,F,10,8.9,0
Kenneth Walker III,RB,SEA,ARI,30,15.6,0.52,3 out of 5 stars,A,10,8.9,0.33499999999999996
Jaxon Smith Njigba,WR,SEA,ARI,28,11.1,0.3964,4 out of 5 stars,A-,10,8.9,0.12222222222222218
Zach Charbonnet,RB,SEA,ARI,14,5.4,0.3857,3 out of 5 stars,C-,10,8.9,-0.875
Kenny McIntosh,RB,SEA,ARI,10,0,0,3 out of 5 stars,F,10,8.9,0
Jake Bobo,WR,SEA,ARI,10,1.6,0.16,4 out of 5 stars,F,10,8.9,0
Cody White,WR,SEA,ARI,10,0.1,0.01,4 out of 5 stars,F,10,8.9,0
Kyle Juszczyk,RB,SF,GB,10,1.5,0.15,3 out of 5 stars,F,10,8.9,0
Chris Conley,WR,SF,GB,10,0.1,0.01,3 out of 5 stars,F,10,8.9,0
Deebo Samuel Sr,WR,SF,GB,22,10.5,0.4773,3 out of 5 stars,A-,10,8.9,0.1333333333333333
Jauan Jennings,WR,SF,GB,24,10,0.4167,3 out of 5 stars,A-,10,8.9,0.07857142857142854
Jordan Mason,RB,SF,GB,10,2.7,0.27,3 out of 5 stars,F,10,8.9,0
Ronnie Bell,WR,SF,GB,10,0,0,3 out of 5 stars,F,10,8.9,0
Ricky Pearsall,WR,SF,GB,17,6.4,0.3765,3 out of 5 stars,C-,10,8.9,-0.35714285714285715
Jacob Cowing,WR,SF,GB,10,0,0,3 out of 5 stars,F,10,8.9,0
Isaac Guerendo,RB,SF,GB,10,0.5,0.05,3 out of 5 stars,F,10,8.9,0
Josh Jacobs,RB,GB,SF,31,14.6,0.471,4 out of 5 stars,A-,10,8.9,0.2714285714285714
Christian Watson,WR,GB,SF,18,8.4,0.4667,3 out of 5 stars,C+,10,8.9,-0.0625
Romeo Doubs,WR,GB,SF,18,8.5,0.4722,3 out of 5 stars,C+,10,8.9,-0.050000000000000044
Bo Melton,WR,GB,SF,10,1.9,0.19,3 out of 5 stars,F,10,8.9,0
Jayden Reed,WR,GB,SF,24,10.4,0.4333,3 out of 5 stars,A-,10,8.9,0.10714285714285714
Dontayvion Wicks,WR,GB,SF,11,5,0.4545,3 out of 5 stars,D,10,8.9,-3.9000000000000004
Malik Heath,WR,GB,SF,10,0.2,0.02,3 out of 5 stars,F,10,8.9,0
Chris Brooks,RB,GB,SF,10,3.2,0.32,4 out of 5 stars,F,10,8.9,0
Emanuel Wilson,RB,GB,SF,10,3.1,0.31,4 out of 5 stars,F,10,8.9,0
Christian McCaffrey,RB,SF,GB,32,18.6,0.5812,3 out of 5 stars,A+,10,8.9,0.440909090909091
MarShawn Lloyd,RB,GB,SF,10,0,0,4 out of 5 stars,F,10,8.9,0
Saquon Barkley,RB,PHI,LA,39,17.4,0.4462,2 out of 5 stars,A+,10,8.9,0.293103448275862
A J Brown,WR,PHI,LA,30,14.4,0.48,3 out of 5 stars,A+,10,8.9,0.275
Kenneth Gainwell,RB,PHI,LA,10,3.9,0.39,2 out of 5 stars,D,10,8.9,0
Jahan Dotson,WR,PHI,LA,10,2.7,0.27,3 out of 5 stars,F,10,8.9,0
Will Shipley,RB,PHI,LA,10,0.3,0.03,2 out of 5 stars,F,10,8.9,0
Ainias Smith,WR,PHI,LA,10,0.5,0.05,3 out of 5 stars,F,10,8.9,0
Johnny Wilson,WR,PHI,LA,10,1,0.1,3 out of 5 stars,F,10,8.9,0
Demarcus Robinson,WR,LA,PHI,18,6.1,0.3389,2 out of 5 stars,D+,10,8.9,-0.3500000000000001
Cooper Kupp,WR,LA,PHI,32,13.1,0.4094,2 out of 5 stars,A+,10,8.9,0.1909090909090909
Tyler Johnson,WR,LA,PHI,10,2,0.2,2 out of 5 stars,F,10,8.9,0
Tutu Atwell,WR,LA,PHI,10,2.3,0.23,2 out of 5 stars,F,10,8.9,0
Kyren Williams,RB,LA,PHI,30,15.5,0.5167,3 out of 5 stars,A,10,8.9,0.32999999999999996
Ronnie Rivers,RB,LA,PHI,10,0,0,3 out of 5 stars,F,10,8.9,0
Puka Nacua,WR,LA,PHI,32,13.5,0.4219,2 out of 5 stars,A+,10,8.9,0.20909090909090908
Xavier Smith,WR,LA,PHI,10,0,0,2 out of 5 stars,F,10,8.9,0
Blake Corum,RB,LA,PHI,10,3.4,0.34,3 out of 5 stars,F,10,8.9,0
Jordan Whittington,WR,LA,PHI,10,0,0,2 out of 5 stars,F,10,8.9,0
Britain Covey,WR,PHI,LA,10,0,0,3 out of 5 stars,F,10,8.9,0
MyCole Pruitt,TE,PIT,CLE,10,0.4,0.04,3 out of 5 stars,F,10,5,0
Pat Freiermuth,TE,PIT,CLE,13,5.1,0.3923,3 out of 5 stars,D,10,5,0.033333333333333215
Connor Heyward,TE,PIT,CLE,10,0,0,3 out of 5 stars,F,10,5,0
Darnell Washington,TE,PIT,CLE,10,2.9,0.29,3 out of 5 stars,F,10,5,0
David Njoku,TE,CLE,PIT,21,8.9,0.4238,4 out of 5 stars,B,10,5,0.35454545454545455
Jordan Akins,TE,CLE,PIT,10,2.3,0.23,4 out of 5 stars,F,10,5,0
Cade Otton,TE,TB,NYG,21,9.3,0.4429,3 out of 5 stars,B+,10,5,0.390909090909091
Ko Kieft,TE,TB,NYG,10,0,0,3 out of 5 stars,F,10,5,0
Payne Durham,TE,TB,NYG,10,0.4,0.04,3 out of 5 stars,F,10,5,0
Chris Manhertz,TE,NYG,TB,10,0,0,3 out of 5 stars,F,10,5,0
Daniel Bellinger,TE,NYG,TB,10,0.4,0.04,3 out of 5 stars,F,10,5,0
Theo Johnson,TE,NYG,TB,10,4.8,0.48,3 out of 5 stars,D-,10,5,0
Brock Wright,TE,DET,IND,10,2.8,0.28,4 out of 5 stars,F,10,5,0
Sam LaPorta,TE,DET,IND,16,8,0.5,4 out of 5 stars,C+,10,5,0.5
Mo Alie Cox,TE,IND,DET,10,1.7,0.17,3 out of 5 stars,F,10,5,0
Kylen Granson,TE,IND,DET,10,2.7,0.27,3 out of 5 stars,F,10,5,0
Drew Ogletree,TE,IND,DET,10,0.9,0.09,3 out of 5 stars,F,10,5,0
