Player,Pos,Team,Opp,Salary,FPTS,ppd,Matchup,StartSit,min_sal,rep_points,PAR_PD
Bijan Robinson,RB,ATL,WAS,38,16.9,0.4447,4 out of 5 stars,A,10,6.2,0.3821428571428571
Jeremy McNichols,RB,WAS,ATL,10,3.7,0.37,3 out of 5 stars,F,10,6.2,0
Terry McLaurin,WR,WAS,ATL,35,12.8,0.3657,4 out of 5 stars,A,10,6.2,0.264
Olamide Zaccheaus,WR,WAS,ATL,13,6.6,0.5077,4 out of 5 stars,D+,10,6.2,0.13333333333333316
Brian Robinson,RB,WAS,ATL,25,13.6,0.544,3 out of 5 stars,B,10,6.2,0.4933333333333333
Chris Rodriguez,RB,WAS,ATL,10,2.3,0.23,3 out of 5 stars,F,10,6.2,0
Luke McCaffrey,WR,WAS,ATL,10,2.7,0.27,4 out of 5 stars,F,10,6.2,0
K J Osborn,WR,WAS,ATL,10,1.2,0.12,4 out of 5 stars,F,10,6.2,0
Jamison Crowder,WR,WAS,ATL,10,4.1,0.41,4 out of 5 stars,F,10,6.2,0
Chris Blair,WR,ATL,WAS,10,0.5,0.05,3 out of 5 stars,F,10,6.2,0
Tyler Boyd,WR,TEN,JAC,10,4.3,0.43,3 out of 5 stars,F,10,6.2,0
Calvin Ridley,WR,TEN,JAC,24,11,0.4583,3 out of 5 stars,B,10,6.2,0.34285714285714286
Joshua Kelley,RB,TEN,JAC,10,0.3,0.03,3 out of 5 stars,F,10,6.2,0
Nick Westbrook Ikhine,WR,TEN,JAC,18,7.7,0.4278,3 out of 5 stars,C-,10,6.2,0.1875
Mason Kinsey,WR,TEN,JAC,10,1.2,0.12,3 out of 5 stars,F,10,6.2,0
Julius Chestnut,RB,TEN,JAC,10,1,0.1,3 out of 5 stars,F,10,6.2,0
Tyjae Spears,RB,TEN,JAC,21,12.2,0.581,3 out of 5 stars,B-,10,6.2,0.5454545454545454
Jha Quan Jackson,WR,TEN,JAC,10,0,0,3 out of 5 stars,F,10,6.2,0
Bryce Oliver,WR,TEN,JAC,10,0.4,0.04,3 out of 5 stars,F,10,6.2,0
Josh Reynolds,WR,JAC,TEN,10,2.3,0.23,3 out of 5 stars,F,10,6.2,0
D Ernest Johnson,RB,JAC,TEN,10,0.7,0.07,3 out of 5 stars,F,10,6.2,0
Devin Duvernay,WR,JAC,TEN,10,2.7,0.27,3 out of 5 stars,F,10,6.2,0
Travis Etienne,RB,JAC,TEN,17,10.9,0.6412,3 out of 5 stars,C,10,6.2,0.6714285714285715
Tim Jones,WR,JAC,TEN,10,0.2,0.02,3 out of 5 stars,F,10,6.2,0
Tank Bigsby,RB,JAC,TEN,20,10.2,0.51,3 out of 5 stars,C,10,6.2,0.3999999999999999
Parker Washington,WR,JAC,TEN,18,6.5,0.3611,3 out of 5 stars,D,10,6.2,0.03749999999999998
Brian Thomas,WR,JAC,TEN,33,14.2,0.4303,3 out of 5 stars,A,10,6.2,0.3478260869565217
Keilan Robinson,RB,JAC,TEN,10,0,0,3 out of 5 stars,F,10,6.2,0
Josh Jacobs,RB,GB,MIN,36,16.1,0.4472,2 out of 5 stars,A,10,6.2,0.38076923076923086
Christian Watson,WR,GB,MIN,16,4.7,0.2938,3 out of 5 stars,F,10,6.2,-0.25
Romeo Doubs,WR,GB,MIN,19,9.3,0.4895,3 out of 5 stars,C+,10,6.2,0.3444444444444445
Bo Melton,WR,GB,MIN,10,1.2,0.12,3 out of 5 stars,F,10,6.2,0
Jayden Reed,WR,GB,MIN,19,10.4,0.5474,3 out of 5 stars,B-,10,6.2,0.4666666666666667
Dontayvion Wicks,WR,GB,MIN,11,6.3,0.5727,3 out of 5 stars,D,10,6.2,0.09999999999999964
Malik Heath,WR,GB,MIN,10,0.3,0.03,3 out of 5 stars,F,10,6.2,0
Chris Brooks,RB,GB,MIN,10,3.3,0.33,2 out of 5 stars,F,10,6.2,0
Emanuel Wilson,RB,GB,MIN,10,2.9,0.29,2 out of 5 stars,F,10,6.2,0
C J Ham,RB,MIN,GB,10,0.8,0.08,3 out of 5 stars,F,10,6.2,0
Aaron Jones Sr,RB,MIN,GB,29,15.7,0.5414,3 out of 5 stars,A-,10,6.2,0.5
Trent Sherfield Sr,WR,MIN,GB,10,0.3,0.03,3 out of 5 stars,F,10,6.2,0
Brandon Powell,WR,MIN,GB,10,0.2,0.02,3 out of 5 stars,F,10,6.2,0
Justin Jefferson,WR,MIN,GB,38,15.6,0.4105,3 out of 5 stars,A+,10,6.2,0.3357142857142857
Cam Akers,RB,MIN,GB,10,3.6,0.36,3 out of 5 stars,F,10,6.2,0
Ty Chandler,RB,MIN,GB,10,0.7,0.07,3 out of 5 stars,F,10,6.2,0
Jalen Nailor,WR,MIN,GB,10,3.3,0.33,3 out of 5 stars,F,10,6.2,0
Jordan Addison,WR,MIN,GB,29,11.8,0.4069,3 out of 5 stars,A-,10,6.2,0.2947368421052632
Adam Thielen,WR,CAR,TB,25,10.5,0.42,2 out of 5 stars,B,10,6.2,0.2866666666666667
David Moore,WR,CAR,TB,14,4.9,0.35,2 out of 5 stars,F,10,6.2,-0.32499999999999996
Velus Jones,WR,CAR,TB,10,1.1,0.11,2 out of 5 stars,F,10,6.2,0
Deven Thompkins,WR,CAR,TB,10,1,0.1,2 out of 5 stars,F,10,6.2,0
Raheem Blackshear,RB,CAR,TB,10,4.2,0.42,2 out of 5 stars,D,10,6.2,0
Xavier Legette,WR,CAR,TB,17,4.3,0.2529,2 out of 5 stars,F,10,6.2,-0.27142857142857146
Jalen Coker,WR,CAR,TB,18,8,0.4444,2 out of 5 stars,C,10,6.2,0.22499999999999998
Mike Evans,WR,TB,CAR,34,14.6,0.4294,3 out of 5 stars,A+,10,6.2,0.3499999999999999
Rachaad White,RB,TB,CAR,28,11.8,0.4214,4 out of 5 stars,C+,10,6.2,0.3111111111111111
Trey Palmer,WR,TB,CAR,10,2,0.2,3 out of 5 stars,F,10,6.2,0
Rakim Jarrett,WR,TB,CAR,10,1.6,0.16,3 out of 5 stars,F,10,6.2,0
Ryan Miller,WR,TB,CAR,10,2.7,0.27,3 out of 5 stars,F,10,6.2,0
Sean Tucker,RB,TB,CAR,10,2.1,0.21,4 out of 5 stars,F,10,6.2,0
Jalen McMillan,WR,TB,CAR,24,9.3,0.3875,3 out of 5 stars,C+,10,6.2,0.22142857142857147
Bucky Irving,RB,TB,CAR,31,16,0.5161,4 out of 5 stars,A,10,6.2,0.4666666666666667
Kameron Johnson,WR,TB,CAR,10,0.2,0.02,3 out of 5 stars,F,10,6.2,0
Mike Boone,RB,CAR,TB,10,3.5,0.35,2 out of 5 stars,D-,10,6.2,0
Ashton Dulin,WR,IND,NYG,10,0.5,0.05,3 out of 5 stars,F,10,6.2,0
Michael Pittman,WR,IND,NYG,18,8.3,0.4611,3 out of 5 stars,C,10,6.2,0.26250000000000007
Jonathan Taylor,RB,IND,NYG,32,16.6,0.5188,4 out of 5 stars,A,10,6.2,0.47272727272727283
Trey Sermon,RB,IND,NYG,10,2.1,0.21,4 out of 5 stars,F,10,6.2,0
Alec Pierce,WR,IND,NYG,16,3.4,0.2125,3 out of 5 stars,F,10,6.2,-0.46666666666666673
Tyler Goodson,RB,IND,NYG,10,1.1,0.11,4 out of 5 stars,F,10,6.2,0
Josh Downs,WR,IND,NYG,25,9.3,0.372,3 out of 5 stars,C+,10,6.2,0.2066666666666667
Adonai Mitchell,WR,IND,NYG,10,3.9,0.39,3 out of 5 stars,F,10,6.2,0
Anthony Gould,WR,IND,NYG,10,0,0,3 out of 5 stars,F,10,6.2,0
Devin Singletary,RB,NYG,IND,10,6.2,0.62,3 out of 5 stars,D,10,6.2,0
Darius Slayton,WR,NYG,IND,10,4.9,0.49,3 out of 5 stars,F,10,6.2,0
Ihmir Smith Marsette,WR,NYG,IND,10,0,0,3 out of 5 stars,F,10,6.2,0
Wan Dale Robinson,WR,NYG,IND,15,8.2,0.5467,3 out of 5 stars,C,10,6.2,0.3999999999999998
Jalin Hyatt,WR,NYG,IND,10,1.4,0.14,3 out of 5 stars,F,10,6.2,0
Eric Gray,RB,NYG,IND,10,0.9,0.09,3 out of 5 stars,F,10,6.2,0
Bryce Ford Wheaton,WR,NYG,IND,10,0,0,3 out of 5 stars,F,10,6.2,0
Malik Nabers,WR,NYG,IND,28,12.5,0.4464,3 out of 5 stars,A,10,6.2,0.35
Tyrone Tracy,RB,NYG,IND,27,12,0.4444,3 out of 5 stars,B-,10,6.2,0.3411764705882353
Zay Jones,WR,ARI,LA,10,1.4,0.14,3 out of 5 stars,F,10,6.2,0
James Conner,RB,ARI,LA,35,13.3,0.38,3 out of 5 stars,B,10,6.2,0.28400000000000003
Zach Pascal,WR,ARI,LA,10,0,0,3 out of 5 stars,F,10,6.2,0
Greg Dortch,WR,ARI,LA,10,3.2,0.32,3 out of 5 stars,F,10,6.2,0
DeeJay Dallas,RB,ARI,LA,10,2,0.2,3 out of 5 stars,F,10,6.2,0
Michael Wilson,WR,ARI,LA,15,6.4,0.4267,3 out of 5 stars,D,10,6.2,0.040000000000000036
Marvin Harrison,WR,ARI,LA,21,9.9,0.4714,3 out of 5 stars,C+,10,6.2,0.33636363636363636
Demarcus Robinson,WR,LA,ARI,12,5.1,0.425,4 out of 5 stars,F,10,6.2,-0.5500000000000003
Cooper Kupp,WR,LA,ARI,23,11,0.4783,4 out of 5 stars,B+,10,6.2,0.3692307692307692
Tutu Atwell,WR,LA,ARI,10,3.8,0.38,4 out of 5 stars,F,10,6.2,0
Kyren Williams,RB,LA,ARI,34,16.1,0.4735,3 out of 5 stars,A,10,6.2,0.4125000000000001
Puka Nacua,WR,LA,ARI,36,16.4,0.4556,4 out of 5 stars,A+,10,6.2,0.3923076923076923
Xavier Smith,WR,LA,ARI,10,0,0,4 out of 5 stars,F,10,6.2,0
Blake Corum,RB,LA,ARI,10,4.5,0.45,3 out of 5 stars,F,10,6.2,0
Jordan Whittington,WR,LA,ARI,10,0,0,4 out of 5 stars,F,10,6.2,0
Michael Carter,RB,ARI,LA,11,2.8,0.2545,3 out of 5 stars,F,10,6.2,-3.4000000000000004
Ameer Abdullah,RB,LV,NO,18,9.3,0.5167,4 out of 5 stars,C-,10,6.2,0.38750000000000007
Alexander Mattison,RB,LV,NO,20,11.7,0.585,4 out of 5 stars,C+,10,6.2,0.5499999999999999
Jakobi Meyers,WR,LV,NO,26,10.8,0.4154,2 out of 5 stars,B,10,6.2,0.28750000000000003
Terrace Marshall,WR,LV,NO,10,2,0.2,2 out of 5 stars,F,10,6.2,0
Tre Tucker,WR,LV,NO,13,5.9,0.4538,2 out of 5 stars,D-,10,6.2,-0.09999999999999994
Dylan Laube,RB,LV,NO,10,0.3,0.03,4 out of 5 stars,F,10,6.2,0
Ramel Keyton,WR,LV,NO,10,0.2,0.02,2 out of 5 stars,F,10,6.2,0
Jamaal Williams,RB,NO,LV,10,3.4,0.34,4 out of 5 stars,F,10,6.2,0
Dante Pettis,WR,NO,LV,10,3.3,0.33,3 out of 5 stars,F,10,6.2,0
Marquez Valdes Scantling,WR,NO,LV,19,6.5,0.3421,3 out of 5 stars,D,10,6.2,0.03333333333333331
Cedrick Wilson,WR,NO,LV,10,2.7,0.27,3 out of 5 stars,F,10,6.2,0
Adam Prentice,RB,NO,LV,10,0.3,0.03,4 out of 5 stars,F,10,6.2,0
Kevin Austin,WR,NO,LV,10,3.5,0.35,3 out of 5 stars,F,10,6.2,0
Kendre Miller,RB,NO,LV,13,11.2,0.8615,4 out of 5 stars,C+,10,6.2,1.6666666666666663
Jordan Mims,RB,NO,LV,10,3,0.3,4 out of 5 stars,F,10,6.2,0
Mason Tipton,WR,NO,LV,10,0.3,0.03,3 out of 5 stars,F,10,6.2,0
Chris Collier,RB,LV,NO,10,0,0,4 out of 5 stars,F,10,6.2,0
Chris Olave,WR,NO,LV,20,1.1,0.055,3 out of 5 stars,F,10,6.2,-0.51
D J Chark,WR,LAC,NE,10,2,0.2,4 out of 5 stars,F,10,6.2,0
Joshua Palmer,WR,LAC,NE,15,6.6,0.44,4 out of 5 stars,D+,10,6.2,0.07999999999999989
Hassan Haskins,RB,LAC,NE,10,1.7,0.17,4 out of 5 stars,F,10,6.2,0
Quentin Johnston,WR,LAC,NE,19,8.9,0.4684,4 out of 5 stars,C,10,6.2,0.30000000000000004
Derius Davis,WR,LAC,NE,10,2.1,0.21,4 out of 5 stars,F,10,6.2,0
Ladd McConkey,WR,LAC,NE,29,12.6,0.4345,4 out of 5 stars,A,10,6.2,0.3368421052631579
Kimani Vidal,RB,LAC,NE,11,6.7,0.6091,4 out of 5 stars,D+,10,6.2,0.5
Kendrick Bourne,WR,NE,LAC,14,5.6,0.4,4 out of 5 stars,F,10,6.2,-0.15000000000000013
Antonio Gibson,RB,NE,LAC,11,8.4,0.7636,2 out of 5 stars,C-,10,6.2,2.2
JaMycal Hasty,RB,NE,LAC,10,0.2,0.02,2 out of 5 stars,F,10,6.2,0
Rhamondre Stevenson,RB,NE,LAC,24,10.3,0.4292,2 out of 5 stars,C,10,6.2,0.29285714285714287
DeMario Douglas,WR,NE,LAC,17,7.7,0.4529,4 out of 5 stars,C-,10,6.2,0.21428571428571427
Kayshon Boutte,WR,NE,LAC,17,7.2,0.4235,4 out of 5 stars,D+,10,6.2,0.14285714285714285
Ja Lynn Polk,WR,NE,LAC,10,1.2,0.12,4 out of 5 stars,F,10,6.2,0
Javon Baker,WR,NE,LAC,10,1.1,0.11,4 out of 5 stars,F,10,6.2,0
Alex Erickson,WR,NE,LAC,10,0,0,4 out of 5 stars,F,10,6.2,0
J K Dobbins,RB,LAC,NE,20,11.9,0.595,4 out of 5 stars,C+,10,6.2,0.5700000000000001
Davante Adams,WR,NYJ,BUF,32,13.1,0.4094,4 out of 5 stars,A,10,6.2,0.3136363636363636
Allen Lazard,WR,NYJ,BUF,13,5.2,0.4,4 out of 5 stars,F,10,6.2,-0.3333333333333333
Garrett Wilson,WR,NYJ,BUF,27,10.8,0.4,4 out of 5 stars,B,10,6.2,0.2705882352941177
Breece Hall,RB,NYJ,BUF,30,13.7,0.4567,4 out of 5 stars,B,10,6.2,0.37499999999999994
Xavier Gipson,WR,NYJ,BUF,10,0,0,4 out of 5 stars,F,10,6.2,0
Malachi Corley,WR,NYJ,BUF,10,0,0,4 out of 5 stars,F,10,6.2,0
Braelon Allen,RB,NYJ,BUF,10,3.4,0.34,4 out of 5 stars,F,10,6.2,0
Isaiah Davis,RB,NYJ,BUF,10,3.3,0.33,4 out of 5 stars,F,10,6.2,0
Amari Cooper,WR,BUF,NYJ,16,7,0.4375,3 out of 5 stars,C-,10,6.2,0.1333333333333333
Curtis Samuel,WR,BUF,NYJ,10,1.9,0.19,3 out of 5 stars,F,10,6.2,0
Mack Hollins,WR,BUF,NYJ,12,4,0.3333,3 out of 5 stars,F,10,6.2,-1.1
Ty Johnson,RB,BUF,NYJ,13,5.1,0.3923,2 out of 5 stars,D-,10,6.2,-0.36666666666666686
Reggie Gilliam,RB,BUF,NYJ,10,0,0,2 out of 5 stars,F,10,6.2,0
James Cook,RB,BUF,NYJ,32,14.2,0.4438,2 out of 5 stars,B+,10,6.2,0.3636363636363636
Khalil Shakir,WR,BUF,NYJ,25,10.4,0.416,3 out of 5 stars,B-,10,6.2,0.28
Keon Coleman,WR,BUF,NYJ,17,5.9,0.3471,3 out of 5 stars,D-,10,6.2,-0.04285714285714283
Ray Davis,RB,BUF,NYJ,13,6.1,0.4692,2 out of 5 stars,D,10,6.2,-0.03333333333333351
Michael Burton,RB,DEN,CIN,10,0.9,0.09,4 out of 5 stars,F,10,6.2,0
Courtland Sutton,WR,DEN,CIN,31,12.5,0.4032,3 out of 5 stars,A,10,6.2,0.3
Lil Jordan Humphrey,WR,DEN,CIN,10,3.1,0.31,3 out of 5 stars,F,10,6.2,0
Javonte Williams,RB,DEN,CIN,17,8.6,0.5059,4 out of 5 stars,C-,10,6.2,0.3428571428571428
Marvin Mims,WR,DEN,CIN,14,7.3,0.5214,3 out of 5 stars,C-,10,6.2,0.2749999999999999
Jaleel McLaughlin,RB,DEN,CIN,12,4.8,0.4,4 out of 5 stars,D,10,6.2,-0.7000000000000002
Troy Franklin,WR,DEN,CIN,10,4.7,0.47,3 out of 5 stars,F,10,6.2,0
Audric Estime,RB,DEN,CIN,10,5.6,0.56,4 out of 5 stars,D,10,6.2,0
Devaughn Vele,WR,DEN,CIN,13,6.1,0.4692,3 out of 5 stars,D,10,6.2,-0.03333333333333351
Trayveon Williams,RB,CIN,DEN,10,0,0,3 out of 5 stars,F,10,6.2,0
Tee Higgins,WR,CIN,DEN,31,13.9,0.4484,3 out of 5 stars,A,10,6.2,0.3666666666666667
Ja Marr Chase,WR,CIN,DEN,40,17.7,0.4425,3 out of 5 stars,A+,10,6.2,0.38333333333333336
Khalil Herbert,RB,CIN,DEN,10,1.6,0.16,3 out of 5 stars,F,10,6.2,0
Chase Brown,RB,CIN,DEN,34,17.7,0.5206,3 out of 5 stars,A,10,6.2,0.4791666666666667
Andrei Iosivas,WR,CIN,DEN,15,5.6,0.3733,3 out of 5 stars,D-,10,6.2,-0.1200000000000001
Jermaine Burton,WR,CIN,DEN,10,0.6,0.06,3 out of 5 stars,F,10,6.2,0
Isaiah Williams,WR,CIN,DEN,10,0.1,0.01,3 out of 5 stars,F,10,6.2,0
Brandin Cooks,WR,DAL,PHI,15,6.8,0.4533,2 out of 5 stars,C-,10,6.2,0.11999999999999993
Ezekiel Elliott,RB,DAL,PHI,10,2.1,0.21,2 out of 5 stars,F,10,6.2,0
Rico Dowdle,RB,DAL,PHI,28,13,0.4643,2 out of 5 stars,B,10,6.2,0.37777777777777777
Jalen Tolbert,WR,DAL,PHI,12,5.6,0.4667,2 out of 5 stars,F,10,6.2,-0.30000000000000027
KaVontae Turpin,WR,DAL,PHI,11,5,0.4545,2 out of 5 stars,F,10,6.2,-1.2000000000000002
