"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Derrick Henry",BAL,"vs. WAS","4 out of 5 stars","A+","16.6"
"2","Saquon Barkley",PHI,"vs. CLE","4 out of 5 stars","A+","16.5"
"3","Jordan Mason",SF,"at SEA","3 out of 5 stars","A+","16.5"
"4","Alvin Kamara",NO,"vs. TB","2 out of 5 stars","A","16.4"
"5","Bijan Robinson",ATL,"at CAR","5 out of 5 stars","A","15.0"
"6","Jahmyr Gibbs",DET,"at DAL","4 out of 5 stars","A","14.7"
"7","Josh Jacobs",GB,"vs. ARI","3 out of 5 stars","A","14.5"
"8","Breece Hall",NYJ,"vs. BUF","5 out of 5 stars","A","14.5"
"9","Kenneth Walker III",SEA,"vs. SF","3 out of 5 stars","A","14.5"
"10","James Conner",ARI,"at GB","3 out of 5 stars","A","14.1"
"11","David Montgomery",DET,"at DAL","4 out of 5 stars","A-","13.9"
"12","James Cook",BUF,"at NYJ","1 out of 5 stars","A-","13.7"
"13","Chuba Hubbard",CAR,"vs. ATL","1 out of 5 stars","A-","13.6"
"14","D'Andre Swift",CHI,"vs. JAC","4 out of 5 stars","B+","13.5"
"15","Tony Pollard",TEN,"vs. IND","5 out of 5 stars","B+","13.4"
"16","Brian Robinson Jr.",WAS,"at BAL","1 out of 5 stars","B","13.0"
"17","Chase Brown",CIN,"at NYG","3 out of 5 stars","B","12.4"
"18","Najee Harris",PIT,"at LV","5 out of 5 stars","B","12.1"
"19","J.K. Dobbins",LAC,"at DEN","3 out of 5 stars","B","11.5"
"20","Rhamondre Stevenson",NE,"vs. HOU","2 out of 5 stars","B","11.4"
"21","Travis Etienne Jr.",JAC,"at CHI","4 out of 5 stars","B-","11.3"
"22","Rico Dowdle",DAL,"vs. DET","1 out of 5 stars","B-","11.1"
"23","Bucky Irving",TB,"at NO","3 out of 5 stars","C+","10.8"
"24","Jerome Ford",CLE,"at PHI","4 out of 5 stars","C+","10.7"
"25","Tank Bigsby",JAC,"at CHI","4 out of 5 stars","C+","10.6"
"26","Rachaad White",TB,"at NO","3 out of 5 stars","C+","10.4"
"27","Javonte Williams",DEN,"vs. LAC","3 out of 5 stars","C+","10.2"
"28","Tyrone Tracy Jr.",NYG,"vs. CIN","3 out of 5 stars","C+","9.3"
"29","Trey Sermon",IND,"at TEN","3 out of 5 stars","C","9.2"
"30","Alexander Mattison",LV,"vs. PIT","2 out of 5 stars","C","8.6"
"31","Braelon Allen",NYJ,"vs. BUF","5 out of 5 stars","C","8.4"
"32","Roschon Johnson",CHI,"vs. JAC","4 out of 5 stars","C","8.0"
"33","Tyjae Spears",TEN,"vs. IND","5 out of 5 stars","C","7.8"
"34","Tyler Allgeier",ATL,"at CAR","5 out of 5 stars","C","7.6"
"35","Cam Akers",HOU,"at NE","3 out of 5 stars","C-","7.5"
"36","Justice Hill",BAL,"vs. WAS","4 out of 5 stars","C-","7.4"
"37","Antonio Gibson",NE,"vs. HOU","2 out of 5 stars","C-","7.3"
"38","Zach Charbonnet",SEA,"vs. SF","3 out of 5 stars","C-","7.3"
"39","Austin Ekeler",WAS,"at BAL","1 out of 5 stars","C-","7.3"
"40","Emanuel Wilson",GB,"vs. ARI","3 out of 5 stars","D+","7.3"
"41","Zack Moss",CIN,"at NYG","3 out of 5 stars","C-","7.2"
"42","Devin Singletary",NYG,"vs. CIN","3 out of 5 stars","C-","7.1"
"43","Jaleel McLaughlin",DEN,"vs. LAC","3 out of 5 stars","D","6.7"
"44","Dare Ogunbowale",HOU,"at NE","3 out of 5 stars","D","6.2"
"45","D'Onta Foreman",CLE,"at PHI","4 out of 5 stars","D-","6.0"
"46","Gus Edwards",LAC,"at DEN","3 out of 5 stars","D-","5.5"
"47","Miles Sanders",CAR,"vs. ATL","1 out of 5 stars","D-","5.1"
"48","Ezekiel Elliott",DAL,"vs. DET","1 out of 5 stars","F","4.8"
"49","Tyler Goodson",IND,"at TEN","3 out of 5 stars","F","4.5"
"50","Ty Johnson",BUF,"at NYJ","1 out of 5 stars","F","4.4"
"51","Jamaal Williams",NO,"vs. TB","2 out of 5 stars","F","4.1"
"52","Isaac Guerendo",SF,"at SEA","3 out of 5 stars","F","4.1"
"53","Ray Davis",BUF,"at NYJ","1 out of 5 stars","F","3.2"
"54","Jeremy McNichols",WAS,"at BAL","1 out of 5 stars","F","2.8"
"55","Jonathan Taylor",IND,"at TEN","3 out of 5 stars","D+","2.7"
"56","Zamir White",LV,"vs. PIT","2 out of 5 stars","F","2.5"
"57","Joe Mixon",HOU,"at NE","3 out of 5 stars","D","2.4"
"58","Eric Gray",NYG,"vs. CIN","3 out of 5 stars","F","2.4"
"59","Trey Benson",ARI,"at GB","3 out of 5 stars","F","2.4"
"60","Kyle Juszczyk",SF,"at SEA","3 out of 5 stars","F","2.3"
"61","Ameer Abdullah",LV,"vs. PIT","2 out of 5 stars","F","2.2"
"62","Khalil Herbert",CHI,"vs. JAC","4 out of 5 stars","F","2.1"
"63","Dameon Pierce",HOU,"at NE","3 out of 5 stars","F","2.0"
"64","Hunter Luepke",DAL,"vs. DET","1 out of 5 stars","F","2.0"
"65","Kenneth Gainwell",PHI,"vs. CLE","4 out of 5 stars","F","1.9"
"66","Emari Demercado",ARI,"at GB","3 out of 5 stars","F","1.7"
"67","Pierre Strong Jr.",CLE,"at PHI","4 out of 5 stars","F","1.7"
"68","Jaylen Warren",PIT,"at LV","5 out of 5 stars","F","1.4"
"69","Aaron Shampklin",PIT,"at LV","5 out of 5 stars","F","1.2"
"70","D'Ernest Johnson",JAC,"at CHI","4 out of 5 stars","F","0.9"
"71","Trayveon Williams",CIN,"at NYG","3 out of 5 stars","F","0.7"
"72","JaMycal Hasty",NE,"vs. HOU","2 out of 5 stars","F","0.7"
"73","Blake Watson",DEN,"vs. LAC","3 out of 5 stars","F","0.4"
"74","Jonathon Brooks",CAR,"vs. ATL","1 out of 5 stars","F","0.3"
"75","Dylan Laube",LV,"vs. PIT","2 out of 5 stars","F","0.3"
"76","Kendre Miller",NO,"vs. TB","2 out of 5 stars","F","0.2"
"77","Patrick Ricard",BAL,"vs. WAS","4 out of 5 stars","F","0.2"
"78","Chris Brooks",GB,"vs. ARI","3 out of 5 stars","F","0.1"
"79","Deuce Vaughn",DAL,"vs. DET","1 out of 5 stars","F","0.1"
"80","Evan Hull",IND,"at TEN","3 out of 5 stars","F","0.1"
"81","Will Shipley",PHI,"vs. CLE","4 out of 5 stars","F","0.1"
"82","Kimani Vidal",LAC,"at DEN","3 out of 5 stars","F","0.0"
"83","Kenny McIntosh",SEA,"vs. SF","3 out of 5 stars","F","0.0"
