"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Los Angeles Chargers",LAC,"vs. TEN","5 out of 5 stars","A+","7.8"
"2","Chicago Bears",CHI,"vs. NE","5 out of 5 stars","A","7.6"
"3","Philadelphia Eagles",PHI,"at DAL","3 out of 5 stars","A","7.6"
"4","Kansas City Chiefs",KC,"vs. DEN","4 out of 5 stars","A-","7.3"
"5","Minnesota Vikings",MIN,"at JAC","2 out of 5 stars","A-","6.8"
"6","New York Giants",NYG,"at CAR","4 out of 5 stars","B+","6.7"
"7","Buffalo Bills",BUF,"at IND","3 out of 5 stars","B+","6.6"
"8","San Francisco 49ers",SF,"at TB","1 out of 5 stars","B","6.4"
"9","Detroit Lions",DET,"at HOU","2 out of 5 stars","B","6.1"
"10","New York Jets",NYJ,"at ARI","1 out of 5 stars","B-","6.0"
"11","Washington Commanders",WAS,"vs. PIT","1 out of 5 stars","B-","6.0"
"12","Pittsburgh Steelers",PIT,"at WAS","1 out of 5 stars","B-","5.9"
"13","Atlanta Falcons",ATL,"at NO","5 out of 5 stars","C+","5.7"
"14","Baltimore Ravens",BAL,"vs. CIN","3 out of 5 stars","C","5.6"
"15","New England Patriots",NE,"at CHI","4 out of 5 stars","C","5.6"
"16","Los Angeles Rams",LAR,"vs. MIA","5 out of 5 stars","C","5.6"
"17","Arizona Cardinals",ARI,"vs. NYJ","2 out of 5 stars","C-","5.6"
"18","Carolina Panthers",CAR,"vs. NYG","5 out of 5 stars","D+","5.5"
"19","Denver Broncos",DEN,"at KC","2 out of 5 stars","D","5.5"
"20","Houston Texans",HOU,"vs. DET","1 out of 5 stars","D","5.5"
"21","Jacksonville Jaguars",JAC,"vs. MIN","3 out of 5 stars","D","5.5"
"22","New Orleans Saints",NO,"vs. ATL","3 out of 5 stars","D","5.4"
"23","Tennessee Titans",TEN,"at LAC","3 out of 5 stars","D-","5.3"
"24","Miami Dolphins",MIA,"at LAR","2 out of 5 stars","F","5.3"
"25","Indianapolis Colts",IND,"vs. BUF","1 out of 5 stars","F","5.2"
"26","Tampa Bay Buccaneers",TB,"vs. SF","2 out of 5 stars","F","5.1"
"27","Dallas Cowboys",DAL,"vs. PHI","3 out of 5 stars","F","4.9"
"28","Cincinnati Bengals",CIN,"at BAL","1 out of 5 stars","F","4.8"
