"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Jalen Hurts",PHI,"vs. JAC","5 out of 5 stars","A+","22.1"
"2","Josh Allen",BUF,"vs. MIA","4 out of 5 stars","A","22.0"
"3","Lamar Jackson",BAL,"vs. DEN","2 out of 5 stars","A","21.2"
"4","Jayden Daniels",WAS,"at NYG","4 out of 5 stars","A","20.4"
"5","Joe Burrow",CIN,"vs. LV","3 out of 5 stars","A-","19.7"
"6","Kirk Cousins",ATL,"vs. DAL","4 out of 5 stars","B+","18.9"
"7","Patrick Mahomes II",KC,"vs. TB","4 out of 5 stars","B","18.2"
"8","Kyler Murray",ARI,"vs. CHI","2 out of 5 stars","B","18.1"
"9","Sam Darnold",MIN,"vs. IND","5 out of 5 stars","B","17.9"
"10","Dak Prescott",DAL,"at ATL","4 out of 5 stars","B-","17.6"
"11","Matthew Stafford",LAR,"at SEA","3 out of 5 stars","B-","17.3"
"12","Geno Smith",SEA,"vs. LAR","2 out of 5 stars","C+","17.0"
"13","Caleb Williams",CHI,"at ARI","3 out of 5 stars","C+","16.6"
"14","Jordan Love",GB,"vs. DET","2 out of 5 stars","C","16.3"
"15","Bo Nix",DEN,"at BAL","4 out of 5 stars","C+","16.1"
"16","Jared Goff",DET,"at GB","3 out of 5 stars","C","16.0"
"17","Baker Mayfield",TB,"at KC","2 out of 5 stars","C-","15.8"
"18","Tua Tagovailoa",MIA,"at BUF","2 out of 5 stars","C-","15.7"
"19","Aaron Rodgers",NYJ,"vs. HOU","2 out of 5 stars","D+","15.6"
"20","Jameis Winston",CLE,"vs. LAC","4 out of 5 stars","D+","15.5"
"21","Joe Flacco",IND,"at MIN","2 out of 5 stars","D","15.4"
"22","Justin Herbert",LAC,"at CLE","4 out of 5 stars","D","15.2"
"23","Derek Carr",NO,"at CAR","5 out of 5 stars","D","15.0"
"24","C.J. Stroud",HOU,"at NYJ","2 out of 5 stars","D-","14.8"
"25","Daniel Jones",NYG,"vs. WAS","4 out of 5 stars","F","14.3"
"26","Trevor Lawrence",JAC,"at PHI","2 out of 5 stars","F","13.9"
"27","Gardner Minshew II",LV,"at CIN","4 out of 5 stars","F","13.2"
"28","Mason Rudolph",TEN,"vs. NE","4 out of 5 stars","F","12.3"
"29","Bryce Young",CAR,"vs. NO","2 out of 5 stars","F","11.5"
"30","Drake Maye",NE,"at TEN","3 out of 5 stars","F","10.5"
"31","Jacoby Brissett",NE,"at TEN","3 out of 5 stars","F","6.4"
"32","Malik Willis",GB,"vs. DET","2 out of 5 stars","F","4.9"
"33","Spencer Rattler",NO,"at CAR","5 out of 5 stars","F","3.9"
"34","Marcus Mariota",WAS,"at NYG","4 out of 5 stars","F","0.2"
"35","Anthony Richardson",IND,"at MIN","2 out of 5 stars","F","0.2"
"36","Will Levis",TEN,"vs. NE","4 out of 5 stars","F","0.2"
"37","Dorian Thompson-Robinson",CLE,"vs. LAC","4 out of 5 stars","F","0.2"
"38","Jake Haener",NO,"at CAR","5 out of 5 stars","F","0.2"
