"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Nico Collins",HOU,"at JAC","4 out of 5 stars","A+","15.9"
"2","Ja'Marr Chase",CIN,"vs. PIT","2 out of 5 stars","A+","14.8"
"3","A.J. Brown",PHI,"at BAL","3 out of 5 stars","A+","14.6"
"4","Puka Nacua",LAR,"at NO","2 out of 5 stars","A+","14.6"
"5","Justin Jefferson",MIN,"vs. ARI","4 out of 5 stars","A+","14.4"
"6","Amon-Ra St. Brown",DET,"vs. CHI","3 out of 5 stars","A+","13.8"
"7","Cooper Kupp",LAR,"at NO","2 out of 5 stars","A","13.7"
"8","CeeDee Lamb",DAL,"vs. NYG","3 out of 5 stars","A","13.5"
"9","Mike Evans",TB,"at CAR","2 out of 5 stars","A","13.3"
"10","George Pickens",PIT,"at CIN","2 out of 5 stars","A","13.1"
"11","Courtland Sutton",DEN,"vs. CLE","4 out of 5 stars","A","13.0"
"12","Malik Nabers",NYG,"at DAL","4 out of 5 stars","A","12.1"
"13","Drake London",ATL,"vs. LAC","4 out of 5 stars","A","12.1"
"14","Tee Higgins",CIN,"vs. PIT","2 out of 5 stars","A","12.0"
"15","Tyreek Hill",MIA,"at GB","2 out of 5 stars","A","11.6"
"16","Ladd McConkey",LAC,"at ATL","5 out of 5 stars","A","11.6"
"17","Terry McLaurin",WAS,"vs. TEN","2 out of 5 stars","A-","11.5"
"18","Garrett Wilson",NYJ,"vs. SEA","3 out of 5 stars","A-","11.4"
"19","Calvin Ridley",TEN,"at WAS","4 out of 5 stars","A-","11.4"
"20","Zay Flowers",BAL,"vs. PHI","2 out of 5 stars","A-","11.3"
"21","Davante Adams",NYJ,"vs. SEA","3 out of 5 stars","A-","11.2"
"22","Jaxon Smith-Njigba",SEA,"at NYJ","3 out of 5 stars","B+","11.0"
"23","DK Metcalf",SEA,"at NYJ","3 out of 5 stars","B+","10.8"
"24","Jayden Reed",GB,"vs. MIA","2 out of 5 stars","B+","10.5"
"25","Brian Thomas Jr.",JAC,"vs. HOU","4 out of 5 stars","B","10.5"
"26","DJ Moore",CHI,"at DET","2 out of 5 stars","B","10.2"
"27","Marvin Harrison Jr.",ARI,"at MIN","3 out of 5 stars","B","10.1"
"28","Khalil Shakir",BUF,"vs. SF","3 out of 5 stars","B","10.0"
"29","Jakobi Meyers",LV,"at KC","4 out of 5 stars","B","9.9"
"30","Jameson Williams",DET,"vs. CHI","3 out of 5 stars","B","9.8"
"31","Tank Dell",HOU,"at JAC","4 out of 5 stars","B-","9.8"
"32","Jauan Jennings",SF,"at BUF","4 out of 5 stars","B","9.7"
"33","Darnell Mooney",ATL,"vs. LAC","4 out of 5 stars","B-","9.6"
"34","Deebo Samuel Sr.",SF,"at BUF","4 out of 5 stars","B-","9.5"
"35","Jaylen Waddle",MIA,"at GB","2 out of 5 stars","C+","9.4"
"36","Keenan Allen",CHI,"at DET","2 out of 5 stars","C+","9.4"
"37","Jordan Addison",MIN,"vs. ARI","4 out of 5 stars","C+","9.4"
"38","DeAndre Hopkins",KC,"vs. LV","3 out of 5 stars","C+","9.4"
"39","Jerry Jeudy",CLE,"at DEN","3 out of 5 stars","C+","9.4"
"40","Michael Pittman Jr.",IND,"at NE","5 out of 5 stars","C+","9.2"
