"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Jahmyr Gibbs",DET,"at CHI","4 out of 5 stars","A+","19.7"
"2","Josh Jacobs",GB,"vs. NO","4 out of 5 stars","A+","19.4"
"3","Bijan Robinson",ATL,"vs. NYG","4 out of 5 stars","A+","18.5"
"4","Saquon Barkley",PHI,"at WAS","4 out of 5 stars","A","17.2"
"5","Chase Brown",CIN,"vs. CLE","4 out of 5 stars","A","17.2"
"6","James Conner",ARI,"at CAR","4 out of 5 stars","A","17.2"
"7","De'Von Achane",MIA,"vs. SF","4 out of 5 stars","A","16.6"
"8","Derrick Henry",BAL,"vs. PIT","3 out of 5 stars","A","15.9"
"9","Chuba Hubbard",CAR,"vs. ARI","3 out of 5 stars","A","15.5"
"10","Kyren Williams",LAR,"at NYJ","2 out of 5 stars","A","15.2"
"11","Joe Mixon",HOU,"at KC","2 out of 5 stars","A-","14.3"
"12","Rico Dowdle",DAL,"vs. TB","2 out of 5 stars","A-","14.2"
"13","Jonathan Taylor",IND,"vs. TEN","3 out of 5 stars","B+","13.7"
"14","James Cook",BUF,"vs. NE","4 out of 5 stars","B+","13.2"
"15","Bucky Irving",TB,"at DAL","4 out of 5 stars","B","12.9"
"16","Aaron Jones Sr.",MIN,"at SEA","3 out of 5 stars","B","12.9"
"17","Breece Hall",NYJ,"vs. LAR","3 out of 5 stars","B","12.5"
"18","Brian Robinson Jr.",WAS,"vs. PHI","2 out of 5 stars","B","12.4"
"19","Tony Pollard",TEN,"at IND","3 out of 5 stars","B-","12.2"
"20","D'Andre Swift",CHI,"vs. DET","3 out of 5 stars","B","11.8"
"21","Jerome Ford",CLE,"at CIN","4 out of 5 stars","B-","11.5"
"22","Rachaad White",TB,"at DAL","4 out of 5 stars","B-","11.4"
"23","Kendre Miller",NO,"at GB","2 out of 5 stars","C+","11.2"
"24","Kenneth Walker III",SEA,"vs. MIN","2 out of 5 stars","C+","11.2"
"25","Rhamondre Stevenson",NE,"at BUF","4 out of 5 stars","C+","11.1"
"26","Travis Etienne Jr.",JAC,"at LV","4 out of 5 stars","C+","11.0"
"27","Tyrone Tracy Jr.",NYG,"at ATL","3 out of 5 stars","C+","10.7"
"28","Isiah Pacheco",KC,"vs. HOU","2 out of 5 stars","C","10.6"
"29","Alexander Mattison",LV,"vs. JAC","4 out of 5 stars","C","10.4"
"30","Najee Harris",PIT,"at BAL","3 out of 5 stars","C","9.9"
"31","Javonte Williams",DEN,"at LAC","1 out of 5 stars","C","8.7"
"32","Patrick Taylor Jr.",SF,"at MIA","4 out of 5 stars","C","8.3"
"33","Tank Bigsby",JAC,"at LV","4 out of 5 stars","C","8.0"
"34","Jaylen Warren",PIT,"at BAL","3 out of 5 stars","C","7.9"
"35","Tyjae Spears",TEN,"at IND","3 out of 5 stars","C","7.6"
"36","Gus Edwards",LAC,"vs. DEN","2 out of 5 stars","C-","7.5"
"37","Zach Charbonnet",SEA,"vs. MIN","2 out of 5 stars","C-","7.3"
"38","Ameer Abdullah",LV,"vs. JAC","4 out of 5 stars","C-","7.2"
"39","Kimani Vidal",LAC,"vs. DEN","2 out of 5 stars","C-","6.3"
"40","Tyler Allgeier",ATL,"vs. NYG","4 out of 5 stars","D+","6.3"
"41","Justice Hill",BAL,"vs. PIT","3 out of 5 stars","D+","6.1"
"42","Kareem Hunt",KC,"vs. HOU","2 out of 5 stars","D","6.0"
"43","Ray Davis",BUF,"vs. NE","4 out of 5 stars","D","5.9"
"44","Raheem Mostert",MIA,"vs. SF","4 out of 5 stars","D","5.5"
"45","Audric Estime",DEN,"at LAC","1 out of 5 stars","D","5.5"
"46","Devin Singletary",NYG,"at ATL","3 out of 5 stars","D","5.4"
"47","Antonio Gibson",NE,"at BUF","4 out of 5 stars","D-","5.3"
"48","Isaiah Davis",NYJ,"vs. LAR","3 out of 5 stars","D-","5.1"
"49","Kenneth Gainwell",PHI,"at WAS","4 out of 5 stars","D-","4.8"
"50","Cam Akers",MIN,"at SEA","3 out of 5 stars","F","4.8"
"51","Craig Reynolds",DET,"at CHI","4 out of 5 stars","F","4.7"
"52","Ty Johnson",BUF,"vs. NE","4 out of 5 stars","F","4.5"
"53","Blake Corum",LAR,"at NYJ","2 out of 5 stars","F","4.3"
"54","Jeremy McNichols",WAS,"vs. PHI","2 out of 5 stars","F","4.2"
"55","Braelon Allen",NYJ,"vs. LAR","3 out of 5 stars","F","4.0"
"56","Roschon Johnson",CHI,"vs. DET","3 out of 5 stars","F","4.0"
"57","Jamaal Williams",NO,"at GB","2 out of 5 stars","F","3.8"
"58","Chris Brooks",GB,"vs. NO","4 out of 5 stars","F","3.7"
"59","D'Onta Foreman",CLE,"at CIN","4 out of 5 stars","F","3.6"
"60","Emanuel Wilson",GB,"vs. NO","4 out of 5 stars","F","3.5"
"61","Cordarrelle Patterson",PIT,"at BAL","3 out of 5 stars","F","3.5"
"62","Sean Tucker",TB,"at DAL","4 out of 5 stars","F","3.4"
"63","Pierre Strong Jr.",CLE,"at CIN","4 out of 5 stars","F","3.4"
"64","Samaje Perine",KC,"vs. HOU","2 out of 5 stars","F","3.2"
"65","Ezekiel Elliott",DAL,"vs. TB","2 out of 5 stars","F","2.9"
"66","DeeJay Dallas",ARI,"at CAR","4 out of 5 stars","F","2.5"
"67","Ke'Shawn Vaughn",SF,"at MIA","4 out of 5 stars","F","2.4"
"68","Kyle Juszczyk",SF,"at MIA","4 out of 5 stars","F","2.4"
"69","Jaylen Wright",MIA,"vs. SF","4 out of 5 stars","F","2.2"
"70","Khalil Herbert",CIN,"vs. CLE","4 out of 5 stars","F","2.1"
"71","Dare Ogunbowale",HOU,"at KC","2 out of 5 stars","F","2.1"
"72","Trey Sermon",IND,"vs. TEN","3 out of 5 stars","F","2.0"
"73","Mike Boone",CAR,"vs. ARI","3 out of 5 stars","F","1.9"
"74","Israel Abanikanda",SF,"at MIA","4 out of 5 stars","F","1.8"
"75","Chris Rodriguez Jr.",WAS,"vs. PHI","2 out of 5 stars","F","1.6"
"76","Hunter Luepke",DAL,"vs. TB","2 out of 5 stars","F","1.6"
"77","Kenny McIntosh",SEA,"vs. MIN","2 out of 5 stars","F","1.5"
"78","Dameon Pierce",HOU,"at KC","2 out of 5 stars","F","1.4"
"79","Sione Vaki",DET,"at CHI","4 out of 5 stars","F","1.3"
"80","Alec Ingold",MIA,"vs. SF","4 out of 5 stars","F","1.2"
"81","Will Shipley",PHI,"at WAS","4 out of 5 stars","F","1.2"
"82","Tyler Goodson",IND,"vs. TEN","3 out of 5 stars","F","1.1"
"83","Ty Chandler",MIN,"at SEA","3 out of 5 stars","F","1.0"
"84","Julius Chestnut",TEN,"at IND","3 out of 5 stars","F","1.0"
"85","Hassan Haskins",LAC,"vs. DEN","2 out of 5 stars","F","0.6"
"86","Raheem Blackshear",CAR,"vs. ARI","3 out of 5 stars","F","0.6"
"87","Jordan Mims",NO,"at GB","2 out of 5 stars","F","0.5"
"88","C.J. Ham",MIN,"at SEA","3 out of 5 stars","F","0.4"
"89","Rasheen Ali",BAL,"vs. PIT","3 out of 5 stars","F","0.4"
"90","Michael Burton",DEN,"at LAC","1 out of 5 stars","F","0.3"
"91","Eric Gray",NYG,"at ATL","3 out of 5 stars","F","0.3"
"92","Patrick Ricard",BAL,"vs. PIT","3 out of 5 stars","F","0.3"
"93","Travis Homer",CHI,"vs. DET","3 out of 5 stars","F","0.3"
"94","Dylan Laube",LV,"vs. JAC","4 out of 5 stars","F","0.2"
