"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Jahmyr Gibbs",DET,"at SF","4 out of 5 stars","A+","20.2"
"2","Saquon Barkley",PHI,"vs. DAL","4 out of 5 stars","A+","18.7"
"3","Chase Brown",CIN,"vs. DEN","3 out of 5 stars","A","17.7"
"4","Bijan Robinson",ATL,"at WAS","4 out of 5 stars","A","16.9"
"5","Derrick Henry",BAL,"at HOU","2 out of 5 stars","A","16.7"
"6","Jonathan Taylor",IND,"at NYG","4 out of 5 stars","A","16.6"
"7","Kyren Williams",LAR,"vs. ARI","3 out of 5 stars","A","16.1"
"8","Josh Jacobs",GB,"at MIN","2 out of 5 stars","A","16.1"
"9","De'Von Achane",MIA,"at CLE","4 out of 5 stars","A","16.1"
"10","Bucky Irving",TB,"vs. CAR","4 out of 5 stars","A","16.0"
"11","Aaron Jones Sr.",MIN,"vs. GB","3 out of 5 stars","A-","15.7"
"12","Zach Charbonnet",SEA,"at CHI","4 out of 5 stars","B+","15.3"
"13","Joe Mixon",HOU,"vs. BAL","3 out of 5 stars","B+","14.3"
"14","James Cook",BUF,"vs. NYJ","2 out of 5 stars","B+","14.2"
"15","Breece Hall",NYJ,"at BUF","4 out of 5 stars","B","13.7"
"16","Brian Robinson Jr.",WAS,"vs. ATL","3 out of 5 stars","B","13.6"
"17","James Conner",ARI,"at LAR","3 out of 5 stars","B","13.3"
"18","Jerome Ford",CLE,"vs. MIA","4 out of 5 stars","B","13.0"
"19","Rico Dowdle",DAL,"at PHI","2 out of 5 stars","B","13.0"
"20","Tyjae Spears",TEN,"at JAC","3 out of 5 stars","B-","12.2"
"21","D'Andre Swift",CHI,"vs. SEA","2 out of 5 stars","B-","12.0"
"22","Tyrone Tracy Jr.",NYG,"vs. IND","3 out of 5 stars","B-","12.0"
"23","J.K. Dobbins",LAC,"at NE","4 out of 5 stars","C+","11.9"
"24","Rachaad White",TB,"vs. CAR","4 out of 5 stars","C+","11.8"
"25","Alexander Mattison",LV,"at NO","4 out of 5 stars","C+","11.7"
"26","Kendre Miller",NO,"vs. LV","4 out of 5 stars","C+","11.2"
"27","Travis Etienne Jr.",JAC,"vs. TEN","3 out of 5 stars","C","10.9"
"28","Rhamondre Stevenson",NE,"vs. LAC","2 out of 5 stars","C","10.3"
"29","Tank Bigsby",JAC,"vs. TEN","3 out of 5 stars","C","10.2"
"30","Jaylen Warren",PIT,"vs. KC","2 out of 5 stars","C","10.1"
"31","Isaac Guerendo",SF,"vs. DET","3 out of 5 stars","C","9.9"
"32","Isiah Pacheco",KC,"at PIT","3 out of 5 stars","C","9.8"
"33","Najee Harris",PIT,"vs. KC","2 out of 5 stars","C","9.7"
"34","Ameer Abdullah",LV,"at NO","4 out of 5 stars","C-","9.3"
"35","Javonte Williams",DEN,"at CIN","4 out of 5 stars","C-","8.6"
"36","Antonio Gibson",NE,"vs. LAC","2 out of 5 stars","C-","8.4"
"37","Kareem Hunt",KC,"at PIT","3 out of 5 stars","C-","7.3"
"38","Tyler Allgeier",ATL,"at WAS","4 out of 5 stars","D+","7.1"
"39","Kimani Vidal",LAC,"at NE","4 out of 5 stars","D+","6.7"
"40","Raheem Mostert",MIA,"at CLE","4 out of 5 stars","D+","6.6"
"41","Devin Singletary",NYG,"vs. IND","3 out of 5 stars","D","6.2"
"42","Ray Davis",BUF,"vs. NYJ","2 out of 5 stars","D","6.1"
"43","Audric Estime",DEN,"at CIN","4 out of 5 stars","D","5.6"
"44","Kenneth Gainwell",PHI,"vs. DAL","4 out of 5 stars","D-","5.3"
"45","Ty Johnson",BUF,"vs. NYJ","2 out of 5 stars","D-","5.1"
"46","Patrick Taylor Jr.",SF,"vs. DET","3 out of 5 stars","D","4.8"
"47","Jaleel McLaughlin",DEN,"at CIN","4 out of 5 stars","D","4.8"
"48","Blake Corum",LAR,"vs. ARI","3 out of 5 stars","F","4.5"
"49","Raheem Blackshear",CAR,"at TB","2 out of 5 stars","D","4.2"
"50","Kenny McIntosh",SEA,"at CHI","4 out of 5 stars","F","4.1"
"51","Roschon Johnson",CHI,"vs. SEA","2 out of 5 stars","F","3.9"
"52","Jeremy McNichols",WAS,"vs. ATL","3 out of 5 stars","F","3.7"
"53","Craig Reynolds",DET,"at SF","4 out of 5 stars","F","3.7"
"54","Cam Akers",MIN,"vs. GB","3 out of 5 stars","F","3.6"
"55","Mike Boone",CAR,"at TB","2 out of 5 stars","D-","3.5"
"56","Braelon Allen",NYJ,"at BUF","4 out of 5 stars","F","3.4"
"57","Jamaal Williams",NO,"vs. LV","4 out of 5 stars","F","3.4"
"58","Isaiah Davis",NYJ,"at BUF","4 out of 5 stars","F","3.3"
"59","Samaje Perine",KC,"at PIT","3 out of 5 stars","F","3.3"
