"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Travis Kelce",KC,"vs. BAL","2 out of 5 stars","A+","12.1"
"2","Sam LaPorta",DET,"vs. LAR","4 out of 5 stars","A","11.6"
"3","Trey McBride",ARI,"at BUF","3 out of 5 stars","A","10.5"
"4","Mark Andrews",BAL,"at KC","2 out of 5 stars","A-","10.2"
"5","Dalton Kincaid",BUF,"vs. ARI","3 out of 5 stars","B+","10.0"
"6","Evan Engram",JAC,"at MIA","4 out of 5 stars","B","9.9"
"7","Kyle Pitts",ATL,"vs. PIT","3 out of 5 stars","B","9.8"
"8","George Kittle",SF,"vs. NYJ","3 out of 5 stars","B","9.0"
"9","David Njoku",CLE,"vs. DAL","3 out of 5 stars","B-","8.9"
"10","Jake Ferguson",DAL,"at CLE","4 out of 5 stars","C+","8.5"
"11","Dallas Goedert",PHI,"vs. GB","3 out of 5 stars","C","8.1"
"12","Brock Bowers",LV,"at LAC","4 out of 5 stars","C","7.8"
"13","Dalton Schultz",HOU,"at IND","2 out of 5 stars","C","7.5"
"14","Taysom Hill",NO,"vs. CAR","3 out of 5 stars","C-","6.7"
"15","Pat Freiermuth",PIT,"at ATL","4 out of 5 stars","D+","6.5"
"16","Tyler Conklin",NYJ,"at SF","2 out of 5 stars","D+","6.2"
"17","Hunter Henry",NE,"at CIN","3 out of 5 stars","D+","6.1"
"18","Cade Otton",TB,"vs. WAS","4 out of 5 stars","D","6.1"
"19","Luke Musgrave",GB,"at PHI","3 out of 5 stars","D","6.1"
"20","Cole Kmet",CHI,"vs. TEN","3 out of 5 stars","D-","6.0"
"21","Colby Parkinson",LAR,"at DET","3 out of 5 stars","D-","5.9"
"22","Noah Fant",SEA,"vs. DEN","4 out of 5 stars","D-","5.7"
"23","Zach Ertz",WAS,"at TB","3 out of 5 stars","F","5.4"
"24","Jonnu Smith",MIA,"vs. JAC","4 out of 5 stars","F","5.4"
"25","Juwan Johnson",NO,"vs. CAR","3 out of 5 stars","F","4.9"
"26","Chig Okonkwo",TEN,"at CHI","4 out of 5 stars","F","4.9"
"27","Mike Gesicki",CIN,"vs. NE","3 out of 5 stars","F","4.9"
"28","Isaiah Likely",BAL,"at KC","2 out of 5 stars","F","4.5"
"29","Greg Dulcich",DEN,"at SEA","3 out of 5 stars","F","4.4"
"30","Michael Mayer",LV,"at LAC","4 out of 5 stars","F","4.0"
"31","Tucker Kraft",GB,"at PHI","3 out of 5 stars","F","4.0"
"32","Dawson Knox",BUF,"vs. ARI","3 out of 5 stars","F","3.9"
"33","Ja'Tavion Sanders",CAR,"at NO","3 out of 5 stars","F","3.9"
"34","Kylen Granson",IND,"vs. HOU","3 out of 5 stars","F","3.9"
"35","Gerald Everett",CHI,"vs. TEN","3 out of 5 stars","F","3.8"
"36","Ben Sinnott",WAS,"at TB","3 out of 5 stars","F","3.7"
"37","Johnny Mundt",MIN,"at NYG","2 out of 5 stars","F","3.6"
"38","Hayden Hurst",LAC,"vs. LV","3 out of 5 stars","F","3.6"
"39","Will Dissly",LAC,"vs. LV","3 out of 5 stars","F","3.5"
"40","Theo Johnson",NYG,"vs. MIN","4 out of 5 stars","F","3.2"
"41","Daniel Bellinger",NYG,"vs. MIN","4 out of 5 stars","F","3.2"
"42","Josh Oliver",MIN,"at NYG","2 out of 5 stars","F","3.0"
"43","Noah Gray",KC,"vs. BAL","2 out of 5 stars","F","2.6"
"44","Austin Hooper",NE,"at CIN","3 out of 5 stars","F","2.4"
"45","Adam Trautman",DEN,"at SEA","3 out of 5 stars","F","2.4"
"46","Josh Whyle",TEN,"at CHI","4 out of 5 stars","F","2.3"
"47","Tanner Hudson",CIN,"vs. NE","3 out of 5 stars","F","2.2"
"48","Foster Moreau",NO,"vs. CAR","3 out of 5 stars","F","2.2"
"49","Jeremy Ruckert",NYJ,"at SF","2 out of 5 stars","F","2.2"
"50","Will Mallory",IND,"vs. HOU","3 out of 5 stars","F","2.0"
"51","Mo Alie-Cox",IND,"vs. HOU","3 out of 5 stars","F","1.9"
"52","Elijah Higgins",ARI,"at BUF","3 out of 5 stars","F","1.8"
"53","Brevin Jordan",HOU,"at IND","2 out of 5 stars","F","1.8"
"54","Brock Wright",DET,"vs. LAR","4 out of 5 stars","F","1.8"
"55","Drew Sample",CIN,"vs. NE","3 out of 5 stars","F","1.7"
"56","Darnell Washington",PIT,"at ATL","4 out of 5 stars","F","1.7"
"57","Davis Allen",LAR,"at DET","3 out of 5 stars","F","1.6"
"58","Durham Smythe",MIA,"vs. JAC","4 out of 5 stars","F","1.6"
"59","Jordan Akins",CLE,"vs. DAL","3 out of 5 stars","F","1.6"
"60","Drew Ogletree",IND,"vs. HOU","3 out of 5 stars","F","1.6"
"61","Luke Schoonmaker",DAL,"at CLE","4 out of 5 stars","F","1.6"
"62","Lucas Krull",DEN,"at SEA","3 out of 5 stars","F","1.5"
"63","Charlie Woerner",ATL,"vs. PIT","3 out of 5 stars","F","1.4"
"64","Payne Durham",TB,"vs. WAS","4 out of 5 stars","F","1.4"
"65","John Bates",WAS,"at TB","3 out of 5 stars","F","1.3"
"66","Luke Farrell",JAC,"at MIA","4 out of 5 stars","F","1.3"
"67","Stone Smartt",LAC,"vs. LV","3 out of 5 stars","F","1.3"
"68","Tip Reiman",ARI,"at BUF","3 out of 5 stars","F","1.2"
"69","Connor Heyward",PIT,"at ATL","4 out of 5 stars","F","1.2"
"70","Grant Calcaterra",PHI,"vs. GB","3 out of 5 stars","F","1.2"
"71","Erick All Jr.",CIN,"vs. NE","3 out of 5 stars","F","1.1"
"72","Cade Stover",HOU,"at IND","2 out of 5 stars","F","1.0"
"73","Julian Hill",MIA,"vs. JAC","4 out of 5 stars","F","0.9"
"74","Tommy Tremble",CAR,"at NO","3 out of 5 stars","F","0.9"
"75","Chris Manhertz",NYG,"vs. MIN","4 out of 5 stars","F","0.8"
"76","MyCole Pruitt",PIT,"at ATL","4 out of 5 stars","F","0.8"
"77","Harrison Bryant",LV,"at LAC","4 out of 5 stars","F","0.8"
"78","Jared Wiley",KC,"vs. BAL","2 out of 5 stars","F","0.8"
"79","Jaheim Bell",NE,"at CIN","3 out of 5 stars","F","0.8"
"80","Brenton Strange",JAC,"at MIA","4 out of 5 stars","F","0.8"
"81","Ross Dwelley",ATL,"vs. PIT","3 out of 5 stars","F","0.8"
"82","Hunter Long",LAR,"at DET","3 out of 5 stars","F","0.8"
"83","Pharaoh Brown",SEA,"vs. DEN","4 out of 5 stars","F","0.7"
"84","Eric Saubert",SF,"vs. NYJ","3 out of 5 stars","F","0.7"
"85","Nate Adkins",DEN,"at SEA","3 out of 5 stars","F","0.7"
"86","Jake Tonges",SF,"vs. NYJ","3 out of 5 stars","F","0.7"
"87","Charlie Kolar",BAL,"at KC","2 out of 5 stars","F","0.6"
"88","Brady Russell",SEA,"vs. DEN","4 out of 5 stars","F","0.6"
"89","Ben Sims",GB,"at PHI","3 out of 5 stars","F","0.6"
"90","Ko Kieft",TB,"vs. WAS","4 out of 5 stars","F","0.6"
"91","AJ Barner",SEA,"vs. DEN","4 out of 5 stars","F","0.6"
"92","Marcedes Lewis",CHI,"vs. TEN","3 out of 5 stars","F","0.6"
"93","Nick Muse",MIN,"at NYG","2 out of 5 stars","F","0.5"
"94","Ian Thomas",CAR,"at NO","3 out of 5 stars","F","0.5"
"95","Brenden Bates",NYJ,"at SF","2 out of 5 stars","F","0.5"
"96","Nick Vannett",TEN,"at CHI","4 out of 5 stars","F","0.5"
