"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Pittsburgh Steelers",PIT,"at LV","5 out of 5 stars","A+","8.3"
"2","Philadelphia Eagles",PHI,"vs. CLE","5 out of 5 stars","A+","7.5"
"3","Houston Texans",HOU,"at NE","5 out of 5 stars","A","7.3"
"4","Chicago Bears",CHI,"vs. JAC","3 out of 5 stars","A","6.9"
"5","Los Angeles Chargers",LAC,"at DEN","3 out of 5 stars","A-","6.7"
"6","Denver Broncos",DEN,"vs. LAC","3 out of 5 stars","B+","6.7"
"7","San Francisco 49ers",SF,"at SEA","3 out of 5 stars","B+","6.5"
"8","New York Jets",NYJ,"vs. BUF","1 out of 5 stars","B","6.4"
"9","Green Bay Packers",GB,"vs. ARI","2 out of 5 stars","B","6.4"
"10","Indianapolis Colts",IND,"at TEN","5 out of 5 stars","B","6.3"
"11","Buffalo Bills",BUF,"at NYJ","2 out of 5 stars","B-","6.3"
"12","Atlanta Falcons",ATL,"at CAR","4 out of 5 stars","C+","6.2"
"13","Baltimore Ravens",BAL,"vs. WAS","1 out of 5 stars","C","6.2"
"14","Tampa Bay Buccaneers",TB,"at NO","3 out of 5 stars","C","6.1"
"15","New England Patriots",NE,"vs. HOU","2 out of 5 stars","C","6.0"
"16","Seattle Seahawks",SEA,"vs. SF","1 out of 5 stars","C-","5.9"
"17","Detroit Lions",DET,"at DAL","1 out of 5 stars","C-","5.9"
"18","Cincinnati Bengals",CIN,"at NYG","5 out of 5 stars","D+","5.8"
"19","Tennessee Titans",TEN,"vs. IND","2 out of 5 stars","D","5.7"
"20","New Orleans Saints",NO,"vs. TB","2 out of 5 stars","D+","5.7"
"21","Las Vegas Raiders",LV,"vs. PIT","2 out of 5 stars","D","5.7"
"22","Cleveland Browns",CLE,"at PHI","3 out of 5 stars","D","5.6"
"23","Jacksonville Jaguars",JAC,"at CHI","3 out of 5 stars","D","5.5"
"24","Dallas Cowboys",DAL,"vs. DET","2 out of 5 stars","D-","5.3"
"25","New York Giants",NYG,"vs. CIN","3 out of 5 stars","F","5.1"
"26","Washington Commanders",WAS,"at BAL","1 out of 5 stars","F","5.0"
"27","Carolina Panthers",CAR,"vs. ATL","1 out of 5 stars","F","4.9"
"28","Arizona Cardinals",ARI,"at GB","3 out of 5 stars","F","4.9"
