"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Josh Allen",BUF,"vs. NYJ","3 out of 5 stars","A+","24.3"
"2","Lamar Jackson",BAL,"at HOU","2 out of 5 stars","A","22.8"
"3","Jayden Daniels",WAS,"vs. ATL","4 out of 5 stars","A","21.4"
"4","Joe Burrow",CIN,"vs. DEN","2 out of 5 stars","A","20.3"
"5","Baker Mayfield",TB,"vs. CAR","5 out of 5 stars","A","19.5"
"6","Sam Darnold",MIN,"vs. GB","2 out of 5 stars","A","18.8"
"7","Jared Goff",DET,"at SF","2 out of 5 stars","B+","18.3"
"8","Bo Nix",DEN,"at CIN","4 out of 5 stars","B+","18.2"
"9","Brock Purdy",SF,"vs. DET","2 out of 5 stars","B","18.0"
"10","Kyler Murray",ARI,"at LAR","3 out of 5 stars","B","17.7"
"11","Jordan Love",GB,"at MIN","2 out of 5 stars","B","17.3"
"12","Patrick Mahomes II",KC,"at PIT","1 out of 5 stars","B-","17.0"
"13","Justin Herbert",LAC,"at NE","4 out of 5 stars","B-","16.6"
"14","Matthew Stafford",LAR,"vs. ARI","3 out of 5 stars","C+","16.3"
"15","Caleb Williams",CHI,"vs. SEA","3 out of 5 stars","C","16.1"
"16","Geno Smith",SEA,"at CHI","2 out of 5 stars","C","15.9"
"17","Bryce Young",CAR,"at TB","4 out of 5 stars","C-","15.9"
"18","Drake Maye",NE,"vs. LAC","3 out of 5 stars","D+","15.8"
"19","C.J. Stroud",HOU,"vs. BAL","3 out of 5 stars","D+","15.7"
"20","Mason Rudolph",TEN,"at JAC","5 out of 5 stars","D-","15.6"
"21","Aaron Rodgers",NYJ,"at BUF","4 out of 5 stars","D-","15.5"
"22","Russell Wilson",PIT,"vs. KC","2 out of 5 stars","F","15.2"
"23","Michael Penix Jr.",ATL,"at WAS","5 out of 5 stars","F","14.9"
"24","Aidan O'Connell",LV,"at NO","2 out of 5 stars","F","14.5"
"25","Tua Tagovailoa",MIA,"at CLE","4 out of 5 stars","F","14.1"
"26","Mac Jones",JAC,"vs. TEN","3 out of 5 stars","F","13.6"
"27","Joe Flacco",IND,"at NYG","4 out of 5 stars","F","13.2"
"28","Kenny Pickett",PHI,"vs. DAL","4 out of 5 stars","F","12.9"
"29","Cooper Rush",DAL,"at PHI","2 out of 5 stars","F","12.6"
"30","Dorian Thompson-Robinson",CLE,"vs. MIA","3 out of 5 stars","F","12.4"
"31","Spencer Rattler",NO,"vs. LV","4 out of 5 stars","F","12.2"
"32","Drew Lock",NYG,"vs. IND","3 out of 5 stars","F","12.0"
"33","Tyler Huntley",MIA,"at CLE","4 out of 5 stars","F","7.0"
"34","Sam Howell",SEA,"at CHI","2 out of 5 stars","F","0.2"
"35","Carson Wentz",KC,"at PIT","1 out of 5 stars","F","0.2"
"36","Desmond Ridder",LV,"at NO","2 out of 5 stars","F","0.2"
"37","Tommy DeVito",NYG,"vs. IND","3 out of 5 stars","F","0.2"
"38","Jake Haener",NO,"vs. LV","4 out of 5 stars","F","0.2"
"39","Will Levis",TEN,"at JAC","5 out of 5 stars","F","0.1"
"40","Jameis Winston",CLE,"vs. MIA","3 out of 5 stars","F","0.1"
"41","Kirk Cousins",ATL,"at WAS","5 out of 5 stars","F","0.1"
