"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Cincinnati Bengals",CIN,"vs. NE","5 out of 5 stars","A+","8.7"
"2","Chicago Bears",CHI,"vs. TEN","3 out of 5 stars","A","8.3"
"3","New Orleans Saints",NO,"vs. CAR","5 out of 5 stars","A","8.1"
"4","Seattle Seahawks",SEA,"vs. DEN","4 out of 5 stars","A-","7.9"
"5","San Francisco 49ers",SF,"vs. NYJ","5 out of 5 stars","B+","7.9"
"6","Tampa Bay Buccaneers",TB,"vs. WAS","5 out of 5 stars","B+","7.8"
"7","Dallas Cowboys",DAL,"at CLE","5 out of 5 stars","B","7.7"
"8","Minnesota Vikings",MIN,"at NYG","5 out of 5 stars","B","7.6"
"9","Cleveland Browns",CLE,"vs. DAL","1 out of 5 stars","B","7.6"
"10","Los Angeles Chargers",LAC,"vs. LV","3 out of 5 stars","B-","7.5"
"11","Buffalo Bills",BUF,"vs. ARI","4 out of 5 stars","B-","7.3"
"12","Atlanta Falcons",ATL,"vs. PIT","2 out of 5 stars","C+","6.9"
"13","New York Giants",NYG,"vs. MIN","4 out of 5 stars","C","6.8"
"14","Pittsburgh Steelers",PIT,"at ATL","4 out of 5 stars","C","6.6"
"15","New York Jets",NYJ,"at SF","1 out of 5 stars","C","6.6"
"16","Houston Texans",HOU,"at IND","2 out of 5 stars","C","6.5"
"17","Kansas City Chiefs",KC,"vs. BAL","1 out of 5 stars","C","6.4"
"18","Detroit Lions",DET,"vs. LAR","1 out of 5 stars","C","6.1"
"19","Miami Dolphins",MIA,"vs. JAC","3 out of 5 stars","C-","6.1"
"20","Philadelphia Eagles",PHI,"vs. GB","2 out of 5 stars","D+","6.1"
"21","Tennessee Titans",TEN,"at CHI","5 out of 5 stars","D","6.0"
"22","Las Vegas Raiders",LV,"at LAC","3 out of 5 stars","D-","5.9"
"23","Washington Commanders",WAS,"at TB","2 out of 5 stars","F","5.8"
"24","Baltimore Ravens",BAL,"at KC","3 out of 5 stars","F","5.8"
"25","Denver Broncos",DEN,"at SEA","3 out of 5 stars","F","5.7"
"26","Carolina Panthers",CAR,"at NO","3 out of 5 stars","F","5.7"
"27","Green Bay Packers",GB,"at PHI","2 out of 5 stars","F","5.7"
"28","Jacksonville Jaguars",JAC,"at MIA","2 out of 5 stars","F","5.6"
"29","New England Patriots",NE,"at CIN","3 out of 5 stars","F","5.4"
"30","Indianapolis Colts",IND,"vs. HOU","3 out of 5 stars","F","5.4"
"31","Arizona Cardinals",ARI,"at BUF","1 out of 5 stars","F","5.1"
"32","Los Angeles Rams",LAR,"at DET","2 out of 5 stars","F","4.8"
