"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","CeeDee Lamb",DAL,"at PIT","3 out of 5 stars","A+","15.8"
"2","Nico Collins",HOU,"vs. BUF","3 out of 5 stars","A+","14.7"
"3","Justin Jefferson",MIN,"vs. NYJ","3 out of 5 stars","A+","14.4"
"4","Ja'Marr Chase",CIN,"vs. BAL","3 out of 5 stars","A+","14.2"
"5","DK Metcalf",SEA,"vs. NYG","3 out of 5 stars","A+","14.1"
"6","Jayden Reed",GB,"at LAR","3 out of 5 stars","A","13.6"
"7","Deebo Samuel Sr.",SF,"vs. ARI","4 out of 5 stars","A","13.1"
"8","Chris Godwin",TB,"at ATL","3 out of 5 stars","A","12.9"
"9","Marvin Harrison Jr.",ARI,"at SF","3 out of 5 stars","A","12.9"
"10","Diontae Johnson",CAR,"at CHI","3 out of 5 stars","A","12.4"
"11","Mike Evans",TB,"at ATL","3 out of 5 stars","A","12.2"
"12","Drake London",ATL,"vs. TB","3 out of 5 stars","A","11.9"
"13","Stefon Diggs",HOU,"vs. BUF","3 out of 5 stars","A","11.7"
"14","Chris Olave",NO,"at KC","3 out of 5 stars","A","11.7"
"15","Garrett Wilson",NYJ,"at MIN","3 out of 5 stars","A","11.6"
"16","George Pickens",PIT,"vs. DAL","3 out of 5 stars","A","11.2"
"17","Brandon Aiyuk",SF,"vs. ARI","4 out of 5 stars","A-","11.1"
"18","Amari Cooper",CLE,"at WAS","3 out of 5 stars","A-","11.1"
"19","Zay Flowers",BAL,"at CIN","4 out of 5 stars","A-","11.1"
"20","Tee Higgins",CIN,"vs. BAL","3 out of 5 stars","A-","11.0"
"21","DJ Moore",CHI,"vs. CAR","3 out of 5 stars","A-","10.8"
"22","Terry McLaurin",WAS,"vs. CLE","2 out of 5 stars","B+","10.7"
"23","Michael Pittman Jr.",IND,"at JAC","3 out of 5 stars","B+","10.7"
"24","Dontayvion Wicks",GB,"at LAR","3 out of 5 stars","B+","10.6"
"25","Brian Thomas Jr.",JAC,"vs. IND","5 out of 5 stars","B","10.5"
"26","Tyreek Hill",MIA,"at NE","3 out of 5 stars","B","10.3"
"27","Jaxon Smith-Njigba",SEA,"vs. NYG","3 out of 5 stars","B","10.3"
"28","Xavier Worthy",KC,"vs. NO","3 out of 5 stars","B","10.0"
"29","Rashid Shaheed",NO,"at KC","3 out of 5 stars","B","9.9"
"30","Christian Kirk",JAC,"vs. IND","5 out of 5 stars","B-","9.8"
"31","Wan'Dale Robinson",NYG,"at SEA","3 out of 5 stars","B-","9.6"
"32","Courtland Sutton",DEN,"vs. LV","4 out of 5 stars","B-","9.2"
"33","Jakobi Meyers",LV,"at DEN","3 out of 5 stars","C+","9.1"
"34","Jerry Jeudy",CLE,"at WAS","3 out of 5 stars","C+","9.1"
"35","Darnell Mooney",ATL,"vs. TB","3 out of 5 stars","C+","8.9"
"36","Tutu Atwell",LAR,"vs. GB","3 out of 5 stars","C+","8.9"
"37","Josh Downs",IND,"at JAC","3 out of 5 stars","C+","8.9"
"38","Keenan Allen",CHI,"vs. CAR","3 out of 5 stars","C+","8.8"
"39","Xavier Legette",CAR,"at CHI","3 out of 5 stars","C+","8.7"
"40","Tank Dell",HOU,"vs. BUF","3 out of 5 stars","C","8.5"
"41","Jordan Whittington",LAR,"vs. GB","3 out of 5 stars","C","8.4"
"42","Jauan Jennings",SF,"vs. ARI","4 out of 5 stars","C","8.4"
"43","Jordan Addison",MIN,"vs. NYJ","3 out of 5 stars","C","8.4"
"44","Tyler Lockett",SEA,"vs. NYG","3 out of 5 stars","C","8.3"
"45","Tre Tucker",LV,"at DEN","3 out of 5 stars","C","8.2"
"46","Rome Odunze",CHI,"vs. CAR","3 out of 5 stars","C","8.2"
"47","Jaylen Waddle",MIA,"at NE","3 out of 5 stars","C","8.2"
"48","Michael Wilson",ARI,"at SF","3 out of 5 stars","C","7.9"
"49","Allen Lazard",NYJ,"at MIN","3 out of 5 stars","C-","7.7"
"50","Jalen Tolbert",DAL,"at PIT","3 out of 5 stars","C-","7.6"
"51","Ray-Ray McCloud III",ATL,"vs. TB","3 out of 5 stars","C-","7.5"
"52","Demarcus Robinson",LAR,"vs. GB","3 out of 5 stars","C-","7.3"
"53","Gabe Davis",JAC,"vs. IND","5 out of 5 stars","C-","7.2"
"54","Keon Coleman",BUF,"at HOU","4 out of 5 stars","C-","7.1"
"55","Greg Dortch",ARI,"at SF","3 out of 5 stars","D+","6.9"
"56","Mike Williams",NYJ,"at MIN","3 out of 5 stars","D+","6.9"
"57","Andrei Iosivas",CIN,"vs. BAL","3 out of 5 stars","D+","6.3"
"58","Rashod Bateman",BAL,"at CIN","4 out of 5 stars","D","6.2"
"59","Alec Pierce",IND,"at JAC","3 out of 5 stars","D","6.1"
"60","Ja'Lynn Polk",NE,"vs. MIA","3 out of 5 stars","D","6.0"
"61","DeMario Douglas",NE,"vs. MIA","3 out of 5 stars","D","6.0"
"62","Curtis Samuel",BUF,"at HOU","4 out of 5 stars","D","6.0"
"63","Justin Watson",KC,"vs. NO","3 out of 5 stars","D-","5.8"
"64","Darius Slayton",NYG,"at SEA","3 out of 5 stars","D-","5.5"
