"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Cleveland Browns",CLE,"vs. NYG","5 out of 5 stars","A+","8.4"
"2","San Francisco 49ers",SF,"at LAR","4 out of 5 stars","A","7.7"
"3","New York Jets",NYJ,"vs. NE","2 out of 5 stars","A","7.5"
"4","Tampa Bay Buccaneers",TB,"vs. DEN","4 out of 5 stars","A","7.3"
"5","Seattle Seahawks",SEA,"vs. MIA","4 out of 5 stars","B+","7.3"
"6","Pittsburgh Steelers",PIT,"vs. LAC","3 out of 5 stars","B+","7.1"
"7","Las Vegas Raiders",LV,"vs. CAR","5 out of 5 stars","B","7.1"
"8","Kansas City Chiefs",KC,"at ATL","3 out of 5 stars","B","7.1"
"9","Los Angeles Chargers",LAC,"at PIT","2 out of 5 stars","B-","7.1"
"10","Buffalo Bills",BUF,"vs. JAC","3 out of 5 stars","B-","7.0"
"11","Green Bay Packers",GB,"at TEN","5 out of 5 stars","B-","6.9"
"12","Indianapolis Colts",IND,"vs. CHI","5 out of 5 stars","C+","6.9"
"13","Chicago Bears",CHI,"at IND","4 out of 5 stars","C+","6.5"
"14","Tennessee Titans",TEN,"vs. GB","2 out of 5 stars","C","6.5"
"15","Houston Texans",HOU,"at MIN","3 out of 5 stars","C","6.4"
"16","Cincinnati Bengals",CIN,"vs. WAS","3 out of 5 stars","C","6.3"
"17","Baltimore Ravens",BAL,"at DAL","1 out of 5 stars","C-","6.2"
"18","New York Giants",NYG,"at CLE","4 out of 5 stars","D+","6.0"
"19","New England Patriots",NE,"at NYJ","4 out of 5 stars","D","5.9"
"20","Dallas Cowboys",DAL,"vs. BAL","1 out of 5 stars","D","5.8"
"21","New Orleans Saints",NO,"vs. PHI","2 out of 5 stars","D","5.8"
"22","Detroit Lions",DET,"at ARI","1 out of 5 stars","D-","5.8"
"23","Minnesota Vikings",MIN,"vs. HOU","2 out of 5 stars","F","5.8"
"24","Philadelphia Eagles",PHI,"at NO","1 out of 5 stars","F","5.7"
"25","Miami Dolphins",MIA,"at SEA","2 out of 5 stars","F","5.7"
"26","Denver Broncos",DEN,"at TB","2 out of 5 stars","F","5.5"
"27","Carolina Panthers",CAR,"at LV","4 out of 5 stars","F","5.4"
"28","Arizona Cardinals",ARI,"vs. DET","2 out of 5 stars","F","5.3"
"29","Jacksonville Jaguars",JAC,"at BUF","1 out of 5 stars","F","5.3"
"30","Atlanta Falcons",ATL,"vs. KC","2 out of 5 stars","F","5.2"
"31","Los Angeles Rams",LAR,"vs. SF","1 out of 5 stars","F","5.0"
"32","Washington Commanders",WAS,"at CIN","5 out of 5 stars","F","4.9"
