"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Lamar Jackson",BAL,"at CLE","4 out of 5 stars","A+","21.8"
"2","Josh Allen",BUF,"at SEA","4 out of 5 stars","A","20.7"
"3","Jalen Hurts",PHI,"at CIN","4 out of 5 stars","A","20.0"
"4","Jordan Love",GB,"at JAC","5 out of 5 stars","A","19.3"
"5","Joe Burrow",CIN,"vs. PHI","3 out of 5 stars","A-","18.6"
"6","Caleb Williams",CHI,"at WAS","5 out of 5 stars","B+","18.4"
"7","Sam Darnold",MIN,"at LAR","3 out of 5 stars","B","18.1"
"8","C.J. Stroud",HOU,"vs. IND","4 out of 5 stars","B+","17.8"
"9","Kyler Murray",ARI,"at MIA","3 out of 5 stars","B","17.6"
"10","Brock Purdy",SF,"vs. DAL","3 out of 5 stars","B-","17.4"
"11","Patrick Mahomes II",KC,"at LV","3 out of 5 stars","B-","17.2"
"12","Bo Nix",DEN,"vs. CAR","5 out of 5 stars","C+","17.1"
"13","Kirk Cousins",ATL,"at TB","3 out of 5 stars","C+","17.0"
"14","Tua Tagovailoa",MIA,"vs. ARI","4 out of 5 stars","C","16.8"
"15","Jared Goff",DET,"vs. TEN","3 out of 5 stars","C","16.7"
"16","Geno Smith",SEA,"vs. BUF","3 out of 5 stars","C","16.5"
"17","Baker Mayfield",TB,"vs. ATL","4 out of 5 stars","C","16.3"
"18","Dak Prescott",DAL,"at SF","2 out of 5 stars","C-","16.1"
"19","Anthony Richardson",IND,"at HOU","2 out of 5 stars","D+","16.0"
"20","Aaron Rodgers",NYJ,"at NE","4 out of 5 stars","D","15.9"
"21","Trevor Lawrence",JAC,"vs. GB","2 out of 5 stars","D","15.7"
"22","Russell Wilson",PIT,"vs. NYG","4 out of 5 stars","D-","15.6"
"23","Matthew Stafford",LAR,"vs. MIN","1 out of 5 stars","F","15.4"
"24","Jameis Winston",CLE,"vs. BAL","4 out of 5 stars","F","15.2"
"25","Marcus Mariota",WAS,"vs. CHI","2 out of 5 stars","F","15.1"
"26","Drake Maye",NE,"vs. NYJ","2 out of 5 stars","F","14.7"
"27","Justin Herbert",LAC,"vs. NO","2 out of 5 stars","F","14.2"
"28","Daniel Jones",NYG,"at PIT","3 out of 5 stars","F","13.7"
"29","Mason Rudolph",TEN,"at DET","2 out of 5 stars","F","12.9"
"30","Gardner Minshew II",LV,"vs. KC","2 out of 5 stars","F","12.1"
"31","Spencer Rattler",NO,"at LAC","4 out of 5 stars","F","11.4"
"32","Bryce Young",CAR,"at DEN","2 out of 5 stars","F","10.5"
"33","Jayden Daniels",WAS,"vs. CHI","2 out of 5 stars","F","0.4"
"34","Derek Carr",NO,"at LAC","4 out of 5 stars","F","0.2"
"35","Justin Fields",PIT,"vs. NYG","4 out of 5 stars","F","0.2"
"36","Andy Dalton",CAR,"at DEN","2 out of 5 stars","F","0.2"
"37","Will Levis",TEN,"at DET","2 out of 5 stars","F","0.2"
"38","Joe Flacco",IND,"at HOU","2 out of 5 stars","F","0.2"
"39","Jake Haener",NO,"at LAC","4 out of 5 stars","F","0.1"
"40","Dorian Thompson-Robinson",CLE,"vs. BAL","4 out of 5 stars","F","0.1"
