"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Minnesota Vikings",MIN,"at TEN","5 out of 5 stars","A+","8.5"
"2","Detroit Lions",DET,"vs. JAC","2 out of 5 stars","A","8.2"
"3","Houston Texans",HOU,"at DAL","4 out of 5 stars","A-","7.6"
"4","Green Bay Packers",GB,"at CHI","5 out of 5 stars","A-","7.5"
"5","Miami Dolphins",MIA,"vs. LV","5 out of 5 stars","B+","7.4"
"6","San Francisco 49ers",SF,"vs. SEA","3 out of 5 stars","B+","7.3"
"7","Los Angeles Rams",LAR,"at NE","5 out of 5 stars","B","6.9"
"8","New York Jets",NYJ,"vs. IND","3 out of 5 stars","B","6.8"
"9","Denver Broncos",DEN,"vs. ATL","3 out of 5 stars","B-","6.8"
"10","New Orleans Saints",NO,"vs. CLE","5 out of 5 stars","B-","6.7"
"11","Los Angeles Chargers",LAC,"vs. CIN","3 out of 5 stars","C+","6.3"
"12","Philadelphia Eagles",PHI,"vs. WAS","1 out of 5 stars","C+","6.1"
"13","Cleveland Browns",CLE,"at NO","5 out of 5 stars","C","6.0"
"14","Buffalo Bills",BUF,"vs. KC","2 out of 5 stars","C","6.0"
"15","Tennessee Titans",TEN,"vs. MIN","4 out of 5 stars","C","5.8"
"16","Chicago Bears",CHI,"vs. GB","2 out of 5 stars","C-","5.8"
"17","Kansas City Chiefs",KC,"at BUF","1 out of 5 stars","D+","5.7"
"18","Indianapolis Colts",IND,"at NYJ","2 out of 5 stars","D+","5.5"
"19","Baltimore Ravens",BAL,"at PIT","2 out of 5 stars","D+","5.4"
"20","Atlanta Falcons",ATL,"at DEN","3 out of 5 stars","D","5.3"
"21","Pittsburgh Steelers",PIT,"vs. BAL","1 out of 5 stars","D","5.3"
"22","Dallas Cowboys",DAL,"vs. HOU","2 out of 5 stars","D","5.3"
"23","New England Patriots",NE,"vs. LAR","2 out of 5 stars","D-","5.2"
"24","Washington Commanders",WAS,"at PHI","3 out of 5 stars","D-","5.1"
"25","Seattle Seahawks",SEA,"at SF","1 out of 5 stars","F","5.0"
"26","Cincinnati Bengals",CIN,"at LAC","2 out of 5 stars","F","4.9"
"27","Las Vegas Raiders",LV,"at MIA","5 out of 5 stars","F","4.9"
"28","Jacksonville Jaguars",JAC,"at DET","1 out of 5 stars","F","4.8"
