"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Josh Allen",BUF,"vs. JAC","5 out of 5 stars","A+","22.0"
"2","Lamar Jackson",BAL,"at DAL","3 out of 5 stars","A","21.5"
"3","Jalen Hurts",PHI,"at NO","2 out of 5 stars","A","21.0"
"4","Kyler Murray",ARI,"vs. DET","4 out of 5 stars","A","20.5"
"5","Patrick Mahomes II",KC,"at ATL","4 out of 5 stars","A-","19.9"
"6","Joe Burrow",CIN,"vs. WAS","5 out of 5 stars","A","19.3"
"7","C.J. Stroud",HOU,"at MIN","1 out of 5 stars","B+","18.9"
"8","Jayden Daniels",WAS,"at CIN","2 out of 5 stars","B+","18.4"
"9","Anthony Richardson",IND,"vs. CHI","2 out of 5 stars","B","18.0"
"10","Dak Prescott",DAL,"vs. BAL","2 out of 5 stars","B","17.7"
"11","Brock Purdy",SF,"at LAR","4 out of 5 stars","B","17.5"
"12","Jared Goff",DET,"at ARI","4 out of 5 stars","B-","17.2"
"13","Baker Mayfield",TB,"vs. DEN","4 out of 5 stars","B-","16.9"
"14","Derek Carr",NO,"vs. PHI","4 out of 5 stars","C+","16.8"
"15","Geno Smith",SEA,"vs. MIA","1 out of 5 stars","C+","16.5"
"16","Sam Darnold",MIN,"vs. HOU","5 out of 5 stars","C","16.3"
"17","Justin Fields",PIT,"vs. LAC","3 out of 5 stars","C-","16.1"
"18","Deshaun Watson",CLE,"vs. NYG","2 out of 5 stars","C-","16.0"
"19","Caleb Williams",CHI,"at IND","2 out of 5 stars","D+","15.8"
"20","Trevor Lawrence",JAC,"at BUF","2 out of 5 stars","D","15.7"
"21","Kirk Cousins",ATL,"vs. KC","3 out of 5 stars","D","15.4"
"22","Gardner Minshew II",LV,"vs. CAR","3 out of 5 stars","D","15.2"
"23","Aaron Rodgers",NYJ,"vs. NE","2 out of 5 stars","D-","14.9"
"24","Matthew Stafford",LAR,"vs. SF","3 out of 5 stars","F","14.7"
"25","Daniel Jones",NYG,"at CLE","1 out of 5 stars","F","14.5"
"26","Will Levis",TEN,"vs. GB","1 out of 5 stars","F","14.4"
"27","Justin Herbert",LAC,"at PIT","1 out of 5 stars","F","14.2"
"28","Andy Dalton",CAR,"at LV","1 out of 5 stars","F","13.9"
"29","Bo Nix",DEN,"at TB","4 out of 5 stars","F","13.5"
"30","Skylar Thompson",MIA,"at SEA","2 out of 5 stars","F","13.1"
"31","Malik Willis",GB,"at TEN","3 out of 5 stars","F","12.6"
"32","Jacoby Brissett",NE,"at NYJ","1 out of 5 stars","F","12.4"
"33","Jordan Love",GB,"at TEN","3 out of 5 stars","F","0.0"
"34","Bryce Young",CAR,"at LV","1 out of 5 stars","F","0.0"
"35","Drake Maye",NE,"at NYJ","1 out of 5 stars","F","0.0"
"36","Jameis Winston",CLE,"vs. NYG","2 out of 5 stars","F","0.0"
