"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Brock Bowers",LV,"vs. KC","3 out of 5 stars","A+","12.2"
"2","George Kittle",SF,"vs. DAL","3 out of 5 stars","A+","10.5"
"3","Travis Kelce",KC,"at LV","4 out of 5 stars","A","10.4"
"4","David Njoku",CLE,"vs. BAL","3 out of 5 stars","A-","9.6"
"5","Trey McBride",ARI,"at MIA","2 out of 5 stars","A-","9.6"
"6","Evan Engram",JAC,"vs. GB","4 out of 5 stars","B+","9.5"
"7","Jake Ferguson",DAL,"at SF","4 out of 5 stars","B","8.7"
"8","Cade Otton",TB,"vs. ATL","3 out of 5 stars","B","8.6"
"9","Kyle Pitts",ATL,"at TB","4 out of 5 stars","B","8.1"
"10","Tucker Kraft",GB,"at JAC","4 out of 5 stars","B-","8.1"
"11","Sam LaPorta",DET,"vs. TEN","2 out of 5 stars","C+","8.1"
"12","Dalton Kincaid",BUF,"at SEA","4 out of 5 stars","C","8.0"
"13","Cole Kmet",CHI,"at WAS","2 out of 5 stars","C","7.6"
"14","Hunter Henry",NE,"vs. NYJ","4 out of 5 stars","C-","7.2"
"15","Mark Andrews",BAL,"at CLE","3 out of 5 stars","C-","6.6"
"16","Dalton Schultz",HOU,"vs. IND","5 out of 5 stars","D+","6.4"
"17","Pat Freiermuth",PIT,"vs. NYG","3 out of 5 stars","D+","6.3"
"18","Noah Fant",SEA,"vs. BUF","3 out of 5 stars","D","6.2"
"19","Zach Ertz",WAS,"vs. CHI","3 out of 5 stars","D","6.2"
"20","Jonnu Smith",MIA,"vs. ARI","2 out of 5 stars","D","6.1"
"21","Isaiah Likely",BAL,"at CLE","3 out of 5 stars","D-","5.9"
"22","Colby Parkinson",LAR,"vs. MIN","3 out of 5 stars","D-","5.5"
"23","Will Dissly",LAC,"vs. NO","4 out of 5 stars","F","5.4"
"24","Tyler Conklin",NYJ,"at NE","2 out of 5 stars","F","5.3"
"25","Ja'Tavion Sanders",CAR,"at DEN","2 out of 5 stars","F","5.2"
"26","Taysom Hill",NO,"at LAC","2 out of 5 stars","F","4.9"
"27","Juwan Johnson",NO,"at LAC","2 out of 5 stars","F","4.6"
"28","Chig Okonkwo",TEN,"at DET","2 out of 5 stars","F","4.5"
"29","Johnny Mundt",MIN,"at LAR","4 out of 5 stars","F","4.3"
"30","Grant Calcaterra",PHI,"at CIN","3 out of 5 stars","F","4.2"
"31","Noah Gray",KC,"at LV","4 out of 5 stars","F","3.7"
"32","Mike Gesicki",CIN,"vs. PHI","3 out of 5 stars","F","3.7"
"33","Erick All Jr.",CIN,"vs. PHI","3 out of 5 stars","F","3.7"
"34","Theo Johnson",NYG,"at PIT","5 out of 5 stars","F","3.1"
"35","Lucas Krull",DEN,"vs. CAR","4 out of 5 stars","F","3.0"
"36","Darnell Washington",PIT,"vs. NYG","3 out of 5 stars","F","3.0"
"37","Austin Hooper",NE,"vs. NYJ","4 out of 5 stars","F","2.9"
"38","Foster Moreau",NO,"at LAC","2 out of 5 stars","F","2.9"
"39","Harrison Bryant",LV,"vs. KC","3 out of 5 stars","F","2.8"
"40","Josh Whyle",TEN,"at DET","2 out of 5 stars","F","2.4"
"41","Jordan Akins",CLE,"vs. BAL","3 out of 5 stars","F","2.4"
"42","Dawson Knox",BUF,"at SEA","4 out of 5 stars","F","2.3"
"43","Mo Alie-Cox",IND,"at HOU","2 out of 5 stars","F","2.2"
"44","Cade Stover",HOU,"vs. IND","5 out of 5 stars","F","2.1"
"45","Brock Wright",DET,"vs. TEN","2 out of 5 stars","F","2.0"
"46","Gerald Everett",CHI,"at WAS","2 out of 5 stars","F","1.9"
"47","AJ Barner",SEA,"vs. BUF","3 out of 5 stars","F","1.8"
"48","Josh Oliver",MIN,"at LAR","4 out of 5 stars","F","1.8"
"49","Adam Trautman",DEN,"vs. CAR","4 out of 5 stars","F","1.7"
"50","Nick Vannett",TEN,"at DET","2 out of 5 stars","F","1.7"
"51","Ben Sims",GB,"at JAC","4 out of 5 stars","F","1.6"
"52","Hayden Hurst",LAC,"vs. NO","4 out of 5 stars","F","1.6"
"53","Kylen Granson",IND,"at HOU","2 out of 5 stars","F","1.6"
"54","Brenton Strange",JAC,"vs. GB","4 out of 5 stars","F","1.6"
"55","Tommy Tremble",CAR,"at DEN","2 out of 5 stars","F","1.4"
"56","Ben Sinnott",WAS,"vs. CHI","3 out of 5 stars","F","1.4"
"57","Elijah Higgins",ARI,"at MIA","2 out of 5 stars","F","1.3"
"58","Drew Ogletree",IND,"at HOU","2 out of 5 stars","F","1.1"
"59","Charlie Kolar",BAL,"at CLE","3 out of 5 stars","F","1.1"
"60","Jeremy Ruckert",NYJ,"at NE","2 out of 5 stars","F","1.1"
"61","Ian Thomas",CAR,"at DEN","2 out of 5 stars","F","1.1"
"62","Luke Schoonmaker",DAL,"at SF","4 out of 5 stars","F","1.0"
"63","Drew Sample",CIN,"vs. PHI","3 out of 5 stars","F","1.0"
"64","Julian Hill",MIA,"vs. ARI","2 out of 5 stars","F","0.8"
"65","Jack Stoll",PHI,"at CIN","3 out of 5 stars","F","0.8"
"66","Eric Tomlinson",LAC,"vs. NO","4 out of 5 stars","F","0.8"
"67","MyCole Pruitt",PIT,"vs. NYG","3 out of 5 stars","F","0.8"
"68","Will Mallory",IND,"at HOU","2 out of 5 stars","F","0.7"
"69","Payne Durham",TB,"vs. ATL","3 out of 5 stars","F","0.6"
"70","Stone Smartt",LAC,"vs. NO","4 out of 5 stars","F","0.6"
"71","Durham Smythe",MIA,"vs. ARI","2 out of 5 stars","F","0.6"
"72","Geoff Swaim",CLE,"vs. BAL","3 out of 5 stars","F","0.5"
"73","Pharaoh Brown",SEA,"vs. BUF","3 out of 5 stars","F","0.5"
"74","Eric Saubert",SF,"vs. DAL","3 out of 5 stars","F","0.5"
"75","Jody Fortson Jr.",KC,"at LV","4 out of 5 stars","F","0.5"
"76","Tip Reiman",ARI,"at MIA","2 out of 5 stars","F","0.5"
"77","Luke Farrell",JAC,"vs. GB","4 out of 5 stars","F","0.4"
"78","Nate Adkins",DEN,"vs. CAR","4 out of 5 stars","F","0.4"
"79","Tanner Hudson",CIN,"vs. PHI","3 out of 5 stars","F","0.3"
"80","Hunter Long",LAR,"vs. MIN","3 out of 5 stars","F","0.2"
"81","John Bates",WAS,"vs. CHI","3 out of 5 stars","F","0.2"
"82","Charlie Woerner",ATL,"at TB","4 out of 5 stars","F","0.1"
"83","Daniel Bellinger",NYG,"at PIT","5 out of 5 stars","F","0.1"
"84","Connor Heyward",PIT,"vs. NYG","3 out of 5 stars","F","0.1"
"85","Davis Allen",LAR,"vs. MIN","3 out of 5 stars","F","0.0"
"86","Brevyn Spann-Ford",DAL,"at SF","4 out of 5 stars","F","0.0"
"87","Teagan Quitoriano",HOU,"vs. IND","5 out of 5 stars","F","0.0"
"88","Jared Wiley",KC,"at LV","4 out of 5 stars","F","0.0"
"89","Marcedes Lewis",CHI,"at WAS","2 out of 5 stars","F","0.0"
"90","Dallin Holker",NO,"at LAC","2 out of 5 stars","F","0.0"
"91","John Samuel Shenker",LV,"vs. KC","3 out of 5 stars","F","0.0"
"92","Quintin Morris",BUF,"at SEA","4 out of 5 stars","F","0.0"
"93","Jaheim Bell",NE,"vs. NYJ","4 out of 5 stars","F","0.0"
"94","Chris Manhertz",NYG,"at PIT","5 out of 5 stars","F","0.0"
"95","Jake Tonges",SF,"vs. DAL","3 out of 5 stars","F","0.0"
"96","Shane Zylstra",DET,"vs. TEN","2 out of 5 stars","F","0.0"
"97","Anthony Firkser",NYJ,"at NE","2 out of 5 stars","F","0.0"
"98","Ko Kieft",TB,"vs. ATL","3 out of 5 stars","F","0.0"
"99","Ross Dwelley",ATL,"at TB","4 out of 5 stars","F","0.0"
"100","Tanner Conner",MIA,"vs. ARI","2 out of 5 stars","F","0.0"
"101","Robert Tonyan",MIN,"at LAR","4 out of 5 stars","F","0.0"
"102","John FitzPatrick",GB,"at JAC","4 out of 5 stars","F","0.0"
"103","Brady Russell",SEA,"vs. BUF","3 out of 5 stars","F","0.0"
"104","Devin Culp",TB,"vs. ATL","3 out of 5 stars","F","0.0"
"105","Brayden Willis",SF,"vs. DAL","3 out of 5 stars","F","0.0"
"106","Colson Yankoff",WAS,"vs. CHI","3 out of 5 stars","F","0.0"
"107","Josiah Deguara",JAC,"vs. GB","4 out of 5 stars","F","0.0"
