"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Lamar Jackson",BAL,"vs. CIN","4 out of 5 stars","A+","23.2"
"2","Jalen Hurts",PHI,"at DAL","5 out of 5 stars","A","22.1"
"3","Josh Allen",BUF,"at IND","4 out of 5 stars","A","21.4"
"4","Brock Purdy",SF,"at TB","3 out of 5 stars","A","20.7"
"5","Jayden Daniels",WAS,"vs. PIT","2 out of 5 stars","A","20.0"
"6","Joe Burrow",CIN,"at BAL","4 out of 5 stars","A","19.2"
"7","Sam Darnold",MIN,"at JAC","5 out of 5 stars","B+","18.4"
"8","Matthew Stafford",LAR,"vs. MIA","3 out of 5 stars","B","17.8"
"9","Patrick Mahomes II",KC,"vs. DEN","2 out of 5 stars","B","17.2"
"10","Kirk Cousins",ATL,"at NO","2 out of 5 stars","B","16.9"
"11","Baker Mayfield",TB,"vs. SF","2 out of 5 stars","B-","16.7"
"12","Tua Tagovailoa",MIA,"at LAR","4 out of 5 stars","C+","16.6"
"13","Kyler Murray",ARI,"vs. NYJ","2 out of 5 stars","C+","16.5"
"14","Jared Goff",DET,"at HOU","3 out of 5 stars","C","16.3"
"15","Aaron Rodgers",NYJ,"at ARI","3 out of 5 stars","C","16.2"
"16","C.J. Stroud",HOU,"vs. DET","2 out of 5 stars","C","16.0"
"17","Daniel Jones",NYG,"at CAR","5 out of 5 stars","C-","15.9"
"18","Justin Herbert",LAC,"vs. TEN","3 out of 5 stars","C-","15.8"
"19","Caleb Williams",CHI,"vs. NE","4 out of 5 stars","D+","15.7"
"20","Bo Nix",DEN,"at KC","2 out of 5 stars","D","15.6"
"21","Russell Wilson",PIT,"at WAS","5 out of 5 stars","D","15.3"
"22","Drake Maye",NE,"at CHI","2 out of 5 stars","D-","15.1"
"23","Joe Flacco",IND,"vs. BUF","2 out of 5 stars","F","14.6"
"24","Derek Carr",NO,"vs. ATL","4 out of 5 stars","F","14.0"
"25","Cooper Rush",DAL,"vs. PHI","2 out of 5 stars","F","13.4"
"26","Bryce Young",CAR,"vs. NYG","4 out of 5 stars","F","12.9"
"27","Mac Jones",JAC,"vs. MIN","2 out of 5 stars","F","12.3"
"28","Mason Rudolph",TEN,"at LAC","4 out of 5 stars","F","12.0"
"29","Trevor Lawrence",JAC,"vs. MIN","2 out of 5 stars","F","4.7"
"30","Will Levis",TEN,"at LAC","4 out of 5 stars","F","1.6"
"31","Andy Dalton",CAR,"vs. NYG","4 out of 5 stars","F","0.2"
"32","Anthony Richardson",IND,"vs. BUF","2 out of 5 stars","F","0.2"
"33","Jacoby Brissett",NE,"at CHI","2 out of 5 stars","F","0.2"
"34","Marcus Mariota",WAS,"vs. PIT","2 out of 5 stars","F","0.2"
"35","Drew Lock",NYG,"at CAR","5 out of 5 stars","F","0.2"
"36","C.J. Beathard",JAC,"vs. MIN","2 out of 5 stars","F","0.1"
"37","Taylor Heinicke",LAC,"vs. TEN","3 out of 5 stars","F","0.1"
