"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Brock Bowers",LV,"at NO","4 out of 5 stars","A+","12.0"
"2","Trey McBride",ARI,"at LAR","3 out of 5 stars","A-","11.9"
"3","George Kittle",SF,"vs. DET","4 out of 5 stars","A","11.8"
"4","Sam LaPorta",DET,"at SF","4 out of 5 stars","B+","10.0"
"5","Jonnu Smith",MIA,"at CLE","3 out of 5 stars","B+","9.7"
"6","Travis Kelce",KC,"at PIT","4 out of 5 stars","B","9.4"
"7","Mark Andrews",BAL,"at HOU","2 out of 5 stars","B","8.3"
"8","T.J. Hockenson",MIN,"vs. GB","3 out of 5 stars","B-","8.2"
"9","Hunter Henry",NE,"vs. LAC","2 out of 5 stars","C+","8.1"
"10","Chig Okonkwo",TEN,"at JAC","4 out of 5 stars","C+","8.1"
"11","Dalton Schultz",HOU,"vs. BAL","3 out of 5 stars","C+","8.0"
"12","Tucker Kraft",GB,"at MIN","3 out of 5 stars","C","7.5"
"13","Jake Ferguson",DAL,"at PHI","3 out of 5 stars","C","7.1"
"14","Dalton Kincaid",BUF,"vs. NYJ","3 out of 5 stars","C-","7.1"
"15","Zach Ertz",WAS,"vs. ATL","4 out of 5 stars","C-","6.9"
"16","Pat Freiermuth",PIT,"vs. KC","3 out of 5 stars","C-","6.8"
"17","Brenton Strange",JAC,"vs. TEN","3 out of 5 stars","D+","6.2"
"18","Isaiah Likely",BAL,"at HOU","2 out of 5 stars","D","6.1"
"19","Juwan Johnson",NO,"vs. LV","4 out of 5 stars","D-","6.0"
"20","Kyle Pitts",ATL,"at WAS","3 out of 5 stars","F","5.7"
"21","Noah Fant",SEA,"at CHI","3 out of 5 stars","F","5.7"
"22","Austin Hooper",NE,"vs. LAC","2 out of 5 stars","F","5.3"
"23","Mike Gesicki",CIN,"vs. DEN","2 out of 5 stars","F","5.3"
"24","Noah Gray",KC,"at PIT","4 out of 5 stars","F","5.2"
"25","Tyler Conklin",NYJ,"at BUF","3 out of 5 stars","F","5.1"
"26","Cole Kmet",CHI,"vs. SEA","3 out of 5 stars","F","4.7"
"27","Foster Moreau",NO,"vs. LV","4 out of 5 stars","F","4.3"
"28","Jordan Akins",CLE,"vs. MIA","2 out of 5 stars","F","4.1"
"29","Grant Calcaterra",PHI,"vs. DAL","4 out of 5 stars","F","4.1"
"30","Daniel Bellinger",NYG,"vs. IND","4 out of 5 stars","F","3.9"
"31","Stone Smartt",LAC,"at NE","3 out of 5 stars","F","3.8"
"32","Michael Mayer",LV,"at NO","4 out of 5 stars","F","3.6"
"33","Ja'Tavion Sanders",CAR,"at TB","3 out of 5 stars","F","3.6"
"34","Dawson Knox",BUF,"vs. NYJ","3 out of 5 stars","F","3.5"
"35","Payne Durham",TB,"vs. CAR","3 out of 5 stars","F","3.3"
"36","Will Dissly",LAC,"at NE","3 out of 5 stars","F","3.1"
"37","Tommy Tremble",CAR,"at TB","3 out of 5 stars","F","3.1"
"38","Tyler Higbee",LAR,"vs. ARI","3 out of 5 stars","F","3.0"
"39","Lucas Krull",DEN,"at CIN","3 out of 5 stars","F","3.0"
"40","AJ Barner",SEA,"at CHI","3 out of 5 stars","F","2.8"
"41","Luke Farrell",JAC,"vs. TEN","3 out of 5 stars","F","2.6"
"42","Drew Sample",CIN,"vs. DEN","2 out of 5 stars","F","2.5"
