"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Bijan Robinson",ATL,"vs. KC","2 out of 5 stars","A+","17.9"
"2","Breece Hall",NYJ,"vs. NE","2 out of 5 stars","A+","17.4"
"3","Jordan Mason",SF,"at LAR","3 out of 5 stars","A+","16.8"
"4","Alvin Kamara",NO,"vs. PHI","2 out of 5 stars","A","16.5"
"5","Saquon Barkley",PHI,"at NO","1 out of 5 stars","A","15.9"
"6","De'Von Achane",MIA,"at SEA","3 out of 5 stars","A","15.8"
"7","Jonathan Taylor",IND,"vs. CHI","3 out of 5 stars","A","15.7"
"8","Jahmyr Gibbs",DET,"at ARI","4 out of 5 stars","A","14.7"
"9","James Cook",BUF,"vs. JAC","2 out of 5 stars","A-","14.6"
"10","Josh Jacobs",GB,"at TEN","3 out of 5 stars","A-","14.1"
"11","Derrick Henry",BAL,"at DAL","4 out of 5 stars","A-","13.9"
"12","James Conner",ARI,"vs. DET","1 out of 5 stars","B+","13.8"
"13","Kyren Williams",LAR,"vs. SF","3 out of 5 stars","B+","13.6"
"14","Travis Etienne Jr.",JAC,"at BUF","3 out of 5 stars","B","13.3"
"15","Rhamondre Stevenson",NE,"at NYJ","3 out of 5 stars","B","13.1"
"16","Zach Charbonnet",SEA,"vs. MIA","3 out of 5 stars","B+","12.9"
"17","Tony Pollard",TEN,"vs. GB","5 out of 5 stars","B","12.6"
"18","Brian Robinson Jr.",WAS,"at CIN","3 out of 5 stars","B","12.5"
"19","David Montgomery",DET,"at ARI","4 out of 5 stars","B","12.1"
"20","Rachaad White",TB,"vs. DEN","5 out of 5 stars","B","12.0"
"21","Aaron Jones",MIN,"vs. HOU","2 out of 5 stars","B","11.6"
"22","Zack Moss",CIN,"vs. WAS","5 out of 5 stars","B-","11.5"
"23","J.K. Dobbins",LAC,"at PIT","2 out of 5 stars","B-","11.5"
"24","Zamir White",LV,"vs. CAR","5 out of 5 stars","C+","11.4"
"25","D'Andre Swift",CHI,"at IND","5 out of 5 stars","C+","11.3"
"26","Jerome Ford",CLE,"vs. NYG","5 out of 5 stars","C+","11.1"
"27","Najee Harris",PIT,"vs. LAC","4 out of 5 stars","C+","11.0"
"28","Devin Singletary",NYG,"at CLE","3 out of 5 stars","C+","10.8"
"29","Chuba Hubbard",CAR,"at LV","4 out of 5 stars","C","10.8"
"30","Javonte Williams",DEN,"at TB","3 out of 5 stars","C","10.5"
