"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Lamar Jackson",BAL,"at TB","3 out of 5 stars","A+","23.1"
"2","Jayden Daniels",WAS,"vs. CAR","5 out of 5 stars","A","21.7"
"3","Jalen Hurts",PHI,"at NYG","4 out of 5 stars","A","20.8"
"4","Josh Allen",BUF,"vs. TEN","3 out of 5 stars","A","19.8"
"5","Jordan Love",GB,"vs. HOU","2 out of 5 stars","A-","19.0"
"6","Baker Mayfield",TB,"vs. BAL","3 out of 5 stars","B+","18.6"
"7","Joe Burrow",CIN,"at CLE","3 out of 5 stars","B+","18.2"
"8","Sam Darnold",MIN,"vs. DET","2 out of 5 stars","B","17.9"
"9","Brock Purdy",SF,"vs. KC","2 out of 5 stars","B","17.7"
"10","Geno Smith",SEA,"at ATL","3 out of 5 stars","B-","17.5"
"11","C.J. Stroud",HOU,"at GB","3 out of 5 stars","B-","17.4"
"12","Kirk Cousins",ATL,"vs. SEA","5 out of 5 stars","C+","17.2"
"13","Kyler Murray",ARI,"vs. LAC","2 out of 5 stars","C+","17.0"
"14","Patrick Mahomes II",KC,"at SF","3 out of 5 stars","C","16.9"
"15","Anthony Richardson",IND,"vs. MIA","3 out of 5 stars","C","16.8"
"16","Jared Goff",DET,"at MIN","1 out of 5 stars","C","16.6"
"17","Drake Maye",NE,"at JAC","4 out of 5 stars","C-","16.3"
"18","Trevor Lawrence",JAC,"vs. NE","3 out of 5 stars","C-","16.0"
"19","Daniel Jones",NYG,"vs. PHI","4 out of 5 stars","D+","15.8"
"20","Andy Dalton",CAR,"at WAS","5 out of 5 stars","D","15.4"
"21","Matthew Stafford",LAR,"vs. LV","4 out of 5 stars","D","15.1"
"22","Bo Nix",DEN,"at NO","2 out of 5 stars","D","14.7"
"23","Justin Herbert",LAC,"at ARI","3 out of 5 stars","D-","14.4"
"24","Aaron Rodgers",NYJ,"at PIT","3 out of 5 stars","D-","14.1"
"25","Deshaun Watson",CLE,"vs. CIN","4 out of 5 stars","F","13.8"
"26","Tyler Huntley",MIA,"at IND","4 out of 5 stars","F","13.5"
"27","Aidan O'Connell",LV,"at LAR","4 out of 5 stars","F","13.3"
"28","Will Levis",TEN,"at BUF","3 out of 5 stars","F","12.9"
"29","Russell Wilson",PIT,"vs. NYJ","2 out of 5 stars","F","12.5"
"30","Spencer Rattler",NO,"vs. DEN","2 out of 5 stars","F","11.7"
"31","Justin Fields",PIT,"vs. NYJ","2 out of 5 stars","F","0.2"
"32","Joe Flacco",IND,"vs. MIA","3 out of 5 stars","F","0.2"
"33","Gardner Minshew II",LV,"at LAR","4 out of 5 stars","F","0.2"
"34","Jameis Winston",CLE,"vs. CIN","4 out of 5 stars","F","0.2"
"35","Mason Rudolph",TEN,"at BUF","3 out of 5 stars","F","0.2"
