"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","CeeDee Lamb",DAL,"vs. DET","5 out of 5 stars","A+","16.7"
"2","Ja'Marr Chase",CIN,"at NYG","2 out of 5 stars","A+","14.8"
"3","Malik Nabers",NYG,"vs. CIN","4 out of 5 stars","A+","14.6"
"4","Amon-Ra St. Brown",DET,"at DAL","3 out of 5 stars","A+","13.8"
"5","Drake London",ATL,"at CAR","4 out of 5 stars","A+","13.1"
"6","Jayden Reed",GB,"vs. ARI","2 out of 5 stars","A+","12.8"
"7","A.J. Brown",PHI,"vs. CLE","2 out of 5 stars","A","12.8"
"8","DJ Moore",CHI,"vs. JAC","5 out of 5 stars","A","12.6"
"9","DK Metcalf",SEA,"vs. SF","3 out of 5 stars","A","12.6"
"10","Chris Godwin",TB,"at NO","2 out of 5 stars","A","12.6"
"11","Brandon Aiyuk",SF,"at SEA","2 out of 5 stars","A","12.5"
"12","Stefon Diggs",HOU,"at NE","3 out of 5 stars","A","12.4"
"13","Marvin Harrison Jr.",ARI,"at GB","4 out of 5 stars","A","12.2"
"14","Deebo Samuel Sr.",SF,"at SEA","2 out of 5 stars","A","12.2"
"15","Mike Evans",TB,"at NO","2 out of 5 stars","A-","12.0"
"16","Garrett Wilson",NYJ,"vs. BUF","1 out of 5 stars","A","12.0"
"17","Zay Flowers",BAL,"vs. WAS","5 out of 5 stars","A-","11.9"
"18","Tee Higgins",CIN,"at NYG","2 out of 5 stars","A-","11.9"
"19","Diontae Johnson",CAR,"vs. ATL","3 out of 5 stars","A-","11.9"
"20","Terry McLaurin",WAS,"at BAL","5 out of 5 stars","A-","11.8"
"21","Chris Olave",NO,"vs. TB","4 out of 5 stars","B+","11.3"
"22","DeVonta Smith",PHI,"vs. CLE","2 out of 5 stars","B+","11.3"
"23","Jameson Williams",DET,"at DAL","3 out of 5 stars","B","10.8"
"24","Brian Thomas Jr.",JAC,"at CHI","1 out of 5 stars","B","10.7"
"25","Darnell Mooney",ATL,"at CAR","4 out of 5 stars","B","10.6"
"26","Amari Cooper",CLE,"at PHI","5 out of 5 stars","B","10.6"
"27","George Pickens",PIT,"at LV","4 out of 5 stars","B","10.2"
"28","Dontayvion Wicks",GB,"vs. ARI","2 out of 5 stars","B-","9.8"
"29","Jaxon Smith-Njigba",SEA,"vs. SF","3 out of 5 stars","B-","9.8"
"30","Rashid Shaheed",NO,"vs. TB","4 out of 5 stars","B-","9.7"
"31","Christian Kirk",JAC,"at CHI","1 out of 5 stars","C+","9.3"
"32","Josh Downs",IND,"at TEN","1 out of 5 stars","B-","9.3"
"33","Wan'Dale Robinson",NYG,"vs. CIN","4 out of 5 stars","C+","9.3"
"34","Tank Dell",HOU,"at NE","3 out of 5 stars","C+","9.2"
"35","Calvin Ridley",TEN,"vs. IND","5 out of 5 stars","C+","9.2"
"36","DeAndre Hopkins",TEN,"vs. IND","5 out of 5 stars","C+","9.0"
"37","Ladd McConkey",LAC,"at DEN","1 out of 5 stars","C+","9.0"
"38","Jakobi Meyers",LV,"vs. PIT","3 out of 5 stars","C+","8.9"
"39","Jalen Tolbert",DAL,"vs. DET","5 out of 5 stars","C","8.9"
"40","Courtland Sutton",DEN,"vs. LAC","1 out of 5 stars","C","8.9"
"41","Keenan Allen",CHI,"vs. JAC","5 out of 5 stars","C","8.6"
"42","Rome Odunze",CHI,"vs. JAC","5 out of 5 stars","C","8.6"
"43","Michael Wilson",ARI,"at GB","4 out of 5 stars","C","8.5"
"44","Allen Lazard",NYJ,"vs. BUF","1 out of 5 stars","C","8.2"
"45","Michael Pittman Jr.",IND,"at TEN","1 out of 5 stars","C","8.2"
"46","Xavier Legette",CAR,"vs. ATL","3 out of 5 stars","C","8.2"
"47","Tyler Lockett",SEA,"vs. SF","3 out of 5 stars","C","8.0"
"48","Khalil Shakir",BUF,"at NYJ","1 out of 5 stars","C","8.0"
"49","Jauan Jennings",SF,"at SEA","2 out of 5 stars","C-","7.8"
"50","Jerry Jeudy",CLE,"at PHI","5 out of 5 stars","C-","7.8"
"51","Alec Pierce",IND,"at TEN","1 out of 5 stars","C-","7.2"
"52","Quentin Johnston",LAC,"at DEN","1 out of 5 stars","C-","7.1"
"53","Romeo Doubs",GB,"vs. ARI","2 out of 5 stars","C-","6.9"
"54","Tre Tucker",LV,"vs. PIT","3 out of 5 stars","C-","6.9"
"55","Rashod Bateman",BAL,"vs. WAS","5 out of 5 stars","C-","6.9"
"56","Keon Coleman",BUF,"at NYJ","1 out of 5 stars","D+","6.8"
