"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Justin Jefferson",MIN,"vs. DET","2 out of 5 stars","A+","16.2"
"2","Ja'Marr Chase",CIN,"at CLE","3 out of 5 stars","A+","14.8"
"3","Amon-Ra St. Brown",DET,"at MIN","2 out of 5 stars","A+","14.4"
"4","A.J. Brown",PHI,"at NYG","3 out of 5 stars","A+","14.2"
"5","Malik Nabers",NYG,"vs. PHI","3 out of 5 stars","A+","13.6"
"6","Chris Godwin",TB,"vs. BAL","4 out of 5 stars","A+","13.5"
"7","Drake London",ATL,"vs. SEA","3 out of 5 stars","A","13.1"
"8","DK Metcalf",SEA,"at ATL","4 out of 5 stars","A","13.1"
"9","Diontae Johnson",CAR,"at WAS","4 out of 5 stars","A","13.1"
"10","Stefon Diggs",HOU,"at GB","3 out of 5 stars","A","12.8"
"11","Jayden Reed",GB,"vs. HOU","3 out of 5 stars","A","12.7"
"12","Terry McLaurin",WAS,"vs. CAR","3 out of 5 stars","A","12.7"
"13","Mike Evans",TB,"vs. BAL","4 out of 5 stars","A","12.4"
"14","Deebo Samuel Sr.",SF,"vs. KC","3 out of 5 stars","A","12.0"
"15","Cooper Kupp",LAR,"vs. LV","4 out of 5 stars","A","11.8"
"16","Zay Flowers",BAL,"at TB","2 out of 5 stars","A","11.8"
"17","Tee Higgins",CIN,"at CLE","3 out of 5 stars","A-","11.6"
"18","Garrett Wilson",NYJ,"at PIT","3 out of 5 stars","A-","11.5"
"19","Brandon Aiyuk",SF,"vs. KC","3 out of 5 stars","A-","10.9"
"20","DeVonta Smith",PHI,"at NYG","3 out of 5 stars","A-","10.9"
"21","Brian Thomas Jr.",JAC,"vs. NE","4 out of 5 stars","B+","10.7"
"22","Tyreek Hill",MIA,"at IND","4 out of 5 stars","B+","10.6"
"23","Tank Dell",HOU,"at GB","3 out of 5 stars","B+","10.5"
"24","Jameson Williams",DET,"at MIN","2 out of 5 stars","B","10.4"
"25","Darnell Mooney",ATL,"vs. SEA","3 out of 5 stars","B","10.3"
"26","Jordan Addison",MIN,"vs. DET","2 out of 5 stars","B","10.0"
"27","Jaxon Smith-Njigba",SEA,"at ATL","4 out of 5 stars","B","9.8"
"28","Ladd McConkey",LAC,"at ARI","5 out of 5 stars","B-","9.8"
"29","George Pickens",PIT,"vs. NYJ","1 out of 5 stars","B-","9.7"
"30","Davante Adams",NYJ,"at PIT","3 out of 5 stars","B","9.5"
"31","Amari Cooper",BUF,"vs. TEN","2 out of 5 stars","C+","9.5"
"32","Xavier Worthy",KC,"at SF","2 out of 5 stars","C+","9.4"
"33","Josh Downs",IND,"vs. MIA","3 out of 5 stars","C+","9.4"
"34","Romeo Doubs",GB,"vs. HOU","3 out of 5 stars","C+","9.3"
"35","DeMario Douglas",NE,"at JAC","4 out of 5 stars","C+","9.2"
"36","Christian Kirk",JAC,"vs. NE","4 out of 5 stars","C+","9.2"
"37","JuJu Smith-Schuster",KC,"at SF","2 out of 5 stars","C+","8.8"
"38","Wan'Dale Robinson",NYG,"vs. PHI","3 out of 5 stars","C","8.8"
"39","Courtland Sutton",DEN,"at NO","2 out of 5 stars","C","8.8"
"40","Michael Pittman Jr.",IND,"vs. MIA","3 out of 5 stars","C","8.7"
"41","Jakobi Meyers",LV,"at LAR","2 out of 5 stars","C","8.6"
"42","Christian Watson",GB,"vs. HOU","3 out of 5 stars","C","8.6"
"43","Xavier Legette",CAR,"at WAS","4 out of 5 stars","C","8.5"
"44","Tyler Lockett",SEA,"at ATL","4 out of 5 stars","C","8.5"
"45","Jaylen Waddle",MIA,"at IND","4 out of 5 stars","C","8.4"
"46","Michael Wilson",ARI,"vs. LAC","5 out of 5 stars","C","8.4"
"47","Jerry Jeudy",CLE,"vs. CIN","3 out of 5 stars","C","8.1"
"48","Khalil Shakir",BUF,"vs. TEN","2 out of 5 stars","C","8.1"
"49","DeAndre Hopkins",TEN,"at BUF","3 out of 5 stars","C-","8.1"
"50","Calvin Ridley",TEN,"at BUF","3 out of 5 stars","C-","7.9"
"51","Quentin Johnston",LAC,"at ARI","5 out of 5 stars","C-","7.9"
"52","Rashod Bateman",BAL,"at TB","2 out of 5 stars","C-","7.8"
"53","Allen Lazard",NYJ,"at PIT","3 out of 5 stars","C-","7.7"
"54","Tutu Atwell",LAR,"vs. LV","4 out of 5 stars","D+","7.7"
"55","Noah Brown",WAS,"vs. CAR","3 out of 5 stars","D","7.7"
"56","Tre Tucker",LV,"at LAR","2 out of 5 stars","D+","7.5"
"57","Gabe Davis",JAC,"vs. NE","4 out of 5 stars","D","7.4"
"58","Jauan Jennings",SF,"vs. KC","3 out of 5 stars","D","7.2"
"59","Jordan Whittington",LAR,"vs. LV","4 out of 5 stars","D","7.2"
"60","Bub Means",NO,"vs. DEN","3 out of 5 stars","D+","6.9"
"61","Ray-Ray McCloud III",ATL,"vs. SEA","3 out of 5 stars","D+","6.8"
"62","Keon Coleman",BUF,"vs. TEN","2 out of 5 stars","D","6.7"
"63","Darius Slayton",NYG,"vs. PHI","3 out of 5 stars","D","6.3"
"64","Andrei Iosivas",CIN,"at CLE","3 out of 5 stars","D-","6.3"
"65","Joshua Palmer",LAC,"at ARI","5 out of 5 stars","D-","6.0"
"66","Demarcus Robinson",LAR,"vs. LV","4 out of 5 stars","D-","5.9"
"67","Devaughn Vele",DEN,"at NO","2 out of 5 stars","F","5.7"
