"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","CeeDee Lamb",DAL,"vs. BAL","4 out of 5 stars","A+","15.9"
"2","Ja'Marr Chase",CIN,"vs. WAS","5 out of 5 stars","A+","15.8"
"3","Amon-Ra St. Brown",DET,"at ARI","2 out of 5 stars","A+","15.4"
"4","Justin Jefferson",MIN,"vs. HOU","4 out of 5 stars","A+","15.1"
"5","Rashee Rice",KC,"at ATL","1 out of 5 stars","A+","14.3"
"6","Nico Collins",HOU,"at MIN","3 out of 5 stars","A+","14.3"
"7","DeVonta Smith",PHI,"at NO","2 out of 5 stars","A","13.8"
"8","Davante Adams",LV,"vs. CAR","1 out of 5 stars","A","13.8"
"9","Marvin Harrison Jr.",ARI,"vs. DET","4 out of 5 stars","A","13.1"
"10","Garrett Wilson",NYJ,"vs. NE","3 out of 5 stars","A","13.0"
"11","Brandon Aiyuk",SF,"at LAR","4 out of 5 stars","A","12.9"
"12","Mike Evans",TB,"vs. DEN","1 out of 5 stars","A","12.9"
"13","Chris Olave",NO,"vs. PHI","5 out of 5 stars","A","12.8"
"14","Tyreek Hill",MIA,"at SEA","2 out of 5 stars","A","12.6"
"15","Chris Godwin",TB,"vs. DEN","1 out of 5 stars","A","12.5"
"16","Malik Nabers",NYG,"at CLE","1 out of 5 stars","A","12.1"
"17","DK Metcalf",SEA,"vs. MIA","2 out of 5 stars","A","11.9"
"18","Zay Flowers",BAL,"at DAL","2 out of 5 stars","A-","11.7"
"19","DJ Moore",CHI,"at IND","2 out of 5 stars","A-","11.6"
"20","Jameson Williams",DET,"at ARI","2 out of 5 stars","A-","11.1"
"21","Drake London",ATL,"vs. KC","1 out of 5 stars","A-","10.7"
"22","Stefon Diggs",HOU,"at MIN","3 out of 5 stars","B+","10.7"
"23","Tank Dell",HOU,"at MIN","3 out of 5 stars","B+","10.7"
"24","Rashid Shaheed",NO,"vs. PHI","5 out of 5 stars","B+","10.6"
"25","Amari Cooper",CLE,"vs. NYG","3 out of 5 stars","B+","10.5"
"26","Michael Pittman Jr.",IND,"vs. CHI","1 out of 5 stars","B","10.4"
"27","Jaxon Smith-Njigba",SEA,"vs. MIA","2 out of 5 stars","B","10.2"
"28","George Pickens",PIT,"vs. LAC","2 out of 5 stars","B","9.8"
"29","Xavier Worthy",KC,"at ATL","1 out of 5 stars","B","9.7"
"30","Jaylen Waddle",MIA,"at SEA","2 out of 5 stars","B-","9.6"
"31","Calvin Ridley",TEN,"vs. GB","3 out of 5 stars","B","9.5"
"32","Brian Thomas Jr.",JAC,"at BUF","1 out of 5 stars","B-","9.3"
"33","Terry McLaurin",WAS,"at CIN","2 out of 5 stars","B-","9.3"
"34","Diontae Johnson",CAR,"at LV","3 out of 5 stars","C+","9.2"
"35","Demarcus Robinson",LAR,"vs. SF","5 out of 5 stars","C+","9.2"
"36","Christian Kirk",JAC,"at BUF","1 out of 5 stars","C+","9.1"
"37","Khalil Shakir",BUF,"vs. JAC","4 out of 5 stars","C+","8.9"
"38","Courtland Sutton",DEN,"at TB","3 out of 5 stars","C+","8.5"
"39","Jerry Jeudy",CLE,"vs. NYG","3 out of 5 stars","C","8.4"
"40","Ladd McConkey",LAC,"at PIT","2 out of 5 stars","C","8.4"
"41","Jayden Reed",GB,"at TEN","3 out of 5 stars","C","8.3"
"42","Tyler Lockett",SEA,"vs. MIA","2 out of 5 stars","C","8.3"
"43","Brandin Cooks",DAL,"vs. BAL","4 out of 5 stars","C","8.1"
"44","Gabe Davis",JAC,"at BUF","1 out of 5 stars","C","8.0"
"45","Jakobi Meyers",LV,"vs. CAR","1 out of 5 stars","C","8.0"
"46","Andrei Iosivas",CIN,"vs. WAS","5 out of 5 stars","C","8.0"
"47","Quentin Johnston",LAC,"at PIT","2 out of 5 stars","C","7.8"
"48","Rome Odunze",CHI,"at IND","2 out of 5 stars","C","7.7"
"49","Keon Coleman",BUF,"vs. JAC","4 out of 5 stars","C","7.7"
"50","Darnell Mooney",ATL,"vs. KC","1 out of 5 stars","C","7.7"
"51","Adam Thielen",CAR,"at LV","3 out of 5 stars","C-","7.5"
"52","Jauan Jennings",SF,"at LAR","4 out of 5 stars","C-","7.4"
"53","DeAndre Hopkins",TEN,"vs. GB","3 out of 5 stars","C-","7.3"
"54","Greg Dortch",ARI,"vs. DET","4 out of 5 stars","D+","7.2"
"55","Romeo Doubs",GB,"at TEN","3 out of 5 stars","C-","7.1"
"56","Tyler Johnson",LAR,"vs. SF","5 out of 5 stars","D+","7.0"
"57","Alec Pierce",IND,"vs. CHI","1 out of 5 stars","D+","6.9"
"58","Christian Watson",GB,"at TEN","3 out of 5 stars","D","6.9"
"59","Joshua Palmer",LAC,"at PIT","2 out of 5 stars","D","6.8"
"60","Wan'Dale Robinson",NYG,"at CLE","1 out of 5 stars","D","6.7"
"61","Tee Higgins",CIN,"vs. WAS","5 out of 5 stars","C-","6.7"
"62","Allen Lazard",NYJ,"vs. NE","3 out of 5 stars","D","6.7"
"63","Jalen Nailor",MIN,"vs. HOU","4 out of 5 stars","D-","6.5"
"64","Jalen McMillan",TB,"vs. DEN","1 out of 5 stars","D","6.4"
"65","Rashod Bateman",BAL,"at DAL","2 out of 5 stars","D-","6.2"
"66","Michael Wilson",ARI,"vs. DET","4 out of 5 stars","D-","6.1"
"67","Ray-Ray McCloud III",ATL,"vs. KC","1 out of 5 stars","D-","6.1"
"68","Jordan Whittington",LAR,"vs. SF","5 out of 5 stars","F","6.1"
"69","Josh Reynolds",DEN,"at TB","3 out of 5 stars","F","6.1"
"70","Adonai Mitchell",IND,"vs. CHI","1 out of 5 stars","F","6.0"
"71","Elijah Moore",CLE,"vs. NYG","3 out of 5 stars","F","5.8"
