"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Dallas Goedert",PHI,"at TB","3 out of 5 stars","A+","9.9"
"2","Brock Bowers",LV,"vs. CLE","4 out of 5 stars","A+","9.4"
"3","Jake Ferguson",DAL,"at NYG","2 out of 5 stars","A","9.1"
"4","Travis Kelce",KC,"at LAC","4 out of 5 stars","A-","9.1"
"5","Dalton Kincaid",BUF,"at BAL","2 out of 5 stars","B+","8.7"
"6","Kyle Pitts",ATL,"vs. NO","3 out of 5 stars","B","8.6"
"7","Mark Andrews",BAL,"vs. BUF","3 out of 5 stars","C+","8.6"
"8","Isaiah Likely",BAL,"vs. BUF","3 out of 5 stars","C+","7.7"
"9","Cole Kmet",CHI,"vs. LAR","4 out of 5 stars","C","7.3"
"10","Pat Freiermuth",PIT,"at IND","2 out of 5 stars","C","7.3"
"11","Sam LaPorta",DET,"vs. SEA","3 out of 5 stars","B-","7.2"
"12","Mike Gesicki",CIN,"at CAR","3 out of 5 stars","C","7.1"
"13","Zach Ertz",WAS,"at ARI","3 out of 5 stars","C-","6.8"
"14","Dalton Schultz",HOU,"vs. JAC","4 out of 5 stars","C-","6.6"
"15","Tyler Conklin",NYJ,"vs. DEN","4 out of 5 stars","D+","6.4"
"16","Hunter Henry",NE,"at SF","2 out of 5 stars","D+","6.2"
"17","Colby Parkinson",LAR,"at CHI","4 out of 5 stars","D","6.2"
"18","Tucker Kraft",GB,"vs. MIN","4 out of 5 stars","D-","6.0"
"19","Noah Fant",SEA,"at DET","3 out of 5 stars","D-","5.9"
"20","Cade Otton",TB,"vs. PHI","3 out of 5 stars","F","5.9"
"21","Jonnu Smith",MIA,"vs. TEN","3 out of 5 stars","F","5.7"
"22","Brenton Strange",JAC,"at HOU","3 out of 5 stars","F","5.7"
"23","Greg Dulcich",DEN,"at NYJ","3 out of 5 stars","F","5.6"
"24","Jordan Akins",CLE,"at LV","3 out of 5 stars","F","5.1"
"25","Chig Okonkwo",TEN,"at MIA","4 out of 5 stars","F","4.7"
"26","George Kittle",SF,"vs. NE","3 out of 5 stars","D","4.4"
"27","Juwan Johnson",NO,"at ATL","4 out of 5 stars","F","4.2"
"28","Johnny Mundt",MIN,"at GB","3 out of 5 stars","F","4.0"
"29","Hayden Hurst",LAC,"vs. KC","2 out of 5 stars","F","4.0"
"30","Trey McBride",ARI,"vs. WAS","4 out of 5 stars","C-","3.9"
