"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Lamar Jackson",BAL,"vs. WAS","4 out of 5 stars","A+","23.6"
"2","Jalen Hurts",PHI,"vs. CLE","2 out of 5 stars","A","22.5"
"3","Jayden Daniels",WAS,"at BAL","4 out of 5 stars","A","21.2"
"4","Joe Burrow",CIN,"at NYG","3 out of 5 stars","A","20.3"
"5","Jordan Love",GB,"vs. ARI","3 out of 5 stars","A","19.6"
"6","Dak Prescott",DAL,"vs. DET","4 out of 5 stars","B+","19.1"
"7","Josh Allen",BUF,"at NYJ","1 out of 5 stars","B+","18.9"
"8","Kyler Murray",ARI,"at GB","3 out of 5 stars","B","18.8"
"9","Justin Fields",PIT,"at LV","5 out of 5 stars","B","18.6"
"10","Brock Purdy",SF,"at SEA","3 out of 5 stars","B","18.4"
"11","C.J. Stroud",HOU,"at NE","2 out of 5 stars","B-","18.3"
"12","Caleb Williams",CHI,"vs. JAC","5 out of 5 stars","B-","18.1"
"13","Kirk Cousins",ATL,"at CAR","5 out of 5 stars","C+","17.9"
"14","Baker Mayfield",TB,"at NO","1 out of 5 stars","C+","17.8"
"15","Jared Goff",DET,"at DAL","4 out of 5 stars","C","17.4"
"16","Geno Smith",SEA,"vs. SF","4 out of 5 stars","C-","17.0"
"17","Daniel Jones",NYG,"vs. CIN","5 out of 5 stars","C-","16.7"
"18","Andy Dalton",CAR,"vs. ATL","3 out of 5 stars","D+","16.2"
"19","Trevor Lawrence",JAC,"at CHI","1 out of 5 stars","D","15.7"
"20","Will Levis",TEN,"vs. IND","5 out of 5 stars","D","15.5"
"21","Aaron Rodgers",NYJ,"vs. BUF","1 out of 5 stars","D","15.1"
"22","Joe Flacco",IND,"at TEN","3 out of 5 stars","D-","14.8"
"23","Deshaun Watson",CLE,"at PHI","3 out of 5 stars","F","14.3"
"24","Justin Herbert",LAC,"at DEN","2 out of 5 stars","F","13.8"
"25","Anthony Richardson",IND,"at TEN","3 out of 5 stars","F","13.3"
"26","Bo Nix",DEN,"vs. LAC","2 out of 5 stars","F","12.4"
"27","Drake Maye",NE,"vs. HOU","3 out of 5 stars","F","11.6"
"28","Aidan O'Connell",LV,"vs. PIT","1 out of 5 stars","F","10.0"
"29","Derek Carr",NO,"vs. TB","5 out of 5 stars","F","3.6"
"30","Spencer Rattler",NO,"vs. TB","5 out of 5 stars","F","0.2"
"31","Jake Haener",NO,"vs. TB","5 out of 5 stars","F","0.0"
"32","Gardner Minshew II",LV,"vs. PIT","1 out of 5 stars","F","0.0"
"33","Jacoby Brissett",NE,"vs. HOU","3 out of 5 stars","F","0.0"
"34","Jameis Winston",CLE,"at PHI","3 out of 5 stars","F","0.0"
