"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Justin Jefferson",MIN,"vs. IND","3 out of 5 stars","A+","16.7"
"2","CeeDee Lamb",DAL,"at ATL","4 out of 5 stars","A+","16.5"
"3","Ja'Marr Chase",CIN,"vs. LV","4 out of 5 stars","A+","15.1"
"4","A.J. Brown",PHI,"vs. JAC","3 out of 5 stars","A+","14.6"
"5","Amon-Ra St. Brown",DET,"at GB","2 out of 5 stars","A+","14.4"
"6","Tyreek Hill",MIA,"at BUF","3 out of 5 stars","A","14.0"
"7","Malik Nabers",NYG,"vs. WAS","4 out of 5 stars","A","13.9"
"8","Drake London",ATL,"vs. DAL","3 out of 5 stars","A","13.9"
"9","Puka Nacua",LAR,"at SEA","3 out of 5 stars","A","13.3"
"10","Cooper Kupp",LAR,"at SEA","3 out of 5 stars","A","12.7"
"11","Terry McLaurin",WAS,"at NYG","3 out of 5 stars","A","12.2"
"12","Garrett Wilson",NYJ,"vs. HOU","4 out of 5 stars","A","12.0"
"13","Chris Olave",NO,"at CAR","2 out of 5 stars","A","11.6"
"14","DeVonta Smith",PHI,"vs. JAC","3 out of 5 stars","A","11.5"
"15","Davante Adams",NYJ,"vs. HOU","4 out of 5 stars","A","11.2"
"16","DJ Moore",CHI,"at ARI","5 out of 5 stars","A-","11.2"
"17","Jayden Reed",GB,"vs. DET","2 out of 5 stars","A-","11.0"
"18","Marvin Harrison Jr.",ARI,"vs. CHI","2 out of 5 stars","A-","11.0"
"19","Josh Downs",IND,"at MIN","2 out of 5 stars","A-","11.0"
"20","Zay Flowers",BAL,"vs. DEN","3 out of 5 stars","A-","10.9"
"21","Darnell Mooney",ATL,"vs. DAL","3 out of 5 stars","B+","10.8"
"22","Tank Dell",HOU,"at NYJ","2 out of 5 stars","B+","10.8"
"23","Ladd McConkey",LAC,"at CLE","3 out of 5 stars","B","10.4"
"24","Calvin Ridley",TEN,"vs. NE","4 out of 5 stars","B","10.3"
"25","Jaylen Waddle",MIA,"at BUF","3 out of 5 stars","B","10.2"
"26","Amari Cooper",BUF,"vs. MIA","3 out of 5 stars","B","10.2"
"27","Brian Thomas Jr.",JAC,"at PHI","2 out of 5 stars","B","10.1"
"28","Khalil Shakir",BUF,"vs. MIA","3 out of 5 stars","B","10.1"
"29","Jakobi Meyers",LV,"at CIN","3 out of 5 stars","B","9.7"
"30","Courtland Sutton",DEN,"at BAL","4 out of 5 stars","B-","9.6"
"31","Xavier Worthy",KC,"vs. TB","3 out of 5 stars","B-","9.5"
"32","Michael Pittman Jr.",IND,"at MIN","2 out of 5 stars","B-","9.4"
"33","Jaxon Smith-Njigba",SEA,"vs. LAR","2 out of 5 stars","B-","9.3"
"34","Cedric Tillman",CLE,"vs. LAC","4 out of 5 stars","C+","9.3"
"35","Romeo Doubs",GB,"vs. DET","2 out of 5 stars","C+","9.3"
"36","DeAndre Hopkins",KC,"vs. TB","3 out of 5 stars","C+","9.0"
"37","Keenan Allen",CHI,"at ARI","5 out of 5 stars","C+","9.0"
"38","Keon Coleman",BUF,"vs. MIA","3 out of 5 stars","C+","9.0"
"39","Jerry Jeudy",CLE,"vs. LAC","4 out of 5 stars","C","8.9"
"40","Jordan Addison",MIN,"vs. IND","3 out of 5 stars","C","8.9"
"41","Tyler Lockett",SEA,"vs. LAR","2 out of 5 stars","C","8.9"
"42","Wan'Dale Robinson",NYG,"vs. WAS","4 out of 5 stars","C","8.8"
"43","Jalen McMillan",TB,"at KC","3 out of 5 stars","C","8.6"
"44","Rome Odunze",CHI,"at ARI","5 out of 5 stars","C","8.3"
"45","Xavier Legette",CAR,"vs. NO","3 out of 5 stars","C","8.2"
"46","Jalen Tolbert",DAL,"at ATL","4 out of 5 stars","C","7.9"
