"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Pittsburgh Steelers",PIT,"vs. NE","5 out of 5 stars","A+","10.5"
"2","Houston Texans",HOU,"at NYJ","5 out of 5 stars","A","8.8"
"3","Miami Dolphins",MIA,"vs. TEN","3 out of 5 stars","A","8.1"
"4","San Francisco 49ers",SF,"vs. SEA","2 out of 5 stars","A","7.7"
"5","Green Bay Packers",GB,"at NYG","5 out of 5 stars","B+","7.6"
"6","Cleveland Browns",CLE,"vs. JAC","2 out of 5 stars","A-","7.6"
"7","New Orleans Saints",NO,"vs. CAR","5 out of 5 stars","B+","7.2"
"8","Baltimore Ravens",BAL,"vs. LAR","1 out of 5 stars","B","7.1"
"9","Jacksonville Jaguars",JAC,"at CLE","5 out of 5 stars","B","6.7"
"10","Detroit Lions",DET,"at CHI","5 out of 5 stars","B-","6.7"
"11","Minnesota Vikings",MIN,"at LV","4 out of 5 stars","B-","6.7"
"12","New England Patriots",NE,"at PIT","2 out of 5 stars","C+","6.6"
"13","Indianapolis Colts",IND,"at CIN","2 out of 5 stars","C+","6.6"
"14","Atlanta Falcons",ATL,"vs. TB","3 out of 5 stars","C","6.5"
"15","New York Jets",NYJ,"vs. HOU","2 out of 5 stars","C","6.4"
"16","Dallas Cowboys",DAL,"vs. PHI","2 out of 5 stars","C-","6.4"
"17","Los Angeles Chargers",LAC,"vs. DEN","4 out of 5 stars","C-","6.3"
"18","Tampa Bay Buccaneers",TB,"at ATL","5 out of 5 stars","D","6.2"
"19","Las Vegas Raiders",LV,"vs. MIN","4 out of 5 stars","D+","6.0"
"20","Kansas City Chiefs",KC,"vs. BUF","1 out of 5 stars","D","6.0"
"21","Carolina Panthers",CAR,"at NO","4 out of 5 stars","D-","6.0"
"22","Denver Broncos",DEN,"at LAC","2 out of 5 stars","F","5.7"
"23","Chicago Bears",CHI,"vs. DET","2 out of 5 stars","F","5.7"
"24","Philadelphia Eagles",PHI,"at DAL","1 out of 5 stars","F","5.7"
"25","Cincinnati Bengals",CIN,"vs. IND","2 out of 5 stars","F","5.6"
"26","New York Giants",NYG,"vs. GB","2 out of 5 stars","F","5.5"
"27","Buffalo Bills",BUF,"at KC","2 out of 5 stars","F","5.5"
"28","Los Angeles Rams",LAR,"at BAL","2 out of 5 stars","F","5.4"
"29","Tennessee Titans",TEN,"at MIA","3 out of 5 stars","F","5.4"
"30","Seattle Seahawks",SEA,"at SF","1 out of 5 stars","F","5.3"
