"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Dallas Cowboys",DAL,"vs. NYG","5 out of 5 stars","A+","11.4"
"2","Baltimore Ravens",BAL,"vs. CLE","4 out of 5 stars","A","9.1"
"3","Seattle Seahawks",SEA,"vs. WAS","5 out of 5 stars","A","8.1"
"4","Pittsburgh Steelers",PIT,"vs. GB","3 out of 5 stars","A-","7.7"
"5","New York Jets",NYJ,"at LV","4 out of 5 stars","B+","7.4"
"6","Buffalo Bills",BUF,"vs. DEN","4 out of 5 stars","B","7.3"
"7","New Orleans Saints",NO,"at MIN","3 out of 5 stars","B","7.3"
"8","Las Vegas Raiders",LV,"vs. NYJ","4 out of 5 stars","B","7.2"
"9","Tampa Bay Buccaneers",TB,"vs. TEN","2 out of 5 stars","B","7.1"
"10","Chicago Bears",CHI,"vs. CAR","5 out of 5 stars","B","6.9"
"11","San Francisco 49ers",SF,"at JAC","2 out of 5 stars","B-","6.7"
"12","Cleveland Browns",CLE,"at BAL","1 out of 5 stars","C+","6.5"
"13","Cincinnati Bengals",CIN,"vs. HOU","1 out of 5 stars","C+","6.2"
"14","Carolina Panthers",CAR,"at CHI","5 out of 5 stars","C+","6.1"
"15","Indianapolis Colts",IND,"at NE","5 out of 5 stars","C","6.0"
"16","Atlanta Falcons",ATL,"at ARI","4 out of 5 stars","C","5.9"
"17","New England Patriots",NE,"vs. IND","2 out of 5 stars","C","5.8"
"18","Green Bay Packers",GB,"at PIT","2 out of 5 stars","C-","5.8"
"19","Minnesota Vikings",MIN,"vs. NO","3 out of 5 stars","C-","5.7"
"20","Tennessee Titans",TEN,"at TB","3 out of 5 stars","D+","5.7"
"21","Arizona Cardinals",ARI,"vs. ATL","4 out of 5 stars","D+","5.6"
"22","Detroit Lions",DET,"at LAC","1 out of 5 stars","D+","5.6"
"23","Los Angeles Chargers",LAC,"vs. DET","2 out of 5 stars","D","5.5"
"24","Washington Commanders",WAS,"at SEA","3 out of 5 stars","D-","5.5"
"25","Jacksonville Jaguars",JAC,"vs. SF","1 out of 5 stars","D-","5.4"
"26","Houston Texans",HOU,"at CIN","2 out of 5 stars","F","5.4"
"27","New York Giants",NYG,"at DAL","1 out of 5 stars","F","5.4"
"28","Denver Broncos",DEN,"at BUF","1 out of 5 stars","F","5.4"
