"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Christian McCaffrey",SF,"vs. DAL","2 out of 5 stars","A+","19.7"
"2","Bijan Robinson",ATL,"vs. HOU","5 out of 5 stars","A+","17.6"
"3","Josh Jacobs",LV,"vs. GB","3 out of 5 stars","A+","16.2"
"4","Derrick Henry",TEN,"at IND","3 out of 5 stars","A","15.6"
"5","Tony Pollard",DAL,"at SF","1 out of 5 stars","A","15.3"
"6","David Montgomery",DET,"vs. CAR","5 out of 5 stars","A","14.9"
"7","Joe Mixon",CIN,"at ARI","4 out of 5 stars","A","14.8"
"8","De'Von Achane",MIA,"vs. NYG","4 out of 5 stars","A","14.3"
"9","Brian Robinson Jr.",WAS,"vs. CHI","4 out of 5 stars","A","14.1"
"10","Travis Etienne Jr.",JAC,"at BUF","3 out of 5 stars","A","13.7"
"11","D'Andre Swift",PHI,"at LAR","1 out of 5 stars","A","13.6"
"12","Kyren Williams",LAR,"vs. PHI","2 out of 5 stars","A-","13.2"
"13","Alvin Kamara",NO,"at NE","3 out of 5 stars","A-","13.2"
"14","Isiah Pacheco",KC,"at MIN","2 out of 5 stars","B+","13.1"
"15","James Cook",BUF,"vs. JAC","3 out of 5 stars","B","12.7"
"16","Aaron Jones",GB,"at LV","3 out of 5 stars","B","12.7"
"17","James Conner",ARI,"vs. CIN","3 out of 5 stars","B","12.6"
"18","Raheem Mostert",MIA,"vs. NYG","4 out of 5 stars","B","12.4"
"19","Breece Hall",NYJ,"at DEN","4 out of 5 stars","B","12.3"
"20","Alexander Mattison",MIN,"vs. KC","3 out of 5 stars","B","12.2"
"21","Rhamondre Stevenson",NE,"vs. NO","3 out of 5 stars","B","11.9"
"22","Dameon Pierce",HOU,"at ATL","4 out of 5 stars","B-","11.6"
"23","Khalil Herbert",CHI,"at WAS","3 out of 5 stars","C+","11.4"
"24","Jahmyr Gibbs",DET,"vs. CAR","5 out of 5 stars","C+","11.2"
"25","Miles Sanders",CAR,"at DET","1 out of 5 stars","C+","10.8"
"26","Jonathan Taylor",IND,"vs. TEN","3 out of 5 stars","C+","10.3"
"27","Saquon Barkley",NYG,"at MIA","5 out of 5 stars","B-","9.9"
"28","Najee Harris",PIT,"vs. BAL","3 out of 5 stars","C","9.2"
"29","Gus Edwards",BAL,"at PIT","4 out of 5 stars","C","9.0"
"30","Jaylen Warren",PIT,"vs. BAL","3 out of 5 stars","C","9.0"
"31","Tyler Allgeier",ATL,"vs. HOU","5 out of 5 stars","C","8.9"
"32","Jaleel McLaughlin",DEN,"vs. NYJ","2 out of 5 stars","C","8.5"
"33","Samaje Perine",DEN,"vs. NYJ","2 out of 5 stars","C","8.2"
"34","Tyjae Spears",TEN,"at IND","3 out of 5 stars","C","7.2"
"35","AJ Dillon",GB,"at LV","3 out of 5 stars","C-","6.7"
"36","Chuba Hubbard",CAR,"at DET","1 out of 5 stars","C","6.6"
"37","Kenneth Gainwell",PHI,"at LAR","1 out of 5 stars","C-","6.4"
"38","Zack Moss",IND,"vs. TEN","3 out of 5 stars","C-","6.4"
"39","Antonio Gibson",WAS,"vs. CHI","4 out of 5 stars","D+","6.3"
"40","Roschon Johnson",CHI,"at WAS","3 out of 5 stars","D+","6.2"
"41","Ezekiel Elliott",NE,"vs. NO","3 out of 5 stars","D+","6.0"
"42","Dalvin Cook",NYJ,"at DEN","4 out of 5 stars","D","5.7"
"43","Matt Breida",NYG,"at MIA","5 out of 5 stars","D","5.7"
"44","Jerick McKinnon",KC,"at MIN","2 out of 5 stars","D","5.3"
"45","Cam Akers",MIN,"vs. KC","3 out of 5 stars","D","5.1"
"46","Latavius Murray",BUF,"vs. JAC","3 out of 5 stars","D","4.9"
"47","Justice Hill",BAL,"at PIT","4 out of 5 stars","D-","4.6"
"48","Devin Singletary",HOU,"at ATL","4 out of 5 stars","D-","4.2"
"49","Clyde Edwards-Helaire",KC,"at MIN","2 out of 5 stars","F","4.1"
"50","Ronnie Rivers",LAR,"vs. PHI","2 out of 5 stars","F","3.9"
"51","Tank Bigsby",JAC,"at BUF","3 out of 5 stars","F","3.7"
"52","Damien Harris",BUF,"vs. JAC","3 out of 5 stars","F","3.5"
"53","Rico Dowdle",DAL,"at SF","1 out of 5 stars","F","3.2"
"54","Michael Carter",NYJ,"at DEN","4 out of 5 stars","F","3.1"
"55","Kendre Miller",NO,"at NE","3 out of 5 stars","F","2.7"
"56","Javonte Williams",DEN,"vs. NYJ","2 out of 5 stars","D-","2.7"
"57","Deuce Vaughn",DAL,"at SF","1 out of 5 stars","F","2.6"
"58","Emari Demercado",ARI,"vs. CIN","3 out of 5 stars","F","2.6"
"59","Melvin Gordon III",BAL,"at PIT","4 out of 5 stars","F","2.6"
"60","Trayveon Williams",CIN,"at ARI","4 out of 5 stars","F","2.5"
"61","Zamir White",LV,"vs. GB","3 out of 5 stars","F","2.5"
"62","Jordan Mason",SF,"vs. DAL","2 out of 5 stars","F","2.4"
"63","Tony Jones Jr.",NO,"at NE","3 out of 5 stars","F","2.3"
"64","Ameer Abdullah",LV,"vs. GB","3 out of 5 stars","F","2.2"
"65","Cordarrelle Patterson",ATL,"vs. HOU","5 out of 5 stars","F","1.8"
"66","Gary Brightwell",NYG,"at MIA","5 out of 5 stars","F","1.8"
"67","D'Ernest Johnson",JAC,"at BUF","3 out of 5 stars","F","1.4"
"68","Keaontay Ingram",ARI,"vs. CIN","3 out of 5 stars","F","1.4"
"69","Kyle Juszczyk",SF,"vs. DAL","2 out of 5 stars","F","1.3"
"70","Alec Ingold",MIA,"vs. NYG","4 out of 5 stars","F","1.2"
"71","Keaton Mitchell",BAL,"at PIT","4 out of 5 stars","F","1.1"
"72","Mike Boone",HOU,"at ATL","4 out of 5 stars","F","1.0"
"73","Ty Chandler",MIN,"vs. KC","3 out of 5 stars","F","0.9"
"74","Craig Reynolds",DET,"vs. CAR","5 out of 5 stars","F","0.8"
"75","Boston Scott",PHI,"at LAR","1 out of 5 stars","F","0.8"
"76","Chase Brown",CIN,"at ARI","4 out of 5 stars","F","0.8"
"77","Trey Sermon",IND,"vs. TEN","3 out of 5 stars","F","0.6"
"78","Hunter Luepke",DAL,"at SF","1 out of 5 stars","F","0.6"
"79","C.J. Ham",MIN,"vs. KC","3 out of 5 stars","F","0.6"
"80","Ty Montgomery II",NE,"vs. NO","3 out of 5 stars","F","0.6"
"81","JaMycal Hasty",JAC,"at BUF","3 out of 5 stars","F","0.5"
"82","Salvon Ahmed",MIA,"vs. NYG","4 out of 5 stars","F","0.4"
"83","Jeff Wilson Jr.",MIA,"vs. NYG","4 out of 5 stars","F","0.6"
"84","Patrick Taylor Jr.",GB,"at LV","3 out of 5 stars","F","0.4"
"85","Reggie Gilliam",BUF,"vs. JAC","3 out of 5 stars","F","0.4"
"86","Adam Prentice",NO,"at NE","3 out of 5 stars","F","0.4"
"87","Patrick Ricard",BAL,"at PIT","4 out of 5 stars","F","0.3"
"88","Jakob Johnson",LV,"vs. GB","3 out of 5 stars","F","0.3"
"89","Zonovan Knight",DET,"vs. CAR","5 out of 5 stars","F","0.3"
"90","Emanuel Wilson",GB,"at LV","3 out of 5 stars","F","0.3"
"91","Chris Evans",CIN,"at ARI","4 out of 5 stars","F","0.3"
"92","Eric Gray",NYG,"at MIA","5 out of 5 stars","F","0.3"
"93","Derrick Gore",WAS,"vs. CHI","4 out of 5 stars","F","0.3"
"94","Khari Blasingame",CHI,"at WAS","3 out of 5 stars","F","0.3"
"95","Kenyan Drake",BAL,"at PIT","4 out of 5 stars","F","0.3"
"96","Zach Evans",LAR,"vs. PHI","2 out of 5 stars","F","0.3"
"97","Keith Smith",ATL,"vs. HOU","5 out of 5 stars","F","0.3"
"98","Tyrion Davis-Price",SF,"vs. DAL","2 out of 5 stars","F","0.3"
"99","Michael Burton",DEN,"vs. NYJ","2 out of 5 stars","F","0.3"
"100","Chris Brooks",MIA,"vs. NYG","4 out of 5 stars","F","0.3"
"101","Nick Bawden",NYJ,"at DEN","4 out of 5 stars","F","0.3"
"102","Malik Davis",DAL,"at SF","1 out of 5 stars","F","0.3"
"103","Royce Freeman",LAR,"vs. PHI","2 out of 5 stars","F","0.3"
"104","Travis Homer",CHI,"at WAS","3 out of 5 stars","F","0.3"
