"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Dallas Cowboys",DAL,"at WAS","5 out of 5 stars","A+","9.9"
"2","New York Jets",NYJ,"at NE","5 out of 5 stars","A","8.8"
"3","New England Patriots",NE,"vs. NYJ","5 out of 5 stars","A-","8.6"
"4","Tampa Bay Buccaneers",TB,"at CAR","5 out of 5 stars","B+","8.0"
"5","Philadelphia Eagles",PHI,"at NYG","5 out of 5 stars","B+","7.9"
"6","Jacksonville Jaguars",JAC,"at TEN","3 out of 5 stars","B","7.6"
"7","New Orleans Saints",NO,"vs. ATL","4 out of 5 stars","B","7.6"
"8","San Francisco 49ers",SF,"vs. LAR","1 out of 5 stars","B-","7.5"
"9","Las Vegas Raiders",LV,"vs. DEN","4 out of 5 stars","B","7.3"
"10","Kansas City Chiefs",KC,"at LAC","3 out of 5 stars","B-","7.2"
"11","Pittsburgh Steelers",PIT,"at BAL","1 out of 5 stars","C","7.2"
"12","Cleveland Browns",CLE,"at CIN","3 out of 5 stars","C","7.1"
"13","Cincinnati Bengals",CIN,"vs. CLE","5 out of 5 stars","C","6.9"
"14","Green Bay Packers",GB,"vs. CHI","5 out of 5 stars","C","6.8"
"15","Detroit Lions",DET,"vs. MIN","4 out of 5 stars","D+","6.8"
"16","Denver Broncos",DEN,"at LV","3 out of 5 stars","D+","6.6"
"17","Buffalo Bills",BUF,"at MIA","2 out of 5 stars","C-","6.5"
"18","Baltimore Ravens",BAL,"vs. PIT","2 out of 5 stars","D","6.2"
"19","Chicago Bears",CHI,"at GB","2 out of 5 stars","D","6.2"
"20","Houston Texans",HOU,"at IND","2 out of 5 stars","D","6.0"
"21","Indianapolis Colts",IND,"vs. HOU","3 out of 5 stars","D","6.0"
"22","Los Angeles Chargers",LAC,"vs. KC","3 out of 5 stars","D-","5.9"
"23","Seattle Seahawks",SEA,"at ARI","4 out of 5 stars","F","5.7"
"24","Miami Dolphins",MIA,"vs. BUF","1 out of 5 stars","F","5.7"
"25","Carolina Panthers",CAR,"vs. TB","2 out of 5 stars","F","5.7"
"26","Tennessee Titans",TEN,"vs. JAC","3 out of 5 stars","F","5.6"
"27","Atlanta Falcons",ATL,"at NO","3 out of 5 stars","F","5.6"
"28","Los Angeles Rams",LAR,"at SF","1 out of 5 stars","F","5.6"
"29","Minnesota Vikings",MIN,"at DET","2 out of 5 stars","F","5.5"
"30","Arizona Cardinals",ARI,"vs. SEA","2 out of 5 stars","F","5.5"
"31","New York Giants",NYG,"vs. PHI","2 out of 5 stars","F","5.5"
"32","Washington Commanders",WAS,"vs. DAL","1 out of 5 stars","F","5.5"
