"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Christian McCaffrey",SF,"vs. ARI","4 out of 5 stars","A+","20.9"
"2","Tony Pollard",DAL,"vs. NE","1 out of 5 stars","A+","17.5"
"3","Bijan Robinson",ATL,"at JAC","4 out of 5 stars","A","16.4"
"4","Josh Jacobs",LV,"at LAC","4 out of 5 stars","A","15.3"
"5","Travis Etienne Jr.",JAC,"vs. ATL","4 out of 5 stars","A","15.0"
"6","Kyren Williams",LAR,"at IND","3 out of 5 stars","A","14.9"
"7","Kenneth Walker III",SEA,"at NYG","3 out of 5 stars","A","14.7"
"8","Derrick Henry",TEN,"vs. CIN","2 out of 5 stars","A","14.5"
"9","Zack Moss",IND,"vs. LAR","3 out of 5 stars","A","13.5"
"10","James Cook",BUF,"vs. MIA","3 out of 5 stars","A-","13.3"
"11","Joe Mixon",CIN,"at TEN","1 out of 5 stars","A-","13.1"
"12","Raheem Mostert",MIA,"at BUF","3 out of 5 stars","A-","13.0"
"13","Alexander Mattison",MIN,"at CAR","4 out of 5 stars","B+","13.0"
"14","Miles Sanders",CAR,"vs. MIN","3 out of 5 stars","B+","12.8"
"15","D'Andre Swift",PHI,"vs. WAS","2 out of 5 stars","B+","12.7"
"16","Rhamondre Stevenson",NE,"at DAL","2 out of 5 stars","B","12.7"
"17","Javonte Williams",DEN,"at CHI","4 out of 5 stars","B","12.6"
"18","Alvin Kamara",NO,"vs. TB","3 out of 5 stars","B","12.5"
"19","Aaron Jones",GB,"vs. DET","4 out of 5 stars","B","12.3"
"20","Rachaad White",TB,"at NO","2 out of 5 stars","B","12.0"
"21","Jahmyr Gibbs",DET,"at GB","4 out of 5 stars","B-","11.7"
"22","James Conner",ARI,"at SF","1 out of 5 stars","B-","11.3"
"23","Najee Harris",PIT,"at HOU","4 out of 5 stars","B-","11.2"
"24","Jerome Ford",CLE,"vs. BAL","3 out of 5 stars","C+","11.2"
"25","Isiah Pacheco",KC,"at NYJ","2 out of 5 stars","C+","10.9"
"26","Brian Robinson Jr.",WAS,"at PHI","4 out of 5 stars","C+","10.9"
"27","Dameon Pierce",HOU,"vs. PIT","3 out of 5 stars","C","10.7"
"28","David Montgomery",DET,"at GB","4 out of 5 stars","C","10.6"
"29","De'Von Achane",MIA,"at BUF","3 out of 5 stars","C","10.5"
"30","Breece Hall",NYJ,"vs. KC","3 out of 5 stars","C","10.3"
"31","Khalil Herbert",CHI,"vs. DEN","3 out of 5 stars","C","9.8"
"32","Jaylen Warren",PIT,"at HOU","4 out of 5 stars","C","9.5"
"33","Joshua Kelley",LAC,"vs. LV","4 out of 5 stars","C","9.1"
"34","Tyler Allgeier",ATL,"at JAC","4 out of 5 stars","C","9.1"
"35","Roschon Johnson",CHI,"vs. DEN","3 out of 5 stars","C","9.0"
"36","Matt Breida",NYG,"vs. SEA","4 out of 5 stars","C-","9.0"
"37","Kenneth Gainwell",PHI,"vs. WAS","2 out of 5 stars","C-","7.5"
"38","Samaje Perine",DEN,"at CHI","4 out of 5 stars","C-","7.4"
"39","Gus Edwards",BAL,"at CLE","4 out of 5 stars","D+","7.3"
"40","AJ Dillon",GB,"vs. DET","4 out of 5 stars","D+","7.2"
"41","Ezekiel Elliott",NE,"at DAL","2 out of 5 stars","D","7.0"
"42","Tyjae Spears",TEN,"vs. CIN","2 out of 5 stars","D","6.9"
"43","Dalvin Cook",NYJ,"vs. KC","3 out of 5 stars","D","6.5"
"44","Chuba Hubbard",CAR,"vs. MIN","3 out of 5 stars","D","6.5"
"45","Zach Charbonnet",SEA,"at NYG","3 out of 5 stars","D-","6.2"
"46","Antonio Gibson",WAS,"at PHI","4 out of 5 stars","D-","6.0"
"47","Jerick McKinnon",KC,"at NYJ","2 out of 5 stars","D-","5.9"
"48","Kareem Hunt",CLE,"vs. BAL","3 out of 5 stars","D-","5.6"
"49","Elijah Mitchell",SF,"vs. ARI","4 out of 5 stars","F","5.6"
"50","Devin Singletary",HOU,"vs. PIT","3 out of 5 stars","F","5.5"
"51","Latavius Murray",BUF,"vs. MIA","3 out of 5 stars","F","5.3"
"52","Rico Dowdle",DAL,"vs. NE","1 out of 5 stars","F","5.3"
"53","Clyde Edwards-Helaire",KC,"at NYJ","2 out of 5 stars","F","5.0"
"54","Tank Bigsby",JAC,"vs. ATL","4 out of 5 stars","F","4.6"
"55","Kendre Miller",NO,"vs. TB","3 out of 5 stars","F","4.6"
"56","Melvin Gordon III",BAL,"at CLE","4 out of 5 stars","F","4.3"
"57","Sean Tucker",TB,"at NO","2 out of 5 stars","F","4.2"
"58","Damien Harris",BUF,"vs. MIA","3 out of 5 stars","F","3.9"
"59","Cam Akers",MIN,"at CAR","4 out of 5 stars","F","3.8"
"60","Gary Brightwell",NYG,"vs. SEA","4 out of 5 stars","F","3.7"
"61","Austin Ekeler",LAC,"vs. LV","4 out of 5 stars","C","2.9"
"62","Saquon Barkley",NYG,"vs. SEA","4 out of 5 stars","C-","2.9"
"63","Keaontay Ingram",ARI,"at SF","1 out of 5 stars","F","2.8"
"64","Trey Sermon",IND,"vs. LAR","3 out of 5 stars","F","2.7"
"65","Michael Carter",NYJ,"vs. KC","3 out of 5 stars","F","2.6"
"66","Tony Jones Jr.",NO,"vs. TB","3 out of 5 stars","F","2.6"
"67","Ty Chandler",MIN,"at CAR","4 out of 5 stars","F","2.5"
"68","Justice Hill",BAL,"at CLE","4 out of 5 stars","F","2.1"
"69","Ronnie Rivers",LAR,"at IND","3 out of 5 stars","F","2.0"
"70","Trayveon Williams",CIN,"at TEN","1 out of 5 stars","F","2.0"
"71","Jaleel McLaughlin",DEN,"at CHI","4 out of 5 stars","F","1.9"
"72","Zamir White",LV,"at LAC","4 out of 5 stars","F","1.8"
"73","Deuce Vaughn",DAL,"vs. NE","1 out of 5 stars","F","1.8"
"74","Pierre Strong Jr.",CLE,"vs. BAL","3 out of 5 stars","F","1.7"
"75","Isaiah Spiller",LAC,"vs. LV","4 out of 5 stars","F","1.6"
"76","DeeJay Dallas",SEA,"at NYG","3 out of 5 stars","F","1.6"
"77","D'Ernest Johnson",JAC,"vs. ATL","4 out of 5 stars","F","1.5"
"78","Craig Reynolds",DET,"at GB","4 out of 5 stars","F","1.4"
"79","Ameer Abdullah",LV,"at LAC","4 out of 5 stars","F","1.4"
"80","Kyle Juszczyk",SF,"vs. ARI","4 out of 5 stars","F","1.3"
"81","Kenyan Drake",BAL,"at CLE","4 out of 5 stars","F","1.2"
"82","Elijah Dotson",LAC,"vs. LV","4 out of 5 stars","F","1.2"
"83","Alec Ingold",MIA,"at BUF","3 out of 5 stars","F","1.1"
"84","Jordan Mason",SF,"vs. ARI","4 out of 5 stars","F","1.1"
"85","Emari Demercado",ARI,"at SF","1 out of 5 stars","F","1.0"
"86","Emanuel Wilson",GB,"vs. DET","4 out of 5 stars","F","0.7"
"87","C.J. Ham",MIN,"at CAR","4 out of 5 stars","F","0.7"
"88","Rashaad Penny",PHI,"vs. WAS","2 out of 5 stars","F","0.7"
"89","Chase Brown",CIN,"at TEN","1 out of 5 stars","F","0.6"
"90","Mike Boone",HOU,"vs. PIT","3 out of 5 stars","F","0.6"
"91","Zach Evans",LAR,"at IND","3 out of 5 stars","F","0.6"
"92","Boston Scott",PHI,"vs. WAS","2 out of 5 stars","F","0.5"
