"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Patrick Mahomes II",KC,"at MIN","4 out of 5 stars","A+","23.1"
"2","Jalen Hurts",PHI,"at LAR","3 out of 5 stars","A","22.6"
"3","Josh Allen",BUF,"vs. JAC","3 out of 5 stars","A","21.5"
"4","Tua Tagovailoa",MIA,"vs. NYG","5 out of 5 stars","A-","20.8"
"5","Lamar Jackson",BAL,"at PIT","3 out of 5 stars","A-","19.9"
"6","Anthony Richardson",IND,"vs. TEN","5 out of 5 stars","B+","19.1"
"7","Kirk Cousins",MIN,"vs. KC","3 out of 5 stars","B+","18.6"
"8","Justin Fields",CHI,"at WAS","2 out of 5 stars","B","18.1"
"9","Jared Goff",DET,"vs. CAR","1 out of 5 stars","B","17.7"
"10","Trevor Lawrence",JAC,"at BUF","1 out of 5 stars","B-","17.5"
"11","Jordan Love",GB,"at LV","4 out of 5 stars","B","17.4"
"12","Sam Howell",WAS,"vs. CHI","5 out of 5 stars","B-","17.3"
"13","Joe Burrow",CIN,"at ARI","4 out of 5 stars","C+","17.2"
"14","Daniel Jones",NYG,"at MIA","3 out of 5 stars","C+","17.0"
"15","C.J. Stroud",HOU,"at ATL","2 out of 5 stars","C","16.8"
"16","Matthew Stafford",LAR,"vs. PHI","4 out of 5 stars","C","16.6"
"17","Brock Purdy",SF,"vs. DAL","1 out of 5 stars","C","16.4"
"18","Russell Wilson",DEN,"vs. NYJ","2 out of 5 stars","C-","16.2"
"19","Joshua Dobbs",ARI,"vs. CIN","3 out of 5 stars","C-","16.1"
"20","Dak Prescott",DAL,"at SF","2 out of 5 stars","D+","15.8"
"21","Jimmy Garoppolo",LV,"vs. GB","4 out of 5 stars","D","15.0"
"22","Zach Wilson",NYJ,"at DEN","5 out of 5 stars","D","15.5"
"23","Ryan Tannehill",TEN,"at IND","3 out of 5 stars","D-","14.6"
"24","Bryce Young",CAR,"at DET","2 out of 5 stars","F","14.1"
"25","Mac Jones",NE,"vs. NO","2 out of 5 stars","F","13.7"
"26","Derek Carr",NO,"at NE","3 out of 5 stars","F","13.5"
"27","Desmond Ridder",ATL,"vs. HOU","2 out of 5 stars","F","13.4"
"28","Kenny Pickett",PIT,"vs. BAL","3 out of 5 stars","F","13.3"
"29","Mitch Trubisky",PIT,"vs. BAL","3 out of 5 stars","F","7.3"
"30","Aidan O'Connell",LV,"vs. GB","4 out of 5 stars","F","0.0"
"31","Jameis Winston",NO,"at NE","3 out of 5 stars","F","0.0"
"32","Andy Dalton",CAR,"at DET","2 out of 5 stars","F","0.0"
"33","AJ McCarron",CIN,"at ARI","4 out of 5 stars","F","0.0"
"34","Brian Hoyer",LV,"vs. GB","4 out of 5 stars","F","0.0"
"35","Brett Rypien",LAR,"vs. PHI","4 out of 5 stars","F","0.0"
