"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Justin Jefferson",MIN,"vs. TB","4 out of 5 stars","A+","16.1"
"2","Tyreek Hill",MIA,"at LAC","2 out of 5 stars","A+","16.0"
"3","Ja'Marr Chase",CIN,"at CLE","3 out of 5 stars","A+","14.8"
"4","CeeDee Lamb",DAL,"at NYG","3 out of 5 stars","A+","14.0"
"5","Amon-Ra St. Brown",DET,"at KC","4 out of 5 stars","A+","13.9"
"6","A.J. Brown",PHI,"at NE","3 out of 5 stars","A","13.3"
"7","Stefon Diggs",BUF,"at NYJ","1 out of 5 stars","A","13.1"
"8","Davante Adams",LV,"at DEN","1 out of 5 stars","A","12.9"
"9","Garrett Wilson",NYJ,"vs. BUF","4 out of 5 stars","A","12.7"
"10","Jaylen Waddle",MIA,"at LAC","2 out of 5 stars","A","12.6"
"11","Chris Olave",NO,"vs. TEN","5 out of 5 stars","A","12.5"
"12","Keenan Allen",LAC,"vs. MIA","3 out of 5 stars","A","12.3"
"13","DK Metcalf",SEA,"vs. LAR","3 out of 5 stars","A","11.7"
"14","DeVonta Smith",PHI,"at NE","3 out of 5 stars","A","11.5"
"15","Calvin Ridley",JAC,"at IND","2 out of 5 stars","A-","11.5"
"16","Tee Higgins",CIN,"at CLE","3 out of 5 stars","A","11.4"
"17","Amari Cooper",CLE,"vs. CIN","4 out of 5 stars","A-","11.1"
"18","Deebo Samuel",SF,"at PIT","3 out of 5 stars","A-","10.9"
"19","Tyler Lockett",SEA,"vs. LAR","3 out of 5 stars","A-","10.9"
"20","Chris Godwin",TB,"at MIN","5 out of 5 stars","B+","10.8"
"21","Mike Williams",LAC,"vs. MIA","3 out of 5 stars","B+","10.8"
"22","DJ Moore",CHI,"vs. GB","2 out of 5 stars","B+","10.8"
"23","DeAndre Hopkins",TEN,"at NO","2 out of 5 stars","B+","10.6"
"24","Drake London",ATL,"vs. CAR","4 out of 5 stars","B+","10.6"
"25","Jahan Dotson",WAS,"vs. ARI","2 out of 5 stars","B","10.3"
"26","Diontae Johnson",PIT,"vs. SF","3 out of 5 stars","B","10.1"
"27","Brandon Aiyuk",SF,"at PIT","3 out of 5 stars","B","10.0"
"28","Mike Evans",TB,"at MIN","5 out of 5 stars","B","9.9"
"29","Christian Kirk",JAC,"at IND","2 out of 5 stars","B","9.8"
"30","Courtland Sutton",DEN,"vs. LV","4 out of 5 stars","B-","9.8"
"31","Terry McLaurin",WAS,"vs. ARI","2 out of 5 stars","B-","9.6"
"32","Michael Pittman Jr.",IND,"vs. JAC","4 out of 5 stars","B-","9.3"
"33","George Pickens",PIT,"vs. SF","3 out of 5 stars","C+","9.3"
