"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Jalen Hurts",PHI,"vs. NYG","2 out of 5 stars","A+","22.9"
"2","Josh Allen",BUF,"at LAC","5 out of 5 stars","A","22.2"
"3","Justin Fields",CHI,"vs. ARI","5 out of 5 stars","A","21.2"
"4","Dak Prescott",DAL,"at MIA","3 out of 5 stars","A","20.5"
"5","Patrick Mahomes II",KC,"vs. LV","2 out of 5 stars","A","19.7"
"6","Lamar Jackson",BAL,"at SF","1 out of 5 stars","A","18.8"
"7","Brock Purdy",SF,"vs. BAL","2 out of 5 stars","B+","18.2"
"8","Tua Tagovailoa",MIA,"vs. DAL","2 out of 5 stars","B","17.6"
"9","Matthew Stafford",LAR,"vs. NO","2 out of 5 stars","B","17.0"
"10","Jared Goff",DET,"at MIN","2 out of 5 stars","B","16.4"
"11","Kyler Murray",ARI,"at CHI","3 out of 5 stars","B-","16.2"
"12","Baker Mayfield",TB,"vs. JAC","5 out of 5 stars","B-","16.1"
"13","Russell Wilson",DEN,"vs. NE","2 out of 5 stars","C+","16.0"
"14","Nick Mullens",MIN,"vs. DET","5 out of 5 stars","C+","15.9"
"15","Geno Smith",SEA,"at TEN","3 out of 5 stars","C+","15.8"
"16","Jordan Love",GB,"at CAR","1 out of 5 stars","C","15.6"
"17","Joe Flacco",CLE,"at HOU","5 out of 5 stars","C-","15.4"
"18","Jake Browning",CIN,"at PIT","2 out of 5 stars","C-","15.0"
"19","Trevor Lawrence",JAC,"at TB","4 out of 5 stars","D+","14.7"
"20","Gardner Minshew II",IND,"at ATL","4 out of 5 stars","D+","14.3"
"21","Derek Carr",NO,"at LAR","4 out of 5 stars","D","14.1"
"22","Sam Howell",WAS,"at NYJ","1 out of 5 stars","D","13.9"
"23","Taylor Heinicke",ATL,"vs. IND","3 out of 5 stars","D-","13.7"
"24","Tommy DeVito",NYG,"at PHI","5 out of 5 stars","D-","13.4"
"25","Easton Stick",LAC,"vs. BUF","2 out of 5 stars","F","13.2"
"26","Aidan O'Connell",LV,"at KC","2 out of 5 stars","F","12.9"
"27","Trevor Siemian",NYJ,"vs. WAS","5 out of 5 stars","F","12.6"
"28","Case Keenum",HOU,"vs. CLE","1 out of 5 stars","F","12.3"
"29","Ryan Tannehill",TEN,"vs. SEA","3 out of 5 stars","F","12.1"
"30","Bailey Zappe",NE,"at DEN","4 out of 5 stars","F","11.8"
"31","Bryce Young",CAR,"vs. GB","3 out of 5 stars","F","11.5"
"32","Mason Rudolph",PIT,"vs. CIN","3 out of 5 stars","F","11.2"
"33","Will Levis",TEN,"vs. SEA","3 out of 5 stars","F","3.7"
"34","C.J. Beathard",JAC,"at TB","4 out of 5 stars","F","3.7"
"35","Drew Lock",SEA,"at TEN","3 out of 5 stars","F","0.4"
"36","Jacoby Brissett",WAS,"at NYJ","1 out of 5 stars","F","0.0"
"37","Tyrod Taylor",NYG,"at PHI","5 out of 5 stars","F","0.0"
"38","Jaren Hall",MIN,"vs. DET","5 out of 5 stars","F","0.0"
"39","Dorian Thompson-Robinson",CLE,"at HOU","5 out of 5 stars","F","0.0"
