"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Josh Allen",BUF,"vs. MIA","3 out of 5 stars","A+","22.6"
"2","Jalen Hurts",PHI,"vs. WAS","4 out of 5 stars","A","22.1"
"3","Patrick Mahomes II",KC,"at NYJ","2 out of 5 stars","A-","21.4"
"4","Justin Herbert",LAC,"vs. LV","5 out of 5 stars","A-","20.8"
"5","Anthony Richardson",IND,"vs. LAR","3 out of 5 stars","B+","20.2"
"6","Kirk Cousins",MIN,"at CAR","3 out of 5 stars","B","19.3"
"7","Tua Tagovailoa",MIA,"at BUF","2 out of 5 stars","B","19.7"
"8","Daniel Jones",NYG,"vs. SEA","4 out of 5 stars","B","19.1"
"9","Lamar Jackson",BAL,"at CLE","2 out of 5 stars","B","19.0"
"10","Justin Fields",CHI,"vs. DEN","2 out of 5 stars","B","18.8"
"11","Trevor Lawrence",JAC,"vs. ATL","5 out of 5 stars","B-","18.6"
"12","Russell Wilson",DEN,"at CHI","5 out of 5 stars","B-","18.3"
"13","Joe Burrow",CIN,"at TEN","3 out of 5 stars","C+","18.1"
"14","Brock Purdy",SF,"vs. ARI","4 out of 5 stars","C+","17.8"
"15","Geno Smith",SEA,"at NYG","3 out of 5 stars","C","17.5"
"16","Jordan Love",GB,"vs. DET","4 out of 5 stars","C-","17.1"
"17","Deshaun Watson",CLE,"vs. BAL","2 out of 5 stars","C-","16.7"
"18","Matthew Stafford",LAR,"at IND","4 out of 5 stars","D+","16.4"
"19","Dak Prescott",DAL,"vs. NE","3 out of 5 stars","D","16.1"
"20","Jared Goff",DET,"at GB","3 out of 5 stars","D","15.8"
"21","C.J. Stroud",HOU,"vs. PIT","3 out of 5 stars","D","15.7"
"22","Kenny Pickett",PIT,"at HOU","2 out of 5 stars","D-","15.5"
"23","Jimmy Garoppolo",LV,"at LAC","4 out of 5 stars","F","15.2"
"24","Jameis Winston",NO,"vs. TB","4 out of 5 stars","F","14.8"
"25","Sam Howell",WAS,"at PHI","2 out of 5 stars","F","14.5"
"26","Baker Mayfield",TB,"at NO","2 out of 5 stars","F","14.1"
"27","Mac Jones",NE,"at DAL","2 out of 5 stars","F","13.7"
"28","Bryce Young",CAR,"vs. MIN","4 out of 5 stars","F","13.4"
"29","Desmond Ridder",ATL,"at JAC","4 out of 5 stars","F","13.0"
"30","Ryan Tannehill",TEN,"vs. CIN","3 out of 5 stars","F","12.5"
"31","Joshua Dobbs",ARI,"at SF","1 out of 5 stars","F","11.5"
"32","Zach Wilson",NYJ,"vs. KC","4 out of 5 stars","F","10.5"
"33","Andy Dalton",CAR,"vs. MIN","4 out of 5 stars","F","9.3"
"34","Brian Hoyer",LV,"at LAC","4 out of 5 stars","F","7.8"
"35","Gardner Minshew II",IND,"vs. LAR","3 out of 5 stars","F","3.0"
"36","Derek Carr",NO,"vs. TB","4 out of 5 stars","F","0.0"
"37","Aidan O'Connell",LV,"at LAC","4 out of 5 stars","F","0.0"
"38","Dorian Thompson-Robinson",CLE,"vs. BAL","2 out of 5 stars","F","0.0"
