"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Travis Kelce",KC,"vs. CIN","4 out of 5 stars","A+","12.1"
"2","George Kittle",SF,"at WAS","4 out of 5 stars","A","11.8"
"3","Trey McBride",ARI,"at PHI","4 out of 5 stars","A","11.1"
"4","Sam LaPorta",DET,"at DAL","4 out of 5 stars","B+","10.7"
"5","David Njoku",CLE,"vs. NYJ","2 out of 5 stars","B","10.1"
"6","Jake Ferguson",DAL,"vs. DET","3 out of 5 stars","B","10.0"
"7","Evan Engram",JAC,"vs. CAR","3 out of 5 stars","B","9.8"
"8","Dallas Goedert",PHI,"vs. ARI","3 out of 5 stars","B-","8.6"
"9","Isaiah Likely",BAL,"vs. MIA","3 out of 5 stars","C+","8.5"
"10","Dalton Schultz",HOU,"vs. TEN","3 out of 5 stars","C+","8.2"
"11","Darren Waller",NYG,"vs. LAR","4 out of 5 stars","C","8.0"
"12","Gerald Everett",LAC,"at DEN","4 out of 5 stars","C","7.4"
"13","Tucker Kraft",GB,"at MIN","4 out of 5 stars","C","7.3"
"14","Kyle Pitts",ATL,"at CHI","4 out of 5 stars","C","7.1"
"15","Cole Kmet",CHI,"vs. ATL","3 out of 5 stars","C-","7.1"
"16","Chigoziem Okonkwo",TEN,"at HOU","3 out of 5 stars","C-","6.7"
"17","Dalton Kincaid",BUF,"vs. NE","3 out of 5 stars","D+","6.7"
"18","Pat Freiermuth",PIT,"at SEA","3 out of 5 stars","D","6.0"
"19","Tyler Conklin",NYJ,"at CLE","4 out of 5 stars","D","6.0"
"20","Taysom Hill",NO,"at TB","3 out of 5 stars","D","5.8"
"21","Logan Thomas",WAS,"vs. SF","2 out of 5 stars","D-","5.5"
"22","Cade Otton",TB,"vs. NO","3 out of 5 stars","F","5.5"
"23","Juwan Johnson",NO,"at TB","3 out of 5 stars","F","5.4"
"24","Tanner Hudson",CIN,"at KC","2 out of 5 stars","F","5.0"
"25","Jonnu Smith",ATL,"at CHI","4 out of 5 stars","F","5.0"
"26","Tyler Higbee",LAR,"at NYG","2 out of 5 stars","F","4.6"
"27","Kylen Granson",IND,"vs. LV","2 out of 5 stars","F","4.5"
"28","Dawson Knox",BUF,"vs. NE","3 out of 5 stars","F","4.1"
"29","Noah Fant",SEA,"vs. PIT","2 out of 5 stars","F","4.0"
"30","Josh Oliver",MIN,"vs. GB","3 out of 5 stars","F","4.0"
"31","Durham Smythe",MIA,"at BAL","2 out of 5 stars","F","4.0"
"32","Hunter Henry",NE,"at BUF","3 out of 5 stars","F","3.9"
"33","Mike Gesicki",NE,"at BUF","3 out of 5 stars","F","3.9"
"34","Noah Gray",KC,"vs. CIN","4 out of 5 stars","F","3.4"
"35","Austin Hooper",LV,"at IND","2 out of 5 stars","F","3.4"
"36","Adam Trautman",DEN,"vs. LAC","4 out of 5 stars","F","3.4"
"37","Tommy Tremble",CAR,"at JAC","4 out of 5 stars","F","3.3"
"38","Johnny Mundt",MIN,"vs. GB","3 out of 5 stars","F","3.2"
"39","Will Mallory",IND,"vs. LV","2 out of 5 stars","F","3.1"
"40","Lucas Krull",DEN,"vs. LAC","4 out of 5 stars","F","3.0"
"41","Daniel Bellinger",NYG,"vs. LAR","4 out of 5 stars","F","2.7"
"42","Drew Sample",CIN,"at KC","2 out of 5 stars","F","2.7"
"43","Elijah Higgins",ARI,"at PHI","4 out of 5 stars","F","2.6"
"44","Foster Moreau",NO,"at TB","3 out of 5 stars","F","2.6"
"45","Colby Parkinson",SEA,"vs. PIT","2 out of 5 stars","F","2.3"
"46","Stephen Sullivan",CAR,"at JAC","4 out of 5 stars","F","2.3"
"47","John Bates",WAS,"vs. SF","2 out of 5 stars","F","2.3"
"48","Robert Tonyan",CHI,"vs. ATL","3 out of 5 stars","F","2.3"
"49","Brevin Jordan",HOU,"vs. TEN","3 out of 5 stars","F","2.2"
"50","Mo Alie-Cox",IND,"vs. LV","2 out of 5 stars","F","2.2"
"51","Harrison Bryant",CLE,"vs. NYJ","2 out of 5 stars","F","2.2"
"52","Pharaoh Brown",NE,"at BUF","3 out of 5 stars","F","2.1"
"53","Donald Parham Jr.",LAC,"at DEN","4 out of 5 stars","F","2.0"
"54","Stone Smartt",LAC,"at DEN","4 out of 5 stars","F","2.0"
"55","Will Dissly",SEA,"vs. PIT","2 out of 5 stars","F","1.9"
"56","Charlie Kolar",BAL,"vs. MIA","3 out of 5 stars","F","1.8"
"57","Davis Allen",LAR,"at NYG","2 out of 5 stars","F","1.8"
"58","Jordan Akins",CLE,"vs. NYJ","2 out of 5 stars","F","1.8"
"59","Connor Heyward",PIT,"at SEA","3 out of 5 stars","F","1.6"
"60","Jimmy Graham",NO,"at TB","3 out of 5 stars","F","1.6"
"61","Peyton Hendershot",DAL,"vs. DET","3 out of 5 stars","F","1.4"
"62","Luke Farrell",JAC,"vs. CAR","3 out of 5 stars","F","1.4"
"63","Mitchell Wilcox",CIN,"at KC","2 out of 5 stars","F","1.3"
"64","MyCole Pruitt",ATL,"at CHI","4 out of 5 stars","F","1.3"
"65","Payne Durham",TB,"vs. NO","3 out of 5 stars","F","1.3"
"66","Luke Schoonmaker",DAL,"vs. DET","3 out of 5 stars","F","1.3"
"67","Julian Hill",MIA,"at BAL","2 out of 5 stars","F","1.3"
"68","Kenny Yeboah",NYJ,"at CLE","4 out of 5 stars","F","1.2"
"69","Andrew Ogletree",IND,"vs. LV","2 out of 5 stars","F","1.1"
"70","Marcedes Lewis",CHI,"vs. ATL","3 out of 5 stars","F","1.0"
"71","Josh Whyle",TEN,"at HOU","3 out of 5 stars","F","0.9"
"72","Ian Thomas",CAR,"at JAC","4 out of 5 stars","F","0.9"
"73","Charlie Woerner",SF,"at WAS","4 out of 5 stars","F","0.8"
"74","James Mitchell",DET,"at DAL","4 out of 5 stars","F","0.8"
"75","Blake Bell",KC,"vs. CIN","4 out of 5 stars","F","0.8"
"76","Jack Stoll",PHI,"vs. ARI","3 out of 5 stars","F","0.8"
"77","Darnell Washington",PIT,"at SEA","3 out of 5 stars","F","0.7"
"78","Andrew Beck",HOU,"vs. TEN","3 out of 5 stars","F","0.7"
"79","Ben Sims",GB,"at MIN","4 out of 5 stars","F","0.7"
"80","Luke Musgrave",GB,"at MIN","4 out of 5 stars","F","0.5"
"81","Nick Muse",MIN,"vs. GB","3 out of 5 stars","F","0.5"
"82","Brenton Strange",JAC,"vs. CAR","3 out of 5 stars","F","0.4"
"83","Cole Fotheringham",LV,"at IND","2 out of 5 stars","F","0.2"
"84","Josiah Deguara",GB,"at MIN","4 out of 5 stars","F","0.2"
"85","Tucker Fisk",ATL,"at CHI","4 out of 5 stars","F","0.2"
"86","Anthony Firkser",DET,"at DAL","4 out of 5 stars","F","0.2"
"87","Zack Kuntz",NYJ,"at CLE","4 out of 5 stars","F","0.2"
"88","Cole Turner",WAS,"vs. SF","2 out of 5 stars","F","0.0"
"89","Blake Whiteheart",ARI,"at PHI","4 out of 5 stars","F","0.0"
"90","Quintin Morris",BUF,"vs. NE","3 out of 5 stars","F","0.0"
"91","Zach Gentry",LV,"at IND","2 out of 5 stars","F","0.0"
"92","Grant Calcaterra",PHI,"vs. ARI","3 out of 5 stars","F","0.0"
"93","Trevon Wesco",TEN,"at HOU","3 out of 5 stars","F","0.0"
"94","Nick Vannett",LAC,"at DEN","4 out of 5 stars","F","0.0"
"95","Chris Manhertz",DEN,"vs. LAC","4 out of 5 stars","F","0.0"
"96","Kevin Rader",TEN,"at HOU","3 out of 5 stars","F","0.0"
"97","Brycen Hopkins",LAR,"at NYG","2 out of 5 stars","F","0.0"
"98","Eric Saubert",HOU,"vs. TEN","3 out of 5 stars","F","0.0"
"99","Matt Sokol",NE,"at BUF","3 out of 5 stars","F","0.0"
"100","Tyler Kroft",MIA,"at BAL","2 out of 5 stars","F","0.0"
"101","Irv Smith Jr.",CIN,"at KC","2 out of 5 stars","F","0.0"
"102","Brayden Willis",SF,"at WAS","4 out of 5 stars","F","0.0"
"103","Rodney Williams",PIT,"at SEA","3 out of 5 stars","F","0.0"
"104","Brady Russell",SEA,"vs. PIT","2 out of 5 stars","F","0.0"
