"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Travis Kelce",KC,"at NE","3 out of 5 stars","A+","11.7"
"2","T.J. Hockenson",MIN,"at CIN","4 out of 5 stars","A","11.0"
"3","George Kittle",SF,"at ARI","4 out of 5 stars","A","10.4"
"4","Sam LaPorta",DET,"vs. DEN","2 out of 5 stars","A-","10.1"
"5","Trey McBride",ARI,"vs. SF","2 out of 5 stars","B+","10.0"
"6","Evan Engram",JAC,"vs. BAL","2 out of 5 stars","B","9.9"
"7","Jake Ferguson",DAL,"at BUF","3 out of 5 stars","B","9.2"
"8","David Njoku",CLE,"vs. CHI","4 out of 5 stars","B-","8.7"
"9","Dallas Goedert",PHI,"at SEA","3 out of 5 stars","C+","8.1"
"10","Isaiah Likely",BAL,"at JAC","4 out of 5 stars","C+","7.7"
"11","Dalton Kincaid",BUF,"vs. DAL","3 out of 5 stars","C","7.7"
"12","Kyle Pitts",ATL,"at CAR","3 out of 5 stars","C-","7.4"
"13","Cole Kmet",CHI,"at CLE","4 out of 5 stars","C-","7.3"
"14","Pat Freiermuth",PIT,"at IND","2 out of 5 stars","C-","6.9"
"15","Tucker Kraft",GB,"vs. TB","3 out of 5 stars","D+","6.8"
"16","Logan Thomas",WAS,"at LAR","4 out of 5 stars","D+","6.3"
"17","Taysom Hill",NO,"vs. NYG","2 out of 5 stars","D","6.2"
"18","Chigoziem Okonkwo",TEN,"vs. HOU","3 out of 5 stars","D","6.1"
"19","Gerald Everett",LAC,"at LV","3 out of 5 stars","D","6.1"
"20","Hunter Henry",NE,"vs. KC","2 out of 5 stars","D-","6.0"
"21","Cade Otton",TB,"at GB","3 out of 5 stars","D-","5.8"
"22","Tyler Conklin",NYJ,"at MIA","4 out of 5 stars","F","5.7"
"23","Juwan Johnson",NO,"vs. NYG","2 out of 5 stars","F","5.6"
"24","Tanner Hudson",CIN,"vs. MIN","3 out of 5 stars","F","5.6"
"25","Michael Mayer",LV,"vs. LAC","3 out of 5 stars","F","5.1"
"26","Dalton Schultz",HOU,"at TEN","3 out of 5 stars","F","4.6"
"27","Noah Fant",SEA,"vs. PHI","4 out of 5 stars","F","4.6"
"28","Dawson Knox",BUF,"vs. DAL","3 out of 5 stars","F","4.5"
"29","Brevin Jordan",HOU,"at TEN","3 out of 5 stars","F","4.4"
"30","Kylen Granson",IND,"vs. PIT","3 out of 5 stars","F","4.1"
"31","Daniel Bellinger",NYG,"at NO","4 out of 5 stars","F","3.6"
"32","Jonnu Smith",ATL,"at CAR","3 out of 5 stars","F","3.4"
"33","Adam Trautman",DEN,"at DET","3 out of 5 stars","F","3.4"
"34","Durham Smythe",MIA,"vs. NYJ","2 out of 5 stars","F","3.3"
"35","Noah Gray",KC,"at NE","3 out of 5 stars","F","3.3"
"36","Davis Allen",LAR,"vs. WAS","4 out of 5 stars","F","3.2"
"37","Will Mallory",IND,"vs. PIT","3 out of 5 stars","F","2.8"
"38","Stephen Sullivan",CAR,"vs. ATL","2 out of 5 stars","F","2.8"
"39","Jeremy Ruckert",NYJ,"at MIA","4 out of 5 stars","F","2.4"
"40","Colby Parkinson",SEA,"vs. PHI","4 out of 5 stars","F","2.0"
"41","Darren Waller",NYG,"at NO","4 out of 5 stars","F","1.9"
"42","Foster Moreau",NO,"vs. NYG","2 out of 5 stars","F","1.9"
"43","Harrison Bryant",CLE,"vs. CHI","4 out of 5 stars","F","1.9"
"44","Tommy Tremble",CAR,"vs. ATL","2 out of 5 stars","F","1.9"
"45","Drew Sample",CIN,"vs. MIN","3 out of 5 stars","F","1.8"
"46","Tyler Higbee",LAR,"vs. WAS","4 out of 5 stars","F","1.8"
"47","Mike Gesicki",NE,"vs. KC","2 out of 5 stars","F","1.7"
"48","Austin Hooper",LV,"vs. LAC","3 out of 5 stars","F","1.7"
"49","Andrew Ogletree",IND,"vs. PIT","3 out of 5 stars","F","1.7"
"50","Geoff Swaim",ARI,"vs. SF","2 out of 5 stars","F","1.7"
"51","John Bates",WAS,"at LAR","4 out of 5 stars","F","1.7"
