"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Jalen Hurts",PHI,"at SEA","2 out of 5 stars","A+","22.8"
"2","Josh Allen",BUF,"vs. DAL","2 out of 5 stars","A","22.1"
"3","Lamar Jackson",BAL,"at JAC","4 out of 5 stars","A","21.4"
"4","Dak Prescott",DAL,"at BUF","2 out of 5 stars","A","20.5"
"5","Brock Purdy",SF,"at ARI","5 out of 5 stars","A","19.5"
"6","Patrick Mahomes II",KC,"at NE","2 out of 5 stars","B+","18.7"
"7","Matthew Stafford",LAR,"vs. WAS","5 out of 5 stars","B+","18.0"
"8","Sam Howell",WAS,"at LAR","3 out of 5 stars","B","17.4"
"9","Justin Fields",CHI,"at CLE","3 out of 5 stars","B","17.2"
"10","Jordan Love",GB,"vs. TB","4 out of 5 stars","B-","16.8"
"11","Russell Wilson",DEN,"at DET","5 out of 5 stars","B-","16.5"
"12","Jared Goff",DET,"vs. DEN","3 out of 5 stars","C+","16.3"
"13","Tua Tagovailoa",MIA,"vs. NYJ","1 out of 5 stars","C","16.0"
"14","Trevor Lawrence",JAC,"vs. BAL","1 out of 5 stars","C","15.8"
"15","Kyler Murray",ARI,"vs. SF","1 out of 5 stars","C","15.5"
"16","Geno Smith",SEA,"vs. PHI","4 out of 5 stars","C","15.2"
"17","Jake Browning",CIN,"vs. MIN","2 out of 5 stars","C","15.0"
"18","Baker Mayfield",TB,"at GB","4 out of 5 stars","C-","14.8"
"19","Gardner Minshew II",IND,"vs. PIT","2 out of 5 stars","D+","14.5"
"20","Joe Flacco",CLE,"vs. CHI","5 out of 5 stars","D","14.3"
"21","Will Levis",TEN,"vs. HOU","5 out of 5 stars","D","14.1"
"22","Derek Carr",NO,"vs. NYG","3 out of 5 stars","D-","13.9"
"23","Tommy DeVito",NYG,"at NO","2 out of 5 stars","D-","13.7"
"24","Mitch Trubisky",PIT,"at IND","4 out of 5 stars","F","13.6"
"25","Nick Mullens",MIN,"at CIN","3 out of 5 stars","F","13.5"
"26","Desmond Ridder",ATL,"at CAR","2 out of 5 stars","F","13.4"
"27","Zach Wilson",NYJ,"at MIA","4 out of 5 stars","F","13.3"
"28","Easton Stick",LAC,"at LV","4 out of 5 stars","F","13.1"
"29","Aidan O'Connell",LV,"vs. LAC","3 out of 5 stars","F","12.9"
"30","Bryce Young",CAR,"vs. ATL","4 out of 5 stars","F","12.6"
"31","Davis Mills",HOU,"at TEN","4 out of 5 stars","F","12.2"
"32","C.J. Stroud",HOU,"at TEN","4 out of 5 stars","F","11.8"
"33","Bailey Zappe",NE,"vs. KC","2 out of 5 stars","F","11.2"
"34","Drew Lock",SEA,"vs. PHI","4 out of 5 stars","F","4.0"
"35","Joshua Dobbs",MIN,"at CIN","3 out of 5 stars","F","3.5"
"36","Mason Rudolph",PIT,"at IND","4 out of 5 stars","F","0.3"
"37","Jimmy Garoppolo",LV,"vs. LAC","3 out of 5 stars","F","0.0"
"38","Dorian Thompson-Robinson",CLE,"vs. CHI","5 out of 5 stars","F","0.0"
"39","Jameis Winston",NO,"vs. NYG","3 out of 5 stars","F","0.0"
"40","Clayton Tune",ARI,"vs. SF","1 out of 5 stars","F","0.0"
