"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Christian McCaffrey",SF,"at PHI","1 out of 5 stars","A+","20.1"
"2","Travis Etienne Jr.",JAC,"vs. CIN","4 out of 5 stars","A+","15.2"
"3","Alvin Kamara",NO,"vs. DET","3 out of 5 stars","A+","15.1"
"4","Tony Pollard",DAL,"vs. SEA","4 out of 5 stars","A","14.6"
"5","Austin Ekeler",LAC,"at NE","3 out of 5 stars","A","14.5"
"6","Rachaad White",TB,"vs. CAR","4 out of 5 stars","A","14.4"
"7","Kyren Williams",LAR,"vs. CLE","3 out of 5 stars","A","14.2"
"8","Derrick Henry",TEN,"vs. IND","4 out of 5 stars","A","14.0"
"9","Isiah Pacheco",KC,"at GB","4 out of 5 stars","A","13.8"
"10","Bijan Robinson",ATL,"at NYJ","2 out of 5 stars","A","13.8"
"11","Jahmyr Gibbs",DET,"at NO","4 out of 5 stars","A-","13.4"
"12","Zack Moss",IND,"at TEN","3 out of 5 stars","A-","13.0"
"13","Rhamondre Stevenson",NE,"vs. LAC","2 out of 5 stars","A-","13.0"
"14","Javonte Williams",DEN,"at HOU","3 out of 5 stars","B+","12.7"
"15","Raheem Mostert",MIA,"at WAS","4 out of 5 stars","B+","12.6"
"16","Breece Hall",NYJ,"vs. ATL","3 out of 5 stars","B","12.6"
"17","Jaylen Warren",PIT,"vs. ARI","4 out of 5 stars","B","12.2"
"18","Zach Charbonnet",SEA,"at DAL","3 out of 5 stars","B","12.2"
"19","David Montgomery",DET,"at NO","4 out of 5 stars","B","11.9"
"20","D'Andre Swift",PHI,"vs. SF","2 out of 5 stars","B","11.6"
"21","Najee Harris",PIT,"vs. ARI","4 out of 5 stars","B","11.4"
"22","Devin Singletary",HOU,"vs. DEN","4 out of 5 stars","B","11.4"
"23","Jerome Ford",CLE,"at LAR","3 out of 5 stars","B-","11.0"
"24","Brian Robinson Jr.",WAS,"vs. MIA","4 out of 5 stars","B-","10.9"
"25","Joe Mixon",CIN,"at JAC","2 out of 5 stars","C+","10.8"
"26","James Conner",ARI,"at PIT","2 out of 5 stars","C+","10.6"
"27","AJ Dillon",GB,"vs. KC","3 out of 5 stars","C+","9.3"
"28","Chuba Hubbard",CAR,"at TB","3 out of 5 stars","C+","9.2"
"29","Kareem Hunt",CLE,"at LAR","3 out of 5 stars","C","9.1"
"30","De'Von Achane",MIA,"at WAS","4 out of 5 stars","C","8.9"
"31","Tyjae Spears",TEN,"vs. IND","4 out of 5 stars","C","7.4"
"32","Dameon Pierce",HOU,"vs. DEN","4 out of 5 stars","C","7.0"
"33","Ezekiel Elliott",NE,"vs. LAC","2 out of 5 stars","C","6.6"
"34","Miles Sanders",CAR,"at TB","3 out of 5 stars","C","6.3"
"35","Tyler Allgeier",ATL,"at NYJ","2 out of 5 stars","C","6.3"
"36","Antonio Gibson",WAS,"vs. MIA","4 out of 5 stars","C","6.2"
"37","Samaje Perine",DEN,"at HOU","3 out of 5 stars","C-","6.1"
"38","Rico Dowdle",DAL,"vs. SEA","4 out of 5 stars","C-","6.0"
"39","Royce Freeman",LAR,"vs. CLE","3 out of 5 stars","C-","5.3"
"40","D'Ernest Johnson",JAC,"vs. CIN","4 out of 5 stars","D+","5.0"
"41","Jamaal Williams",NO,"vs. DET","3 out of 5 stars","D","4.4"
"42","Kenneth Gainwell",PHI,"vs. SF","2 out of 5 stars","D","4.3"
"43","Jeff Wilson Jr.",MIA,"at WAS","4 out of 5 stars","D","4.3"
"44","Joshua Kelley",LAC,"at NE","3 out of 5 stars","D","4.3"
"45","Jaleel McLaughlin",DEN,"at HOU","3 out of 5 stars","D","4.1"
"46","Dalvin Cook",NYJ,"vs. ATL","3 out of 5 stars","D-","3.9"
"47","Clyde Edwards-Helaire",KC,"at GB","4 out of 5 stars","D-","3.8"
"48","Chase Edmonds",TB,"vs. CAR","4 out of 5 stars","F","3.8"
"49","Elijah Mitchell",SF,"at PHI","1 out of 5 stars","F","3.6"
"50","Cordarrelle Patterson",ATL,"at NYJ","2 out of 5 stars","F","3.6"
"51","DeeJay Dallas",SEA,"at DAL","3 out of 5 stars","F","3.4"
"52","Michael Carter",ARI,"at PIT","2 out of 5 stars","F","3.4"
"53","Patrick Taylor Jr.",GB,"vs. KC","3 out of 5 stars","F","3.3"
"54","Emari Demercado",ARI,"at PIT","2 out of 5 stars","F","3.2"
"55","Trayveon Williams",CIN,"at JAC","2 out of 5 stars","F","2.7"
"56","Tank Bigsby",JAC,"vs. CIN","4 out of 5 stars","F","2.2"
"57","Kyle Juszczyk",SF,"at PHI","1 out of 5 stars","F","1.8"
"58","Israel Abanikanda",NYJ,"vs. ATL","3 out of 5 stars","F","1.5"
"59","Chris Rodriguez Jr.",WAS,"vs. MIA","4 out of 5 stars","F","1.4"
"60","Trey Sermon",IND,"at TEN","3 out of 5 stars","F","1.3"
"61","Boston Scott",PHI,"vs. SF","2 out of 5 stars","F","1.2"
"62","Pierre Strong Jr.",CLE,"at LAR","3 out of 5 stars","F","1.2"
"63","Alec Ingold",MIA,"at WAS","4 out of 5 stars","F","0.9"
"64","Craig Reynolds",DET,"at NO","4 out of 5 stars","F","0.9"
"65","Jerick McKinnon",KC,"at GB","4 out of 5 stars","F","0.7"
"66","Aaron Jones",GB,"vs. KC","3 out of 5 stars","F","0.7"
"67","Hunter Luepke",DAL,"vs. SEA","4 out of 5 stars","F","0.6"
"68","Jordan Mason",SF,"at PHI","1 out of 5 stars","F","0.6"
"69","Kenny McIntosh",SEA,"at DAL","3 out of 5 stars","F","0.6"
"70","Keith Smith",ATL,"at NYJ","2 out of 5 stars","F","0.5"
"71","Dare Ogunbowale",HOU,"vs. DEN","4 out of 5 stars","F","0.5"
"72","Darrynton Evans",MIA,"at WAS","4 out of 5 stars","F","0.4"
"73","Michael Burton",DEN,"at HOU","3 out of 5 stars","F","0.4"
"74","Chase Brown",CIN,"at JAC","2 out of 5 stars","F","0.3"
"75","Raheem Blackshear",CAR,"at TB","3 out of 5 stars","F","0.3"
"76","Sean Tucker",TB,"vs. CAR","4 out of 5 stars","F","0.3"
"77","Zach Evans",LAR,"vs. CLE","3 out of 5 stars","F","0.3"
"78","Derrick Gore",WAS,"vs. MIA","4 out of 5 stars","F","0.3"
"79","La'Mical Perine",KC,"at GB","4 out of 5 stars","F","0.2"
"80","Kendre Miller",NO,"vs. DET","3 out of 5 stars","F","0.0"
"81","Ty Montgomery II",NE,"vs. LAC","2 out of 5 stars","F","0.0"
"82","Nick Bawden",NYJ,"vs. ATL","3 out of 5 stars","F","0.0"
"83","Jonathan Taylor",IND,"at TEN","3 out of 5 stars","F","0.0"
"84","Adam Prentice",NO,"vs. DET","3 out of 5 stars","F","0.0"
"85","Ke'Shawn Vaughn",TB,"vs. CAR","4 out of 5 stars","F","0.0"
"86","Tony Jones Jr.",ARI,"at PIT","2 out of 5 stars","F","0.0"
"87","Alex Armah Jr.",WAS,"vs. MIA","4 out of 5 stars","F","0.0"
"88","James Robinson",GB,"vs. KC","3 out of 5 stars","F","0.0"
"89","Keaontay Ingram",KC,"at GB","4 out of 5 stars","F","0.0"
"90","Elijah Dotson",LAC,"at NE","3 out of 5 stars","F","0.0"
"91","Isaiah Spiller",LAC,"at NE","3 out of 5 stars","F","0.0"
"92","Godwin Igwebuike",PIT,"vs. ARI","4 out of 5 stars","F","0.0"
"93","JaMycal Hasty",NE,"vs. LAC","2 out of 5 stars","F","0.0"
"94","Rashaad Penny",PHI,"vs. SF","2 out of 5 stars","F","0.0"
"95","Darrell Henderson Jr.",FA,"-","-","F","0.0"
"96","Anthony McFarland Jr.",PIT,"vs. ARI","4 out of 5 stars","F","0.0"
"97","Tyrion Davis-Price",SF,"at PHI","1 out of 5 stars","F","0.0"
"98","Chris Brooks",MIA,"at WAS","4 out of 5 stars","F","0.0"
"99","Dwayne Washington",DEN,"at HOU","3 out of 5 stars","F","0.0"
"100","Chris Evans",CIN,"at JAC","2 out of 5 stars","F","0.0"
"101","Mike Boone",HOU,"vs. DEN","4 out of 5 stars","F","0.0"
