"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Christian McCaffrey",SF,"at JAC","3 out of 5 stars","A+","19.0"
"2","Austin Ekeler",LAC,"vs. DET","3 out of 5 stars","A+","16.1"
"3","Breece Hall",NYJ,"at LV","5 out of 5 stars","A","16.0"
"4","Travis Etienne Jr.",JAC,"vs. SF","3 out of 5 stars","A","14.8"
"5","Jonathan Taylor",IND,"at NE","3 out of 5 stars","A","14.5"
"6","Tony Pollard",DAL,"vs. NYG","4 out of 5 stars","A","14.3"
"7","Josh Jacobs",LV,"vs. NYJ","2 out of 5 stars","A","14.3"
"8","Alvin Kamara",NO,"at MIN","2 out of 5 stars","A","14.3"
"9","Joe Mixon",CIN,"vs. HOU","3 out of 5 stars","A","14.0"
"10","Bijan Robinson",ATL,"at ARI","4 out of 5 stars","A-","14.0"
"11","Derrick Henry",TEN,"at TB","3 out of 5 stars","A-","13.5"
"12","Kenneth Walker III",SEA,"vs. WAS","3 out of 5 stars","A-","13.4"
"13","Saquon Barkley",NYG,"at DAL","2 out of 5 stars","B+","12.7"
"14","Rachaad White",TB,"vs. TEN","3 out of 5 stars","B+","12.7"
"15","Aaron Jones",GB,"at PIT","2 out of 5 stars","B+","12.4"
"16","Javonte Williams",DEN,"at BUF","4 out of 5 stars","B","12.2"
"17","Rhamondre Stevenson",NE,"vs. IND","4 out of 5 stars","B","11.8"
"18","Jahmyr Gibbs",DET,"at LAC","2 out of 5 stars","B","11.5"
"19","David Montgomery",DET,"at LAC","2 out of 5 stars","B","11.4"
"20","D'Onta Foreman",CHI,"vs. CAR","5 out of 5 stars","B","11.3"
"21","James Cook",BUF,"vs. DEN","4 out of 5 stars","B-","11.2"
"22","Alexander Mattison",MIN,"vs. NO","3 out of 5 stars","B-","11.2"
"23","Najee Harris",PIT,"vs. GB","4 out of 5 stars","B-","11.0"
"24","Brian Robinson Jr.",WAS,"at SEA","3 out of 5 stars","C+","10.4"
"25","Chuba Hubbard",CAR,"at CHI","2 out of 5 stars","C+","10.4"
"26","Jaylen Warren",PIT,"vs. GB","4 out of 5 stars","C+","10.0"
"27","Jerome Ford",CLE,"at BAL","3 out of 5 stars","C","9.6"
"28","Gus Edwards",BAL,"vs. CLE","2 out of 5 stars","C","9.5"
"29","Devin Singletary",HOU,"at CIN","4 out of 5 stars","C","9.3"
"30","Tyler Allgeier",ATL,"at ARI","4 out of 5 stars","C","9.2"
"31","James Conner",ARI,"vs. ATL","3 out of 5 stars","C","8.0"
"32","Kareem Hunt",CLE,"at BAL","3 out of 5 stars","C","7.5"
"33","Ezekiel Elliott",NE,"vs. IND","4 out of 5 stars","C","6.9"
"34","Zack Moss",IND,"at NE","3 out of 5 stars","C","6.9"
"35","Zach Charbonnet",SEA,"vs. WAS","3 out of 5 stars","C","6.5"
"36","Tyjae Spears",TEN,"at TB","3 out of 5 stars","C","6.5"
"37","AJ Dillon",GB,"at PIT","2 out of 5 stars","C-","6.4"
"38","Miles Sanders",CAR,"at CHI","2 out of 5 stars","C-","6.4"
"39","Antonio Gibson",WAS,"at SEA","3 out of 5 stars","C-","6.3"
"40","Roschon Johnson",CHI,"vs. CAR","5 out of 5 stars","D+","5.6"
"41","Justice Hill",BAL,"vs. CLE","2 out of 5 stars","D","5.4"
"42","Keaton Mitchell",BAL,"vs. CLE","2 out of 5 stars","D+","5.1"
"43","Rico Dowdle",DAL,"vs. NYG","4 out of 5 stars","D","5.0"
"44","Jaleel McLaughlin",DEN,"at BUF","4 out of 5 stars","D","4.8"
"45","Jamaal Williams",NO,"at MIN","2 out of 5 stars","D","4.7"
"46","Samaje Perine",DEN,"at BUF","4 out of 5 stars","D","4.3"
"47","Latavius Murray",BUF,"vs. DEN","4 out of 5 stars","D-","4.3"
"48","Joshua Kelley",LAC,"vs. DET","3 out of 5 stars","D-","4.2"
"49","Keaontay Ingram",ARI,"vs. ATL","3 out of 5 stars","F","4.0"
"50","Elijah Mitchell",SF,"at JAC","3 out of 5 stars","F","3.9"
"51","Dalvin Cook",NYJ,"at LV","5 out of 5 stars","F","3.7"
"52","Ty Chandler",MIN,"vs. NO","3 out of 5 stars","F","3.6"
"53","Chase Edmonds",TB,"vs. TEN","3 out of 5 stars","F","3.4"
"54","Michael Carter",NYJ,"at LV","5 out of 5 stars","F","3.2"
"55","Cordarrelle Patterson",ATL,"at ARI","4 out of 5 stars","F","3.2"
"56","Leonard Fournette",BUF,"vs. DEN","4 out of 5 stars","F","3.1"
"57","Pierre Strong Jr.",CLE,"at BAL","3 out of 5 stars","F","2.7"
"58","Tank Bigsby",JAC,"vs. SF","3 out of 5 stars","F","2.5"
"59","Mike Boone",HOU,"at CIN","4 out of 5 stars","F","2.5"
"60","Matt Breida",NYG,"at DAL","2 out of 5 stars","F","2.4"
"61","Darrynton Evans",CHI,"vs. CAR","5 out of 5 stars","F","2.3"
"62","Trayveon Williams",CIN,"vs. HOU","3 out of 5 stars","F","2.3"
"63","Ke'Shawn Vaughn",TB,"vs. TEN","3 out of 5 stars","F","2.0"
"64","Raheem Blackshear",CAR,"at CHI","2 out of 5 stars","F","1.9"
"65","Zamir White",LV,"vs. NYJ","2 out of 5 stars","F","1.8"
"66","Jordan Mason",SF,"at JAC","3 out of 5 stars","F","1.4"
"67","Ameer Abdullah",LV,"vs. NYJ","2 out of 5 stars","F","1.3"
"68","Emari Demercado",ARI,"vs. ATL","3 out of 5 stars","F","1.2"
"69","Craig Reynolds",DET,"at LAC","2 out of 5 stars","F","1.1"
"70","Kyle Juszczyk",SF,"at JAC","3 out of 5 stars","F","1.1"
"71","Emanuel Wilson",GB,"at PIT","2 out of 5 stars","F","1.1"
"72","Chris Evans",CIN,"vs. HOU","3 out of 5 stars","F","0.9"
"73","Chris Rodriguez Jr.",WAS,"at SEA","3 out of 5 stars","F","0.8"
"74","D'Ernest Johnson",JAC,"vs. SF","3 out of 5 stars","F","0.8"
"75","Isaiah Spiller",LAC,"vs. DET","3 out of 5 stars","F","0.6"
"76","Patrick Ricard",BAL,"vs. CLE","2 out of 5 stars","F","0.6"
"77","Tony Jones Jr.",NO,"at MIN","2 out of 5 stars","F","0.6"
"78","C.J. Ham",MIN,"vs. NO","3 out of 5 stars","F","0.5"
"79","Kene Nwangwu",MIN,"vs. NO","3 out of 5 stars","F","0.5"
"80","DeeJay Dallas",SEA,"vs. WAS","3 out of 5 stars","F","0.5"
"81","Dare Ogunbowale",HOU,"at CIN","4 out of 5 stars","F","0.4"
"82","Hunter Luepke",DAL,"vs. NYG","4 out of 5 stars","F","0.4"
"83","Deuce Vaughn",DAL,"vs. NYG","4 out of 5 stars","F","0.3"
"84","Ty Montgomery II",NE,"vs. IND","4 out of 5 stars","F","0.3"
"85","Reggie Gilliam",BUF,"vs. DEN","4 out of 5 stars","F","0.0"
"86","Deon Jackson",NYG,"at DAL","2 out of 5 stars","F","0.0"
"87","Trey Sermon",IND,"at NE","3 out of 5 stars","F","0.0"
"88","Alex Armah Jr.",WAS,"at SEA","3 out of 5 stars","F","0.0"
"89","Corey Clement",ARI,"vs. ATL","3 out of 5 stars","F","0.0"
"90","Michael Burton",DEN,"at BUF","4 out of 5 stars","F","0.0"
"91","Ty Johnson",BUF,"vs. DEN","4 out of 5 stars","F","0.0"
"92","Keith Smith",ATL,"at ARI","4 out of 5 stars","F","0.0"
"93","Nick Bawden",NYJ,"at LV","5 out of 5 stars","F","0.0"
"94","Khalil Herbert",CHI,"vs. CAR","5 out of 5 stars","F","0.0"
"95","Anthony McFarland Jr.",PIT,"vs. GB","4 out of 5 stars","F","0.0"
"96","Jakob Johnson",LV,"vs. NYJ","2 out of 5 stars","F","0.0"
"97","Elijah Dotson",LAC,"vs. DET","3 out of 5 stars","F","0.0"
"98","Melvin Gordon III",BAL,"vs. CLE","2 out of 5 stars","F","0.0"
"99","Travis Homer",CHI,"vs. CAR","5 out of 5 stars","F","0.0"
"100","Jashaun Corbin",NYG,"at DAL","2 out of 5 stars","F","0.0"
"101","Godwin Igwebuike",PIT,"vs. GB","4 out of 5 stars","F","0.0"
