"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Travis Kelce",KC,"at DEN","3 out of 5 stars","A+","19.7"
"2","Mark Andrews",BAL,"at ARI","3 out of 5 stars","A","14.7"
"3","T.J. Hockenson",MIN,"at GB","3 out of 5 stars","A","14.4"
"4","Sam LaPorta",DET,"vs. LV","3 out of 5 stars","A-","11.5"
"5","George Kittle",SF,"vs. CIN","4 out of 5 stars","B+","11.4"
"6","Dallas Goedert",PHI,"at WAS","4 out of 5 stars","B","11.1"
"7","Evan Engram",JAC,"at PIT","3 out of 5 stars","B","10.3"
"8","Darren Waller",NYG,"vs. NYJ","3 out of 5 stars","B","10.3"
"9","Dalton Kincaid",BUF,"vs. TB","2 out of 5 stars","B-","10.3"
"10","Dalton Schultz",HOU,"at CAR","4 out of 5 stars","B-","10.1"
"11","Jake Ferguson",DAL,"vs. LAR","4 out of 5 stars","C+","9.0"
"12","Kyle Pitts",ATL,"at TEN","3 out of 5 stars","C","8.6"
"13","Logan Thomas",WAS,"vs. PHI","5 out of 5 stars","C-","8.6"
"14","Jonnu Smith",ATL,"at TEN","3 out of 5 stars","D+","8.4"
"15","Trey McBride",ARI,"vs. BAL","2 out of 5 stars","D+","8.3"
"16","Cole Kmet",CHI,"at LAC","3 out of 5 stars","D+","7.9"
"17","David Njoku",CLE,"at SEA","3 out of 5 stars","D+","7.5"
"18","Michael Mayer",LV,"at DET","3 out of 5 stars","D","7.1"
"19","Tyler Higbee",LAR,"at DAL","3 out of 5 stars","D","7.0"
"20","Taysom Hill",NO,"at IND","2 out of 5 stars","D","6.9"
"21","Gerald Everett",LAC,"vs. CHI","4 out of 5 stars","D-","6.4"
"22","Hunter Henry",NE,"at MIA","4 out of 5 stars","D-","6.4"
"23","Tyler Conklin",NYJ,"at NYG","3 out of 5 stars","F","6.3"
"24","Luke Musgrave",GB,"vs. MIN","3 out of 5 stars","D-","5.9"
"25","Cade Otton",TB,"at BUF","3 out of 5 stars","F","5.2"
"26","Chigoziem Okonkwo",TEN,"vs. ATL","3 out of 5 stars","F","5.2"
"27","Mike Gesicki",NE,"at MIA","4 out of 5 stars","F","5.1"
"28","Donald Parham Jr.",LAC,"vs. CHI","4 out of 5 stars","F","5.0"
"29","Noah Fant",SEA,"vs. CLE","2 out of 5 stars","F","4.9"
"30","Irv Smith Jr.",CIN,"at SF","2 out of 5 stars","F","4.9"
"31","Adam Trautman",DEN,"vs. KC","2 out of 5 stars","F","4.9"
"32","Hayden Hurst",CAR,"vs. HOU","4 out of 5 stars","F","4.8"
"33","Durham Smythe",MIA,"vs. NE","4 out of 5 stars","F","4.5"
"34","Juwan Johnson",NO,"at IND","2 out of 5 stars","F","4.4"
"35","Noah Gray",KC,"at DEN","3 out of 5 stars","F","4.2"
"36","Connor Heyward",PIT,"vs. JAC","3 out of 5 stars","F","4.1"
"37","Colby Parkinson",SEA,"vs. CLE","2 out of 5 stars","F","3.7"
"38","Kylen Granson",IND,"vs. NO","4 out of 5 stars","F","3.4"
"39","Austin Hooper",LV,"at DET","3 out of 5 stars","F","2.8"
"40","Josh Oliver",MIN,"at GB","3 out of 5 stars","F","2.7"
"41","Andrew Ogletree",IND,"vs. NO","4 out of 5 stars","F","2.7"
"42","Foster Moreau",NO,"at IND","2 out of 5 stars","F","2.6"
"43","Josiah Deguara",GB,"vs. MIN","3 out of 5 stars","F","2.6"
"44","Tommy Tremble",CAR,"vs. HOU","4 out of 5 stars","F","2.2"
"45","Tucker Kraft",GB,"vs. MIN","3 out of 5 stars","F","2.2"
"46","Geoff Swaim",ARI,"vs. BAL","2 out of 5 stars","F","2.1"
"47","Robert Tonyan",CHI,"at LAC","3 out of 5 stars","F","2.1"
"48","Mo Alie-Cox",IND,"vs. NO","4 out of 5 stars","F","2.0"
"49","Luke Schoonmaker",DAL,"vs. LAR","4 out of 5 stars","F","2.0"
"50","Pharaoh Brown",NE,"at MIA","4 out of 5 stars","F","1.9"
"51","Brenton Strange",JAC,"at PIT","3 out of 5 stars","F","1.9"
"52","C.J. Uzomah",NYJ,"at NYG","3 out of 5 stars","F","1.9"
"53","Harrison Bryant",CLE,"at SEA","3 out of 5 stars","F","1.9"
"54","Will Dissly",SEA,"vs. CLE","2 out of 5 stars","F","1.8"
"55","Stone Smartt",LAC,"vs. CHI","4 out of 5 stars","F","1.8"
"56","Darnell Washington",PIT,"vs. JAC","3 out of 5 stars","F","1.8"
"57","Brevin Jordan",HOU,"at CAR","4 out of 5 stars","F","1.7"
"58","John Bates",WAS,"vs. PHI","5 out of 5 stars","F","1.6"
"59","Brock Wright",DET,"vs. LV","3 out of 5 stars","F","1.6"
"60","Isaiah Likely",BAL,"at ARI","3 out of 5 stars","F","1.6"
"61","Daniel Bellinger",NYG,"vs. NYJ","3 out of 5 stars","F","1.5"
"62","Cole Turner",WAS,"vs. PHI","5 out of 5 stars","F","1.4"
"63","Jordan Akins",CLE,"at SEA","3 out of 5 stars","F","1.4"
"64","Will Mallory",IND,"vs. NO","4 out of 5 stars","F","1.4"
"65","Drew Sample",CIN,"at SF","2 out of 5 stars","F","1.3"
"66","Andrew Beck",HOU,"at CAR","4 out of 5 stars","F","1.3"
"67","MyCole Pruitt",ATL,"at TEN","3 out of 5 stars","F","1.1"
"68","Chris Manhertz",DEN,"vs. KC","2 out of 5 stars","F","1.0"
"69","Elijah Higgins",ARI,"vs. BAL","2 out of 5 stars","F","1.0"
"70","Jeremy Ruckert",NYJ,"at NYG","3 out of 5 stars","F","0.9"
"71","Luke Farrell",JAC,"at PIT","3 out of 5 stars","F","0.9"
"72","Teagan Quitoriano",HOU,"at CAR","4 out of 5 stars","F","0.9"
"73","Nate Adkins",DEN,"vs. KC","2 out of 5 stars","F","0.9"
"74","Blake Bell",KC,"at DEN","3 out of 5 stars","F","0.9"
"75","Julian Hill",MIA,"vs. NE","4 out of 5 stars","F","0.8"
"76","Payne Durham",TB,"at BUF","3 out of 5 stars","F","0.8"
"77","Jack Stoll",PHI,"at WAS","4 out of 5 stars","F","0.7"
"78","Rodney Williams",PIT,"vs. JAC","3 out of 5 stars","F","0.7"
"79","Mitchell Wilcox",CIN,"at SF","2 out of 5 stars","F","0.7"
"80","Brycen Hopkins",LAR,"at DAL","3 out of 5 stars","F","0.6"
"81","Sean McKeon",DAL,"vs. LAR","4 out of 5 stars","F","0.6"
"82","Trevon Wesco",TEN,"vs. ATL","3 out of 5 stars","F","0.6"
"83","Stephen Sullivan",CAR,"vs. HOU","4 out of 5 stars","F","0.6"
"84","Josh Whyle",TEN,"vs. ATL","3 out of 5 stars","F","0.6"
"85","Ko Kieft",TB,"at BUF","3 out of 5 stars","F","0.6"
"86","Tre' McKitty",LAC,"vs. CHI","4 out of 5 stars","F","0.4"
"87","Marcedes Lewis",CHI,"at LAC","3 out of 5 stars","F","0.4"
"88","Charlie Woerner",SF,"vs. CIN","4 out of 5 stars","F","0.3"
"89","Johnny Mundt",MIN,"at GB","3 out of 5 stars","F","0.3"
"90","Ben Sims",GB,"vs. MIN","3 out of 5 stars","F","0.3"
"91","Jimmy Graham",NO,"at IND","2 out of 5 stars","F","0.2"
"92","Ross Dwelley",SF,"vs. CIN","4 out of 5 stars","F","0.0"
"93","Grant Calcaterra",PHI,"at WAS","4 out of 5 stars","F","0.0"
"94","Davis Allen",LAR,"at DAL","3 out of 5 stars","F","0.0"
"95","James Mitchell",DET,"vs. LV","3 out of 5 stars","F","0.0"
"96","Tanner Conner",MIA,"vs. NE","4 out of 5 stars","F","0.0"
"97","Kevin Rader",TEN,"vs. ATL","3 out of 5 stars","F","0.0"
"98","Charlie Kolar",BAL,"at ARI","3 out of 5 stars","F","0.0"
"99","Tucker Fisk",ATL,"at TEN","3 out of 5 stars","F","0.0"
