"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Josh Allen",BUF,"vs. DEN","4 out of 5 stars","A+","23.6"
"2","Joe Burrow",CIN,"vs. HOU","3 out of 5 stars","A","20.9"
"3","Dak Prescott",DAL,"vs. NYG","4 out of 5 stars","A","19.9"
"4","Lamar Jackson",BAL,"vs. CLE","3 out of 5 stars","A","18.8"
"5","Justin Herbert",LAC,"vs. DET","4 out of 5 stars","A","18.3"
"6","Jared Goff",DET,"at LAC","5 out of 5 stars","B+","17.9"
"7","Brock Purdy",SF,"at JAC","2 out of 5 stars","B","17.5"
"8","C.J. Stroud",HOU,"at CIN","2 out of 5 stars","B","17.2"
"9","Geno Smith",SEA,"vs. WAS","3 out of 5 stars","B","16.9"
"10","Sam Howell",WAS,"at SEA","2 out of 5 stars","B","16.6"
"11","Trevor Lawrence",JAC,"vs. SF","3 out of 5 stars","B","16.3"
"12","Kyler Murray",ARI,"vs. ATL","3 out of 5 stars","B-","16.2"
"13","Russell Wilson",DEN,"at BUF","3 out of 5 stars","C+","15.9"
"14","Baker Mayfield",TB,"vs. TEN","4 out of 5 stars","C+","15.7"
"15","Joshua Dobbs",MIN,"vs. NO","2 out of 5 stars","C","15.4"
"16","Derek Carr",NO,"at MIN","3 out of 5 stars","C","15.1"
"17","Taylor Heinicke",ATL,"at ARI","5 out of 5 stars","C-","14.9"
"18","Will Levis",TEN,"at TB","4 out of 5 stars","D+","14.7"
"19","Gardner Minshew II",IND,"at NE","3 out of 5 stars","C-","14.6"
"20","Mac Jones",NE,"vs. IND","3 out of 5 stars","D","14.4"
"21","Jordan Love",GB,"at PIT","2 out of 5 stars","D","14.3"
"22","Deshaun Watson",CLE,"at BAL","1 out of 5 stars","D","14.0"
"23","Bryce Young",CAR,"at CHI","5 out of 5 stars","D","13.8"
"24","Tyson Bagent",CHI,"vs. CAR","2 out of 5 stars","D-","13.5"
"25","Kenny Pickett",PIT,"vs. GB","4 out of 5 stars","F","13.1"
"26","Zach Wilson",NYJ,"at LV","4 out of 5 stars","F","12.6"
"27","Aidan O'Connell",LV,"vs. NYJ","2 out of 5 stars","F","12.1"
"28","Tommy DeVito",NYG,"at DAL","2 out of 5 stars","F","11.5"
"29","Malik Willis",TEN,"at TB","4 out of 5 stars","F","0.0"
"30","Clayton Tune",ARI,"vs. ATL","3 out of 5 stars","F","0.0"
"31","Desmond Ridder",ATL,"at ARI","5 out of 5 stars","F","0.0"
"32","P.J. Walker",CLE,"at BAL","1 out of 5 stars","F","0.0"
"33","Mitch Trubisky",PIT,"vs. GB","4 out of 5 stars","F","0.0"
"34","Jimmy Garoppolo",LV,"vs. NYJ","2 out of 5 stars","F","0.0"
